0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.049280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.050879,1000.043472,1000.044183,1000.046513,1000.048771,1000.050887,1000.052930,1000.055645,1000.057868,1000.058302,1000.057813,1000.059595,1000.061565,1000.062188,1000.062377,1000.062215,1000.061665,1000.059788,1000.052913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.038363,1000.030273,1000.032094,1000.038170,1000.046146,1000.056200,1000.054600,1000.053739,1000.054738,1000.056545,1000.058536,1000.060424,1000.062268,1000.064858,1000.065287,1000.065393,1000.067481,1000.068359,1000.068900,1000.069079,1000.068707,1000.067475,1000.064936,1000.061833,1000.064247,1000.065188,1000.064475,1000.061174,1000.054103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.026830,1000.020317,1000.028685,1000.043076,1000.043025,1000.043530,1000.046607,1000.053489,1000.057693,1000.059144,1000.060525,1000.061892,1000.063435,1000.065124,1000.066946,1000.068576,1000.070177,1000.071420,1000.072557,1000.073628,1000.074377,1000.075038,1000.075196,1000.074844,1000.073989,1000.072726,1000.071213,1000.070649,1000.071076,1000.069150,1000.066021,1000.062415,1000.062578,1000.060479,1000.053937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.021446,1000.015111,1000.031283,1000.033617,1000.039552,1000.044533,1000.047558,1000.050987,1000.054299,1000.058117,1000.060714,1000.063423,1000.065079,1000.066412,1000.067833,1000.069331,1000.070936,1000.072544,1000.073960,1000.075373,1000.076689,1000.077726,1000.078725,1000.079460,1000.079863,1000.079892,1000.079496,1000.078893,1000.078412,1000.077393,1000.076558,1000.074994,1000.073004,1000.070452,1000.068053,1000.065734,1000.061963,1000.061033,1000.054193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.006101,999.999180,1000.021762,1000.029537,1000.034703,1000.038640,1000.044118,1000.048159,1000.052368,1000.055339,1000.057875,1000.060178,1000.062202,1000.064032,1000.065356,1000.066613,1000.067867,1000.069206,1000.070637,1000.072155,1000.073657,1000.075180,1000.076651,1000.078026,1000.079339,1000.080466,1000.081413,1000.082123,1000.082572,1000.082723,1000.082737,1000.082390,1000.081657,1000.080534,1000.078980,1000.077226,1000.074865,1000.072414,1000.069195,1000.066029,1000.063259,1000.063173,1000.055856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,999.984162,999.977609,1000.005074,1000.016189,1000.023706,1000.030504,1000.036542,1000.042954,1000.047296,1000.050377,1000.052955,1000.054710,1000.056231,1000.057434,1000.058589,1000.059576,1000.060521,1000.061480,1000.062518,1000.063708,1000.065041,1000.066523,1000.068120,1000.069792,1000.071522,1000.073290,1000.075051,1000.076786,1000.078458,1000.080017,1000.081451,1000.082686,1000.083644,1000.084311,1000.084504,1000.084294,1000.083563,1000.082404,1000.080697,1000.078623,1000.076415,1000.073561,1000.070600,1000.067465,1000.065006,1000.065613,1000.058255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,999.958276,999.952809,999.982928,999.996503,1000.006342,1000.015862,1000.024235,1000.033048,1000.038915,1000.043100,1000.045533,1000.047206,1000.048146,1000.048751,1000.049231,1000.049646,1000.050134,1000.050650,1000.051280,1000.052015,1000.052901,1000.053975,1000.055254,1000.056724,1000.058373,1000.060177,1000.062133,1000.064217,1000.066397,1000.068673,1000.071020,1000.073402,1000.075772,1000.078095,1000.080245,1000.082150,1000.083694,1000.084806,1000.085408,1000.085445,1000.084896,1000.083686,1000.082045,1000.079955,1000.077834,1000.075058,1000.072240,1000.069228,1000.067034,1000.068025,1000.060676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,999.933640,999.930843,999.958456,999.972797,999.984264,999.995876,1000.006321,1000.017863,1000.026309,1000.032410,1000.036085,1000.038046,1000.038864,1000.039094,1000.039008,1000.038922,1000.038851,1000.038887,1000.039050,1000.039352,1000.039813,1000.040433,1000.041242,1000.042266,1000.043503,1000.044944,1000.046604,1000.048475,1000.050539,1000.052799,1000.055247,1000.057865,1000.060639,1000.063567,1000.066620,1000.069747,1000.072887,1000.075948,1000.078837,1000.081415,1000.083575,1000.085197,1000.086200,1000.086490,1000.086090,1000.085048,1000.083489,1000.081533,1000.079542,1000.076808,1000.074142,1000.071275,1000.068999,1000.069135,1000.061678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
