0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,-0.002988,-0.002854,-0.003869,-0.003308,-0.003951,-0.003062,-0.003419,-0.002276,-0.002410,-0.001067,-0.001027,0.000474,0.000654,0.002281,0.002572,0.004302,0.004682,0.006497,0.006951,0.008835,0.009350,0.011293,0.011860,0.013855,0.014467,0.016508,0.017160,0.019244,0.019933,0.022056,0.022780,0.024942,0.025701,0.027902,0.028695,0.030936,0.031766,0.034049,0.034917,0.037244,0.038153,0.040528,0.041480,0.043908,0.044908,0.047393,0.048446,0.050994,0.052104,0.054720,0.055895,0.058587,0.059832,0.062608,0.063932,0.066799,0.068211,0.071181,0.072689,0.075773,0.077390,0.080600,0.082337,0.085688,0.087560,0.091069,0.093092,0.096778,0.098972,0.102858,0.105245,0.109356,0.111963,0.116332,0.119190,0.123855,0.127003,0.132010,0.135497,0.140906,0.144791,0.150681,0.155047,0.161520,0.166481,0.173676,0.179393,0.187533,0.194191,0.203333,0.210994,0.221355,0.230210,0.241901,0.251987,0.265121,0.276657,0.291569,0.000000
0.000000,-0.007354,-0.006067,-0.006612,-0.005614,-0.005867,-0.004611,-0.004635,-0.003175,-0.003018,-0.001396,-0.001096,0.000656,0.001072,0.002929,0.003437,0.005380,0.005965,0.007979,0.008627,0.010702,0.011403,0.013529,0.014277,0.016449,0.017238,0.019451,0.020277,0.022530,0.023391,0.025681,0.026577,0.028905,0.029835,0.032201,0.033166,0.035572,0.036575,0.039023,0.040065,0.042559,0.043643,0.046187,0.047317,0.049914,0.051095,0.053751,0.054988,0.057709,0.059007,0.061800,0.063166,0.066037,0.067478,0.070437,0.071961,0.075016,0.076632,0.079794,0.081513,0.084794,0.086628,0.090040,0.092002,0.095562,0.097667,0.101393,0.103658,0.107569,0.110016,0.114137,0.116789,0.121147,0.124034,0.128663,0.131818,0.136760,0.140225,0.145527,0.149356,0.155085,0.159342,0.165582,0.170358,0.177219,0.182639,0.190275,0.196516,0.205168,0.212431,0.222154,0.230504,0.241529,0.251169,0.263601,0.274560,0.288506,0.301009,0.304294,0.000000
0.000000,-0.011035,-0.009278,-0.008853,-0.007485,-0.007404,-0.005831,-0.005566,-0.003828,-0.003416,-0.001547,-0.001017,0.000960,0.001585,0.003649,0.004353,0.006490,0.007259,0.009456,0.010280,0.012530,0.013401,0.015696,0.016608,0.018945,0.019895,0.022269,0.023255,0.025666,0.026685,0.029132,0.030185,0.032669,0.033756,0.036279,0.037401,0.039964,0.041124,0.043730,0.044931,0.047583,0.048829,0.051531,0.052825,0.055583,0.056930,0.059749,0.061153,0.064040,0.065509,0.068470,0.070010,0.073052,0.074672,0.077804,0.079511,0.082743,0.084547,0.087890,0.089802,0.093269,0.095301,0.098905,0.101072,0.104829,0.107146,0.111076,0.113562,0.117685,0.120361,0.124703,0.127596,0.132187,0.135326,0.140201,0.143624,0.148828,0.152578,0.158163,0.162299,0.168334,0.172926,0.179502,0.184648,0.191886,0.197722,0.205790,0.212508,0.221665,0.229479,0.239781,0.248757,0.260448,0.270797,0.283987,0.295725,0.310518,0.312653,0.316058,0.000000
0.000000,-0.014179,-0.012029,-0.011234,-0.009021,-0.008648,-0.006798,-0.006277,-0.004296,-0.003655,-0.001566,-0.000828,0.001349,0.002167,0.004417,0.005302,0.007613,0.008554,0.010917,0.011906,0.014315,0.015346,0.017795,0.018863,0.021350,0.022454,0.024975,0.026113,0.028669,0.029839,0.032431,0.033634,0.036262,0.037500,0.040165,0.041439,0.044145,0.045458,0.048207,0.049563,0.052359,0.053760,0.056609,0.058060,0.060966,0.062472,0.065440,0.067008,0.070045,0.071679,0.074793,0.076503,0.079701,0.081492,0.084783,0.086666,0.090061,0.092045,0.095554,0.097651,0.101288,0.103510,0.107289,0.109652,0.113588,0.116109,0.120224,0.122921,0.127237,0.130134,0.134675,0.137800,0.142600,0.145983,0.151080,0.154762,0.160200,0.164228,0.170065,0.174501,0.180810,0.185731,0.192609,0.198120,0.205699,0.211950,0.220409,0.227604,0.237220,0.245593,0.256421,0.266038,0.278334,0.289421,0.303293,0.315863,0.321390,0.323688,0.327262,0.000000
0.000000,-0.016870,-0.014382,-0.013271,-0.010758,-0.009641,-0.007548,-0.006800,-0.004602,-0.003757,-0.001471,-0.000546,0.001813,0.002805,0.005224,0.006273,0.008745,0.009842,0.012358,0.013497,0.016054,0.017231,0.019824,0.021035,0.023662,0.024907,0.027567,0.028844,0.031537,0.032846,0.035574,0.036916,0.039679,0.041055,0.043857,0.045270,0.048112,0.049565,0.052451,0.053948,0.056882,0.058426,0.061414,0.063010,0.066056,0.067709,0.070819,0.072536,0.075717,0.077503,0.080762,0.082626,0.085973,0.087922,0.091365,0.093408,0.096957,0.099106,0.102773,0.105039,0.108837,0.111233,0.115177,0.117719,0.121826,0.124532,0.128823,0.131711,0.136210,0.139306,0.144038,0.147371,0.152371,0.155974,0.161281,0.165195,0.170859,0.175135,0.181214,0.185919,0.192494,0.197708,0.204882,0.210720,0.218636,0.225258,0.234104,0.241727,0.251802,0.260678,0.272040,0.282232,0.295152,0.306898,0.321496,0.325858,0.331538,0.334030,0.337741,0.000000
0.000000,-0.019203,-0.016426,-0.015034,-0.012263,-0.010890,-0.008134,-0.007181,-0.004789,-0.003758,-0.001295,-0.000197,0.002325,0.003479,0.006052,0.007254,0.009871,0.011116,0.013772,0.015054,0.017745,0.019061,0.021785,0.023133,0.025889,0.027269,0.030056,0.031467,0.034286,0.035728,0.038581,0.040056,0.042944,0.044455,0.047380,0.048929,0.051896,0.053485,0.056496,0.058130,0.061191,0.062873,0.065988,0.067725,0.070899,0.072695,0.075935,0.077796,0.081109,0.083042,0.086434,0.088448,0.091930,0.094032,0.097612,0.099813,0.103501,0.105811,0.109620,0.112051,0.115995,0.118559,0.122653,0.125369,0.129630,0.132515,0.136965,0.140040,0.144702,0.147992,0.152896,0.156432,0.161610,0.165427,0.170922,0.175064,0.180928,0.185448,0.191743,0.196712,0.203523,0.209029,0.216467,0.222633,0.230848,0.237844,0.247035,0.255094,0.265580,0.274970,0.286809,0.297600,0.311079,0.323530,0.330819,0.335381,0.341252,0.343940,0.347835,0.000000
0.000000,-0.021227,-0.018196,-0.016559,-0.013559,-0.011962,-0.008994,-0.007438,-0.004872,-0.003671,-0.001048,0.000207,0.002878,0.004181,0.006895,0.008238,0.010989,0.012369,0.015154,0.016568,0.019384,0.020829,0.023676,0.025151,0.028027,0.029532,0.032438,0.033973,0.036911,0.038477,0.041447,0.043046,0.046052,0.047687,0.050730,0.052403,0.055489,0.057203,0.060334,0.062095,0.065275,0.067086,0.070322,0.072188,0.075484,0.077412,0.080775,0.082770,0.086208,0.088277,0.091796,0.093947,0.097557,0.099800,0.103512,0.105855,0.109678,0.112133,0.116080,0.118660,0.122743,0.125461,0.129699,0.132572,0.136980,0.140028,0.144629,0.147872,0.152692,0.156157,0.161224,0.164942,0.170293,0.174300,0.179978,0.184322,0.190380,0.195116,0.201622,0.206826,0.213869,0.219633,0.227333,0.233789,0.242302,0.249627,0.259165,0.267607,0.278509,0.288355,0.300684,0.312004,0.326073,0.332071,0.339541,0.344323,0.350384,0.353294,0.357356,0.000000
0.000000,-0.023006,-0.019753,-0.017895,-0.014693,-0.012892,-0.009737,-0.007989,-0.004881,-0.003523,-0.000754,0.000648,0.003456,0.004897,0.007740,0.009216,0.012091,0.013599,0.016503,0.018041,0.020974,0.022541,0.025501,0.027097,0.030085,0.031709,0.034726,0.036380,0.039427,0.041112,0.044192,0.045910,0.049025,0.050779,0.053932,0.055725,0.058920,0.060756,0.063997,0.065880,0.069172,0.071106,0.074454,0.076445,0.079855,0.081909,0.085387,0.087511,0.091064,0.093264,0.096900,0.099184,0.102913,0.105291,0.109122,0.111605,0.115550,0.118147,0.122218,0.124943,0.129154,0.132021,0.136388,0.139415,0.143956,0.147162,0.151901,0.155308,0.160269,0.163904,0.169118,0.173014,0.178518,0.182714,0.188553,0.193096,0.199327,0.204277,0.210969,0.216407,0.223655,0.229680,0.237609,0.244357,0.253131,0.260791,0.270633,0.279468,0.290735,0.301052,0.313811,0.325691,0.334005,0.340216,0.347895,0.352912,0.359193,0.362335,0.366611,0.000000
0.000000,-0.024570,-0.021120,-0.019064,-0.015681,-0.013696,-0.010372,-0.008452,-0.005183,-0.003322,-0.000420,0.001118,0.004051,0.005621,0.008583,0.010183,0.013172,0.014799,0.017814,0.019468,0.022509,0.024190,0.027256,0.028964,0.032057,0.033793,0.036913,0.038678,0.041829,0.043625,0.046807,0.048637,0.051854,0.053720,0.056976,0.058882,0.062180,0.064129,0.067475,0.069472,0.072868,0.074918,0.078372,0.080479,0.083996,0.086168,0.089754,0.091997,0.095660,0.097981,0.101728,0.104135,0.107977,0.110479,0.114425,0.117035,0.121096,0.123824,0.128013,0.130871,0.135203,0.138206,0.142698,0.145863,0.150533,0.153882,0.158752,0.162306,0.167404,0.171192,0.176547,0.180603,0.186255,0.190618,0.196614,0.201335,0.207733,0.212874,0.219749,0.225392,0.232844,0.239097,0.247255,0.254257,0.263293,0.271243,0.281393,0.290566,0.302208,0.312933,0.326143,0.332932,0.341424,0.347857,0.355750,0.361014,0.367520,0.370914,0.375393,0.000000
