0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,988.680443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1019.926992,1022.398681,1022.167236,1020.232885,1018.304380,1016.481996,1012.658444,1010.060599,1017.358122,1025.125773,1017.524349,1007.401134,1009.427090,1014.442854,1016.809285,1018.813793,1020.366270,1021.119114,1019.015772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,919.755945,1126.209901,1037.911146,1020.588758,1020.690748,1024.693939,1023.909553,1023.107002,1021.638912,1020.236874,1019.606824,1019.246522,1016.759548,1011.314288,1007.117902,1009.585746,1014.464120,1017.412467,1018.397311,1019.089305,1020.535120,1021.899119,1022.870384,1023.619229,1023.491493,1021.675155,1021.999911,1031.195588,1010.112038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1037.693222,1053.979852,1102.905956,1131.328502,1031.992768,1013.592066,1018.479741,1026.824393,1021.689036,1021.367524,1020.724327,1020.799060,1019.726600,1017.404561,1016.637900,1016.356635,1014.093142,1013.155086,1012.780298,1014.929378,1015.907326,1016.157110,1018.503485,1019.834515,1020.614758,1020.999335,1021.641108,1023.380958,1022.992287,1023.005427,1022.963717,1032.740952,1030.858081,1038.108784,1005.166661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,579.736156,1213.183541,1028.099163,1036.897801,1012.051232,988.479636,982.318791,1006.188220,1030.762586,1024.283106,1018.542865,1019.393901,1018.442446,1018.263959,1018.058468,1016.916158,1015.095236,1014.011289,1013.633793,1012.421814,1013.299912,1013.469272,1013.689388,1015.727210,1017.122733,1018.090901,1018.600928,1019.730151,1020.154384,1020.855375,1022.225148,1019.463465,1017.818566,1017.006326,1018.936119,1023.351969,1038.027106,1041.786350,1011.336789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18424.856217,-4698.806062,-5587.752829,1881.212758,996.910160,1023.896719,1013.290233,1007.876017,1008.617353,1023.962898,1022.783072,1009.233787,1015.180224,1018.346995,1016.973968,1015.711418,1014.941754,1014.794281,1013.769475,1012.329276,1011.915973,1012.104258,1011.826451,1011.555578,1012.659966,1014.169674,1014.746780,1015.479989,1016.778385,1017.810258,1017.862085,1017.516167,1019.435836,1019.809545,1019.724556,1019.905423,1017.413727,1014.006610,1015.793130,1021.690336,1034.924847,1041.465581,1008.720571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1465.577749,6515.342621,21765.784272,18216.039086,5955.863080,1712.235584,1036.930864,1012.745854,1017.234337,1007.320658,1016.072275,1015.001393,1005.890688,1011.556959,1019.179010,1015.584657,1013.683264,1013.865385,1012.788163,1012.217580,1011.470541,1010.690436,1010.213316,1010.438718,1010.361966,1010.452358,1011.106440,1011.822130,1012.772461,1013.800752,1014.673371,1015.265349,1016.281606,1016.563049,1016.506840,1017.161074,1016.970887,1018.482247,1019.599759,1018.136286,1017.299664,1017.252810,1017.339115,1023.973736,1034.314775,1037.840884,1023.831077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1039.928135,902.827706,949.922287,402.253214,-6764.738607,-9452.775136,18.351456,988.480994,1037.066534,994.345889,1008.951385,1011.226677,1011.254631,1009.486486,1010.997393,1018.058829,1014.731897,1008.870080,1010.871575,1011.940460,1011.117497,1010.306590,1009.410047,1008.952565,1009.020942,1009.273614,1009.395373,1009.308873,1009.202555,1009.917085,1011.122237,1012.068890,1012.499527,1012.863223,1014.435272,1015.533676,1015.626858,1016.059409,1015.091829,1015.291178,1017.394354,1019.212267,1019.351704,1021.199602,1018.442569,1017.063926,1015.032017,1020.063530,1024.557889,1082.525834,950.574772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1003.911215,1055.048461,1060.086863,1085.814763,1272.880407,1441.142083,1552.229438,2859.814830,565.145131,778.311260,936.176312,980.198910,1014.150508,1009.695796,1011.014680,1009.459090,1010.688275,1010.316476,1006.695569,1008.957657,1011.583831,1009.628349,1008.736732,1008.454833,1007.919484,1007.794416,1007.968972,1008.343767,1008.455498,1008.308444,1008.263271,1008.649916,1009.308479,1009.885509,1010.676597,1011.236761,1011.596595,1012.114754,1012.586724,1013.786848,1014.961509,1015.489020,1016.083529,1016.661351,1017.526428,1018.676639,1018.788824,1015.921224,1018.725995,1011.926880,1005.516982,1010.974803,1071.872385,1068.363161,1030.870459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
