0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,989.945431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1019.864371,1022.578965,1022.273191,1020.334136,1018.382044,1016.498616,1012.785471,1009.949741,1016.068344,1023.009596,1016.081355,1007.155453,1009.448811,1014.346231,1016.780320,1018.773004,1020.348890,1021.088503,1019.051749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,964.701063,1084.869225,1030.729889,1020.675737,1021.909475,1024.912626,1024.141766,1023.239573,1021.798636,1020.361484,1019.643720,1019.159515,1016.721949,1011.526060,1007.503744,1009.797251,1014.380091,1017.224704,1018.317234,1019.089726,1020.535811,1021.893329,1022.879467,1023.623724,1023.535895,1021.760635,1021.821727,1030.187837,1010.688772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1015.213424,1043.226357,1070.433620,1087.108082,1028.328325,1018.301534,1020.951797,1025.784700,1021.999469,1021.540312,1020.974964,1020.959018,1019.882404,1017.580976,1016.664180,1016.306467,1014.176525,1013.258260,1012.880579,1014.831251,1015.806667,1016.207246,1018.518848,1019.841783,1020.626997,1021.043892,1021.682393,1023.383833,1023.062412,1023.088217,1022.892139,1031.771841,1029.779925,1036.010198,1006.236375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1028.633012,1051.817968,1033.171833,1027.918124,1016.984910,1002.163473,999.043077,1013.409162,1027.814542,1023.346117,1019.574952,1019.783931,1018.782581,1018.470674,1018.192782,1017.071154,1015.268851,1014.074538,1013.656538,1012.537983,1013.288679,1013.435430,1013.748759,1015.745174,1017.105826,1018.095913,1018.650497,1019.779403,1020.233681,1020.870605,1022.178562,1019.637648,1018.134451,1017.381581,1019.129367,1022.968086,1036.138275,1039.312583,1011.678928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,688.238733,1304.145384,1058.137814,1022.129580,1016.670466,1018.145065,1016.656743,1012.928505,1014.107105,1022.656171,1021.403534,1012.863889,1016.570978,1018.433044,1017.262352,1015.953472,1015.130255,1014.892254,1013.885728,1012.467325,1012.012478,1012.160915,1011.894122,1011.648808,1012.691971,1014.137370,1014.764185,1015.554516,1016.848039,1017.851600,1017.949305,1017.658102,1019.453193,1019.861030,1019.824373,1019.968615,1017.723905,1014.628064,1016.218299,1021.612139,1033.724915,1039.163425,1009.693961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1095.131391,1199.948422,1281.915760,1010.341654,966.146372,991.481610,1021.143933,1018.070980,1017.703106,1012.422872,1016.802205,1015.977192,1010.567103,1014.032354,1018.155973,1015.518359,1014.214327,1014.157207,1013.088568,1012.395864,1011.602160,1010.833506,1010.378677,1010.595344,1010.509669,1010.575677,1011.162408,1011.876651,1012.872242,1013.884187,1014.727513,1015.299137,1016.287701,1016.648821,1016.645013,1017.289376,1017.172599,1018.551750,1019.603941,1018.314843,1017.576760,1017.570812,1017.784885,1023.818742,1033.336431,1035.546667,1022.966392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1014.281668,1038.858197,1053.336233,1018.886436,945.064526,919.637845,965.549046,1032.362397,1021.255541,1010.636903,1012.881081,1013.469941,1013.291186,1012.239690,1012.965282,1017.023335,1014.495108,1010.478278,1011.567567,1012.120338,1011.364892,1010.520195,1009.623311,1009.160700,1009.241182,1009.479879,1009.596241,1009.492150,1009.366377,1010.055478,1011.223430,1012.131089,1012.572328,1012.976184,1014.487162,1015.577881,1015.721455,1016.162870,1015.298166,1015.522786,1017.527295,1019.281006,1019.503757,1021.205364,1018.805471,1017.501746,1015.824926,1020.326314,1023.727183,1063.282989,971.522481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1004.150142,1050.278266,1035.469576,1028.458010,1017.768813,1011.428569,990.293165,987.108886,1027.635080,1029.383680,994.997371,1005.684971,1013.139131,1012.121616,1012.297727,1010.900518,1011.062257,1010.728888,1008.654239,1010.024400,1011.304151,1009.753267,1009.056051,1008.707323,1008.196552,1008.063232,1008.243778,1008.595345,1008.701786,1008.557687,1008.489862,1008.822154,1009.437314,1010.002228,1010.782985,1011.366920,1011.730231,1012.223431,1012.726208,1013.885392,1015.001521,1015.580390,1016.250760,1016.964722,1017.865885,1018.945582,1018.979902,1016.419086,1018.576455,1013.498988,1009.401214,1012.375400,1057.076969,1052.506814,1024.742311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
