0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,987.015907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020.264046,1021.885249,1021.896098,1019.955884,1018.102787,1016.371263,1012.414844,1010.138197,1018.922622,1027.708806,1019.270205,1007.667673,1009.348334,1014.521088,1016.813919,1018.835255,1020.357080,1021.128675,1018.926324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,784944.864626,1283.201552,1057.237310,1022.304947,1017.391378,1024.154978,1023.379121,1022.814423,1021.296930,1019.980129,1019.472798,1019.279207,1016.724776,1010.980144,1006.587665,1009.273241,1014.512874,1017.598811,1018.462892,1019.064523,1020.510423,1021.881949,1022.834594,1023.596296,1023.432060,1021.560504,1022.203983,1032.335479,1009.543888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3478528401.451597,1302093927.253845,-4052184.692791,3352420.896715,1071.654741,997.374000,1009.141362,1029.810324,1020.881656,1021.071108,1020.187239,1020.472070,1019.418501,1017.104480,1016.542462,1016.355262,1013.920519,1012.965763,1012.603105,1015.005657,1015.998303,1016.068682,1018.461128,1019.804645,1020.579243,1020.928075,1021.576100,1023.351295,1022.883338,1022.880273,1023.024930,1033.841628,1031.977698,1040.663297,1003.297378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1493981409670903.000000,120058182658077.156250,-352634256782.359009,-15962327191.259501,-1448963253.140058,-11464983.022617,1003.729791,977.339986,1038.822542,1027.132732,1015.752031,1018.510404,1017.689495,1017.840604,1017.765587,1016.626729,1014.802659,1013.872694,1013.550914,1012.225188,1013.269510,1013.473345,1013.580373,1015.674166,1017.120374,1018.064211,1018.524138,1019.652714,1020.041806,1020.813765,1022.260350,1019.230546,1017.418360,1016.512839,1018.675539,1023.785407,1040.270083,1045.199821,1009.932088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-920577452786330.125000,-2208009072565259.000000,-2721109920107675.000000,-633092040842126.875000,1352207126441.901855,2683601693.757702,1871026790.426210,-1700769.120512,1189.437002,1029.453942,1027.704523,998.914251,1011.289671,1018.210830,1016.362263,1015.280983,1014.581160,1014.584957,1013.550438,1012.102137,1011.756469,1012.003508,1011.716889,1011.417496,1012.595153,1014.185484,1014.707112,1015.373348,1016.679817,1017.744175,1017.740648,1017.328810,1019.394653,1019.716308,1019.572414,1019.796395,1017.008198,1013.169610,1015.199223,1021.646350,1036.143282,1045.590289,1004.693497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1841424815741.393555,-344285416824832.250000,-1768292923972170.250000,-273869131914860.906250,1144025554556905.750000,240353491741035.281250,-1400525765547.239746,-143337029835.737152,7275265926.785006,15498007.755712,1226.950677,1012.043067,992.102618,1003.807837,1022.088292,1015.936348,1012.487672,1013.305110,1012.238325,1011.907704,1011.236297,1010.469043,1009.982821,1010.228482,1010.170575,1010.294230,1011.029334,1011.743167,1012.636806,1013.686540,1014.594236,1015.207597,1016.251546,1016.434237,1016.314920,1016.974807,1016.689496,1018.359516,1019.543311,1017.836724,1016.863567,1016.749952,1016.643428,1024.162923,1034.712698,1043.091352,2659.752577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3442816.286917,2564465774.989281,-1608871649816.072754,654746378806277.875000,2980644184301026.000000,5758660933260367.000000,1475704871867813.500000,206047112490776.718750,4969912924842.939453,774805008195.014282,11393169759.999016,-67175737.129972,1108.226947,1002.514870,1004.681207,1021.218022,1015.900215,1004.943999,1009.258919,1011.628880,1010.677184,1009.981896,1009.091537,1008.673366,1008.739169,1009.017732,1009.151438,1009.092637,1009.010738,1009.748275,1010.993046,1011.984405,1012.397615,1012.708911,1014.349308,1015.453488,1015.487344,1015.910865,1014.811623,1014.955062,1017.171623,1019.051600,1019.065023,1021.067124,1017.831830,1016.448877,1013.492861,1018.386504,20946.490484,145554.381694,274777467.902237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121209.335609,-1009307.782871,9302960.756176,-6036145761.865795,385296612928.029907,-95379098503592.468750,-1335650493526382.250000,-2826830745725647.000000,-909361779209569.875000,-50588929032266.968750,3028601471739.642578,-757853837224.180664,4309940906.308651,-157364298.562425,1023.220623,1004.840340,1009.789925,1009.631033,1001.674783,1006.213643,1012.488177,1009.534078,1008.171812,1008.071768,1007.515615,1007.448214,1007.625005,1008.039085,1008.163348,1008.021806,1008.004690,1008.449256,1009.153455,1009.739757,1010.537550,1011.066559,1011.421358,1011.962863,1012.392710,1013.642183,1014.882818,1015.318294,1015.814232,1016.201861,1017.048051,1018.211228,1018.429733,1015.008301,1019.055696,1008.312202,69351.157010,-50613133.535696,-7628650055.433680,-110031125177.606155,-549194190390.992126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
