0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,982.255570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8683012936773030379520.000000,-1120470817283995729920.000000,-292921901957716901888.000000,535291490229343.312500,-3357575448486.298340,1024.661579,1011.120725,1009.840939,1022.711383,1034.119565,1023.502668,1008.163450,1008.933312,1014.551242,1016.698211,1018.765231,1020.189415,1021.065279,1018.157398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-731852266641513059975168.000000,166518133926047307005952.000000,8025528988666198753280.000000,-12532029856588645793792.000000,65257393410002556813312.000000,5960393050363497807872.000000,-651015198086760759296.000000,-212432569240299765760.000000,-41831504031526.953125,-2889668638115.426758,1019.048815,1018.784666,1016.121454,1009.670700,1004.928475,1008.228852,1014.396351,1017.887759,1018.489514,1018.900353,1020.338834,1021.753797,1022.627235,1023.582899,1023.479484,1021.272533,1023.011011,1033.733164,36845.542977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4724919729582944122203799552.000000,-586859187107696614941130752.000000,53143423960963570829623296.000000,2738652587249000442232832.000000,162447957944978521456640.000000,15050305051160611913728.000000,17000771967868246949888.000000,-10479723813015545446400.000000,-17297829563217957879808.000000,760943998929281744896.000000,203801010579269353472.000000,-1369425845385039.750000,14299804421235.746094,1014.111934,1015.820514,1015.965539,1013.102775,1012.158758,1011.896298,1014.999760,1016.083130,1015.725803,1018.251536,1019.636153,1020.414014,1020.672204,1021.393500,1023.023461,1022.535170,1022.251260,1023.990267,-427527.455424,-13803551134.336788,-194261165524.054840,-959751870935.317017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8131193314318106268348186624.000000,7100541208399392527685255168.000000,-2272109977484497503140184064.000000,1771733264598924892183724032.000000,12127646099841941961179136.000000,-9193760706400227132702720.000000,-326555744867233111736320.000000,612288229925137154048.000000,-9075721677667009822720.000000,-43315308679000863277056.000000,2874531816709887623168.000000,3844880346217178464256.000000,146525260960260587520.000000,-559267659494792.000000,-7195072210425.722656,1018.102625,1013.315197,1012.999364,1012.956170,1011.402210,1012.945487,1013.287023,1013.132570,1015.396860,1017.007268,1017.901918,1018.253936,1019.376363,1019.671359,1020.518532,1022.317924,1018.354482,1016.263592,-2407177.080924,-127271806092.145203,-8891601820180.564453,94830062555066.343750,22345670172387680.000000,280424090988843584.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26745007123010579004336898048.000000,-120879193452917564611347087360.000000,-40776240339499403422682054656.000000,6800325793135333690595868672.000000,-2666817594760802653253402624.000000,2450344445429509253962399744.000000,-30689632939144479787450368.000000,-8312809106178994637635584.000000,-452112799184114816122880.000000,105731329932710226427904.000000,29128339712052360642560.000000,1032877614686577623040.000000,4839437294250351394816.000000,1142388001024408551424.000000,15164322756698757120.000000,-742912441232895.250000,-3656109793491.004883,1015.310482,1012.256581,1011.059889,1011.019863,1011.507499,1011.252311,1010.914244,1012.289317,1014.105934,1014.517974,1015.028819,1016.364954,1017.503508,1017.364664,1016.771946,1019.218383,1019.231872,1019.136297,120940734.928920,-309698657948.059204,-47347647413781.085938,-40800594499369456.000000,-423579480043778688.000000,-2085670828465745408.000000,10114113158172987359232.000000,78644415180714462186307584.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10997926062403761479272628224.000000,-31775954712691058675944521728.000000,35524434390812950457619578880.000000,279050500050922043476897955840.000000,47772908016201636327026851840.000000,-11441672409190406383646801920.000000,-1897391492789884090641809408.000000,397018943409992896870350848.000000,58818592042686670964785152.000000,22038890500829200762535936.000000,1002036020897784935743488.000000,-500531231353149054779392.000000,-73524839358738630443008.000000,-2295006867347241435136.000000,-1741043997118118494208.000000,-465012547172382474240.000000,-43018950318570831872.000000,994564788410545.500000,-1006162497948.859863,1009.623378,1009.748186,1009.412625,1009.070600,1009.480772,1009.546026,1009.789087,1010.742426,1011.456386,1012.217328,1013.328827,1014.324153,1014.972369,1016.071837,1015.981036,1015.725114,1016.249150,1015.742978,-481052567.243587,-113130521747254.531250,-1208826700000800.250000,-7020129236276489216.000000,-90168917757084057600.000000,-234336185052125790208.000000,110277643988128487178240.000000,-185334134638627777874493440.000000,4761018655026154176889487360.000000,-7128860532688576258265579520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67435333594931941355814912.000000,-1933016710800428621585448960.000000,-12241135079156448029912858624.000000,-40926402910742552544018432.000000,-60754790219024419638824927232.000000,-173311939468204593769483337728.000000,-14502001920409993910912286720.000000,9975854989549589449704210432.000000,4395345482434917299461816320.000000,-151566915758015945688219648.000000,-118433616221704783554150400.000000,-59930978113070836561739776.000000,-8456926686134998931603456.000000,72296125092822220013568.000000,-4084275269008955015168.000000,111979045999928967168.000000,-494801719122424384.000000,11926102154827150.000000,14833394982427288.000000,1200838222187941.250000,1452414111695.272705,1007.689297,1007.438009,1007.641337,1007.762705,1008.225942,1008.441385,1008.498334,1008.497008,1009.277906,1010.615993,1011.715894,1012.076895,1012.241283,1014.033290,1015.115864,1015.058044,1015.337424,1013.968663,143019436.326362,343789617951444.500000,1662291954006431.750000,37703925276351438848.000000,223639488325489721344.000000,435748940771521724416.000000,-1453068707979449962856448.000000,-1844099343432673604923293696.000000,3111441606035935466182672384.000000,-1321403628769922950480527360.000000,1832370805775922670147207168.000000,2568556221014179241607036928.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5121129018659622990381056.000000,-65315566734403824231907328.000000,56984963749415221517615104.000000,8631968048209875328078708736.000000,29854770740756103270567510016.000000,58799908603084712479102599168.000000,33612335717546387971344695296.000000,32588888698912861156230037504.000000,21819630370309268625325817856.000000,-1274423811328639999577948160.000000,-8348038030782838694976946176.000000,-1023668568598969667953885184.000000,867884826816182362887421952.000000,120410920729893564508536832.000000,9684862586811154811584512.000000,-225520467851108740497408.000000,43033694886272039911424.000000,-73120215144186970112.000000,-375188216288834112.000000,9693131581704622.000000,-450982697062144.500000,-2482228718570.678711,888268682338.060059,1006.054154,1005.416181,1006.239248,1006.477978,1007.148630,1007.351991,1007.288189,1007.361309,1007.934137,1008.738185,1009.334208,1010.134318,1010.576020,1010.918412,1011.460427,1011.806908,1013.064124,1014.337508,1345036604.974199,136765108919353.000000,3361654868507164.500000,-21409924176538992640.000000,-91741235321090195456.000000,46739687979277582336.000000,1446851654671716505878528.000000,-1239514104803902037361164288.000000,-620407912435747061546090496.000000,3636980988361923609860505600.000000,-32749324918618759492634935296.000000,3466488026410139049279881216.000000,34277194848040189060358078464.000000,-11140752022426540965913165824.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
