0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,979.681670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124527566984609246589485056.000000,-174675225943105636801708032.000000,-189262593987852474827931648.000000,-66823806336427497426518016.000000,-6171771183939639406755840.000000,-642139617929775677440.000000,-730371005302336.875000,-38045023163198.687500,1030.654522,1037.068586,1025.261995,1008.280134,1008.631101,1014.476571,1016.587643,1018.665590,1020.010778,1021.072269,1016.661871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121902462302575056580748771328.000000,494648388104374845604483825664.000000,-610400973070524261870300299264.000000,250999125220532222127897575424.000000,-223847838638986388684499058688.000000,-143604101719452569219104768.000000,364578738912185383091437568.000000,380926488541671734749691904.000000,128987854424269074814992384.000000,13683693247764305551556608.000000,-1162445862616821006336.000000,-4033383065885340.000000,-114266409060397.281250,1009.568441,1003.980717,1007.622845,1014.226980,1017.939589,1018.436256,1018.786493,1020.199468,1021.702394,1022.456142,1023.941374,1023.541734,28251079.751481,-64031867990.383293,-13693812369147.763672,-8768722937859822.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1745488605017818367940989288448.000000,307294828187979459077970329600.000000,272062405291759601439297503232.000000,-197451071422117142484886749184.000000,-1230443702001917890842115178496.000000,-1171488807187130890742440919040.000000,-595104712660344345501034872832.000000,-73791128734217354053280595968.000000,-384549794070949092619452416.000000,-5497828009886697943728128.000000,-8429427513524387594633216.000000,-9490728060586994620694528.000000,-2030112294003324565323776.000000,-3496168834116491411456.000000,510819410426449.000000,112918708275284.781250,1012.361512,1011.599473,1011.457135,1014.910075,1016.060865,1015.518739,1018.115867,1019.518429,1020.334705,1020.519309,1021.440112,1022.255964,67950116.299869,-25095016175923.097656,720012839864914.625000,2417243661460520960.000000,16335647440953409536.000000,6824083957903427584.000000,19465407814166271492096.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2067335195786899588839593924886528.000000,120566701499353825326878896947200.000000,10706073418662220231588102275072.000000,-2169034883084010678410343874560.000000,366028816018073605256796700672.000000,-39886309788170450108533440512.000000,659972726136814709946382811136.000000,1930969539729241329784793858048.000000,778035519848530091224978161664.000000,81995256014299376606785830912.000000,223347020583991732279967744.000000,-410014039588261241403998208.000000,-341738603432150819558916096.000000,-95813854976908628827570176.000000,-8703901305470671157985280.000000,16976514279718497812480.000000,3747199940647049.500000,142181136751667.375000,1013.986548,1010.799328,1012.635228,1013.084662,1012.836278,1015.198257,1016.903740,1017.781705,1018.092449,1019.201163,1019.425508,1020.049329,431664117.535084,-125041211265430.890625,-1734503482403302.250000,11346814022233470976.000000,91629724517692571648.000000,-242442433881157271552.000000,410287388433932454199296.000000,449654169484329788425371648.000000,-3429937452113960132879056896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-89770880243864849587159441453613056.000000,-52627499994879613100202079530516480.000000,3218342509761671498806068189855744.000000,-363327386134286175858598202048512.000000,5605422099464754671386137460736.000000,-1467695632994034449678803664896.000000,259555358849622216592723017728.000000,-207908137812237480416711278592.000000,-57366986731530650260602880000.000000,-157392406659692752249819234304.000000,-22689093221106909073371037696.000000,2219722542808733490715033600.000000,681127944294606976738918400.000000,231040043306800559840821248.000000,167417954359311288380686336.000000,44047517289647214587543552.000000,3441549843309112156225536.000000,-11879371517155174514688.000000,-9130575589845744.000000,146031403380773.093750,1009.923127,1011.068364,1010.914876,1010.588663,1012.073460,1014.009744,1014.389494,1014.834513,1016.192016,1017.355505,1017.176825,1016.597941,5715418944.639074,-149096331118016.281250,-5537136262838069.000000,-46132339289854500864.000000,39206913816844288000.000000,-705832507153914003456.000000,-1332381885975543393812480.000000,115672484503748140586762240.000000,-105592082149858852235500322816.000000,90691318322788388774323683328.000000,-202111730027316177456240525312.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-193409966164353121998703338295656448.000000,-4685678898073517047566062230379167744.000000,-1998625518585548128570131306889871360.000000,109280602176939840231284104501395456.000000,-24327700290863375654242308532994048.000000,637506778680440901884522384064512.000000,-34838761224741147648993324433408.000000,-69345692725908021379847677804544.000000,113904957719060391865240371855360.000000,-26233641504067769571497551593472.000000,-4956853023923305464772715085824.000000,608147169144773148227403776.000000,3752558579178922571559075840.000000,73547436707284010091413504.000000,-134527157367321987486056448.000000,-1989251613061475486138368.000000,-3942803275598347401953280.000000,-1221687940478460172959744.000000,-258346964348810972626944.000000,-10249425042156583649280.000000,3379722153894718.500000,-61028838692397.234375,1009.022103,1008.931431,1009.128569,1009.464100,1010.542458,1011.268700,1011.981511,1013.123539,1014.161497,1014.802970,1015.966900,1015.739444,-27819411445.857239,721080501720688.000000,-43668932128205008.000000,-24347493496414613504.000000,281838471450638778368.000000,-4379890371483319926784.000000,-4398308940302295133847552.000000,-620470852441005928791146496.000000,-265274932563861763291772616704.000000,-370427876529173016170983325696.000000,5752759610993770206392636932096.000000,54951334192818653006384303439872.000000,195964551736547195575645325230080.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-264244049183269058546434488401920.000000,-72770204538535016910953009584799744.000000,2223713139564553142013790144945979392.000000,10419551846017950034495729796047175680.000000,1966163978821335722519200030068310016.000000,36894429729096392897050307326902272.000000,-17340144280027690320581267074056192.000000,-2043504389321402026365583810887680.000000,-574293108359482145984438094266368.000000,-68838578359074935294586030915584.000000,486116908547799271014601897017344.000000,-256543206418800351420236043386880.000000,-18615406700232764897788312944640.000000,-474413220299918081204944896.000000,-1985029728438285007434285056.000000,-1152484823661722808677826560.000000,-184873932908388240351821824.000000,-3801973121337229850968064.000000,68488441845145803948032.000000,263448237611628657377280.000000,92295427884542712610816.000000,10847745678990062387200.000000,3890716524709199.500000,-197382185655660.968750,1007.000747,1007.713962,1008.008215,1008.160875,1008.218556,1009.022594,1010.409663,1011.560339,1011.902162,1011.974181,1013.854548,1014.964128,18211562537.087101,1511496359360177.250000,60874569499483952.000000,-7930007197985278976.000000,473262843023589900288.000000,13689926819611286700032.000000,17143219271625778126651392.000000,218212370394266098159373516800.000000,1779180479354119336600715395072.000000,4022151489066733622374671843328.000000,84269823422802217734308708220928.000000,288990774296173925615379175964672.000000,450340929402456800935158015328256.000000,-1909898512323978081610475600084992.000000,-485000311494201693984956618899456.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14906704456392109525221507072.000000,-69988967161220550023396196352.000000,39913270102058203024623385693913088.000000,-48523507813052326003980571817017344.000000,-2360170428173593063147315080189706240.000000,-5166250570911673437072627527619444736.000000,-494038849131101084138864281101795328.000000,-5562067225977960132273344486572032.000000,10401647875976473173150236766371840.000000,-50269996510563622480187377057792.000000,1158963856422509433602660930420736.000000,459984346605615789523572835221504.000000,13376630629436222963051128684544.000000,-273811364105667650869241432768512.000000,89728954642233106075480368349184.000000,-3330407404333847321040125952.000000,-561439592478283015405961216.000000,129092125280630865878056960.000000,30814612781408792380178432.000000,4332784922924553707978752.000000,-28400619099772954869760.000000,-40529648940823791796224.000000,-7245116106588389638144.000000,-122190398324171587584.000000,-729579379196367.625000,15075264041411.037109,1007.916588,1006.582338,1006.868914,1006.895022,1007.033280,1007.667620,1008.519951,1009.117540,1009.921977,1010.307280,1010.657033,1011.156741,-2181745739.337391,903881679983553.125000,144665600157545056.000000,13581325547182397440.000000,-67986804015576454791168.000000,-976272081825488300933120.000000,-9032815681258623069287612416.000000,186314756404964641607451148288.000000,-13681269160053345374772668661760.000000,-64658080005589280945475522920448.000000,4730300476196364919862104269258752.000000,61464775730838315316900437497479168.000000,128034869828198446913683749198626816.000000,-416250424430618990939865339993784320.000000,-126934097547385611411604648583233536.000000,830345436196605819904864919876534272.000000,471639948533692988886435487497060352.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
