0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,984.194934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10396296478812.736328,48670507512.925583,1030.566803,1018.784907,1017.339022,1015.854668,1011.763666,1010.083981,1021.285358,1031.668286,1021.906512,1008.004415,1009.129030,1014.567393,1016.763226,1018.813190,1020.280738,1021.098031,1018.616044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1569770335022828288.000000,-72468715469882736.000000,-7841598272088276.000000,-46371578674174.859375,-248988456028849.468750,-34889174962465.109375,31026227679.178268,1023.901402,1020.229187,1019.198427,1018.962439,1019.109238,1016.462362,1010.278847,1005.631586,1008.676485,1014.481171,1017.805057,1018.501856,1018.979458,1020.423877,1021.812983,1022.728566,1023.553492,1023.383397,1021.376965,1022.551071,1033.685253,1010.209539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743807027368775647232.000000,1725130037639413760000.000000,110016645201954881536.000000,5257849506756240384.000000,-274032483181335296.000000,4473435858092514.000000,45305168572988.429688,19641129813451.847656,29851910210159.382812,-43010312637.729675,1019.452805,1019.502036,1018.517268,1016.368798,1016.191790,1016.187293,1013.487107,1012.531063,1012.213951,1015.034876,1016.074039,1015.877508,1018.348575,1019.716245,1020.487264,1020.783650,1021.456215,1023.223548,1022.670304,1022.607692,1023.036513,1035.138591,1031.908607,1045.599423,8121.588902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7122624114643796750237696.000000,675729632392050022285312.000000,10017891572092697051136.000000,-7285270027960164810752.000000,-168775351695661727744.000000,36786055906357485568.000000,613534915270995712.000000,33300815209765448.000000,620505837986779.375000,172094893385531.250000,9291049651913.937500,-559603703085.689697,1013.555968,1016.374490,1016.698416,1015.800422,1014.074011,1013.462550,1013.270824,1011.786122,1013.118111,1013.395056,1013.335354,1015.528189,1017.068887,1017.980498,1018.371359,1019.497176,1019.831840,1020.683048,1022.281407,1018.797122,1016.763441,1015.550964,1018.587212,1023.391577,71598.237732,-239167869.524314,-11091154340.164305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4694562384105179235483648.000000,-13179104490601333078884352.000000,-14060761043757272508923904.000000,-3238680763737983409979392.000000,55478814351841485127680.000000,-42091853022453263499264.000000,-4462239971906172223488.000000,-24691150202297593856.000000,469565531881153664.000000,13111412375775176.000000,-89626917896433.000000,-138873201334496.531250,-17019512963978.238281,185075526580.464325,1022.344413,1014.332981,1013.395804,1013.930045,1012.946117,1011.564608,1011.378017,1011.750974,1011.470027,1011.138729,1012.433119,1014.157316,1014.606107,1015.174747,1016.497716,1017.608833,1017.521161,1017.006415,1019.290709,1019.486282,1019.290420,1019.520740,1016.523819,1011.104307,185340.686033,-2111385295.624239,-86058267351.190399,-784191612661.861206,42474583075992.734375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23169423050452538362953728.000000,7555185325537351090307072.000000,-8697981023774468877582336.000000,898192309073316772052992.000000,7229407843930144864468992.000000,1697638395549559921049600.000000,17854831407102819303424.000000,-28041134829490155814912.000000,13048240569108190461952.000000,88658041739883626496.000000,-439297925168558784.000000,15730015168065074.000000,16021154316686.750000,20281437433506.324219,2799357991224.470703,364203870395.919067,1020.025421,1011.375247,1010.451024,1011.046709,1010.573217,1009.947365,1009.505011,1009.821916,1009.821131,1010.009188,1010.873252,1011.584436,1012.393527,1013.479935,1014.441237,1015.080119,1016.157526,1016.182485,1015.967815,1016.600630,1016.190903,1018.056540,1019.376024,1016.792979,-3626286.512013,-84634870497.132797,-757478715261.873169,-6663185258615.625977,-104237611473817.406250,17946141738351756.000000,339366055167326683136.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,655288128254534943244288.000000,-3628021959899526100680704.000000,-25095054882994339264331776.000000,-6057613622669286827884544.000000,15580598102591041251049472.000000,30134492395666508724830208.000000,7661563847090017014906880.000000,713530946832774325075968.000000,58537271988701250977792.000000,20716348292694487859200.000000,21065924061986398666752.000000,1484991509994336681984.000000,-865782577555723520.000000,-34262781432739452.000000,-1869743106195880.500000,12111884333395.742188,-222940455519.747131,-27737438341.850685,1003.851857,1011.250774,1009.283899,1009.285400,1008.331601,1008.117355,1008.211886,1008.570483,1008.742410,1008.744126,1008.706391,1009.470905,1010.772250,1011.830216,1012.211537,1012.436193,1014.171180,1015.273066,1015.226067,1015.615733,1014.319665,1014.247835,1016.815668,1018.821900,-3539565.914216,25596017722.846092,-3142465681689.712402,497745047236310.937500,139833697362417280.000000,1325882655872031744.000000,-57706072147420364800.000000,932550014935274487808.000000,53405386834884513759232.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,145460627658693888.000000,-64686921942448950214656.000000,-114477748073838329987072.000000,1055192607050989800783872.000000,4473211265851521784348672.000000,1371121415605794149236736.000000,-7390026792419629763395584.000000,-16372750337061455063416832.000000,-5824729827815000360615936.000000,-387083222102433872216064.000000,210884283343514873364480.000000,-32025737540779773001728.000000,-6303892037039362670592.000000,-2831878514004341555200.000000,1505399596861216000.000000,-131662292935031168.000000,-1915957030462619.000000,32653456642567.636719,67404946446.880684,-716102839.472680,1025.204834,1010.893154,1006.244054,1007.144505,1006.548615,1006.795954,1007.002401,1007.528709,1007.690755,1007.582677,1007.615475,1008.139648,1008.905877,1009.499484,1010.299857,1010.777380,1011.123538,1011.680902,1012.042312,1013.345819,1014.700893,1014.833388,1015.312647,1015.123477,-3922394.135563,1331478912670.485596,-5294823087819.979492,-331840785046729216.000000,-4471122781046791168.000000,-8341931475502339072.000000,-173012975910962717523968.000000,-2607048511916656442736640.000000,-5353159704052398725005312.000000,-1376913636650312997535744.000000,-1737012078114133776531456.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
