0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,989.717800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1019.871401,1022.555650,1022.259902,1020.321681,1018.372483,1016.499786,1012.766472,1009.973270,1016.307713,1023.401634,1016.349509,1007.202867,1009.447977,1014.366603,1016.787555,1018.782253,1020.353927,1021.095906,1019.047262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,959.073940,1090.494528,1031.749038,1020.642948,1021.735136,1024.882357,1024.108295,1023.220576,1021.775252,1020.343025,1019.640941,1019.179300,1016.733252,1011.490947,1007.435480,1009.761139,1014.398870,1017.262103,1018.334005,1019.091082,1020.537072,1021.895879,1022.879236,1023.624064,1023.528339,1021.745472,1021.855628,1030.378947,1010.578220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1016.528496,1044.792352,1074.791878,1092.956410,1028.830631,1017.678158,1020.631521,1025.934548,1021.955462,1021.513124,1020.937140,1020.934966,1019.858560,1017.552072,1016.662179,1016.318973,1014.164939,1013.242695,1012.865135,1014.851994,1015.827196,1016.199526,1018.517348,1019.841642,1020.625933,1021.036618,1021.675616,1023.384647,1023.050752,1023.074207,1022.906784,1031.955295,1029.986788,1036.401389,1006.054273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1034.601681,1055.489937,1033.577255,1028.796378,1016.501795,1000.365988,996.840986,1012.484197,1028.241242,1023.480142,1019.427384,1019.725942,1018.731333,1018.439041,1018.173119,1017.046814,1015.240410,1014.065710,1013.655123,1012.519367,1013.293153,1013.443743,1013.739836,1015.743636,1017.110282,1018.096155,1018.642226,1019.771272,1020.219866,1020.868983,1022.188469,1019.606408,1018.076626,1017.313496,1019.095418,1023.041838,1036.491685,1039.766961,1011.633248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,536.172223,1398.092427,1062.325198,1022.668150,1016.278014,1018.445411,1016.307233,1012.217275,1013.396911,1022.848772,1021.587564,1012.352272,1016.373844,1018.420253,1017.218223,1015.914116,1015.100453,1014.877927,1013.867659,1012.444410,1011.996443,1012.151825,1011.882807,1011.632661,1012.687353,1014.144639,1014.761988,1015.541556,1016.835857,1017.844789,1017.933962,1017.632567,1019.451072,1019.853076,1019.807535,1019.958496,1017.668135,1014.516320,1016.143322,1021.632334,1033.955902,1039.575863,1009.544333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1117.924062,1256.509226,1386.233211,1012.551863,952.047630,984.903192,1022.467976,1017.752016,1017.570228,1011.782000,1016.705273,1015.837913,1009.914574,1013.693423,1018.302773,1015.525660,1014.134190,1014.110954,1013.039857,1012.366563,1011.580723,1010.808796,1010.348937,1010.566851,1010.482480,1010.552865,1011.152214,1011.867046,1012.854429,1013.869348,1014.718167,1015.293774,1016.287847,1016.634280,1016.620700,1017.267141,1017.137116,1018.540838,1019.605746,1018.285400,1017.530194,1017.516660,1017.708958,1023.850354,1033.534256,1035.910931,1023.168031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1015.839344,1041.132522,1061.070255,1015.234874,915.475018,887.874714,946.505287,1036.109017,1022.389799,1009.223297,1012.471796,1013.215468,1013.018710,1011.856537,1012.694710,1017.168288,1014.521137,1010.240688,1011.462959,1012.091262,1011.324314,1010.483204,1009.585806,1009.122680,1009.200304,1009.441294,1009.558410,1009.457264,1009.335108,1010.029507,1011.204801,1012.119941,1012.559527,1012.956195,1014.478885,1015.571204,1015.705310,1016.144853,1015.261349,1015.482544,1017.506010,1019.272177,1019.480742,1021.209734,1018.745359,1017.424451,1015.695061,1020.292895,1023.888539,1066.150694,968.627880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1004.084938,1051.315541,1036.976324,1030.850271,1018.280381,1009.319249,983.284684,977.864629,1030.344278,1033.125755,989.873614,1003.774518,1013.133310,1011.833740,1012.114039,1010.705928,1011.005456,1010.662076,1008.368963,1009.868831,1011.340357,1009.729449,1009.003080,1008.663265,1008.147306,1008.013519,1008.192495,1008.547968,1008.655099,1008.509953,1008.446391,1008.789363,1009.413090,1009.980651,1010.763684,1011.343393,1011.706122,1012.204361,1012.701677,1013.868355,1014.995621,1015.566384,1016.223284,1016.912514,1017.806394,1018.901159,1018.950388,1016.337303,1018.598394,1013.257262,1008.820952,1012.157608,1059.458065,1054.807183,1025.504821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
