0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,982.954133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,721374089029935169536.000000,49400429332803174400.000000,194601030866363.250000,1023389955202.424561,1025.533956,1015.535453,1011.314593,1009.954593,1022.217157,1033.261971,1022.948728,1008.112775,1009.007516,1014.561152,1016.723951,1018.785330,1020.226137,1021.076486,1018.360815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12927667240799976816640.000000,3690926757887785566208.000000,386282296618627039232.000000,-1630725732013004554240.000000,-716375447806216241152.000000,-1510563939454892376064.000000,-153170490369321664512.000000,313060684653459.250000,-5018512699405.570312,1018.489051,1018.612375,1018.916731,1016.259773,1009.905684,1005.186463,1008.392922,1014.432014,1017.862702,1018.497114,1018.930231,1020.371654,1021.774977,1022.666409,1023.559960,1023.422849,1021.308941,1022.805637,1033.721032,1013.267413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24560979455725385243688960.000000,19815580095165050919059456.000000,-3249181197468498470633472.000000,35094432557380252205056.000000,-3558816594065737383936.000000,-2187105082271992905728.000000,-2095940849575700201472.000000,-1047877678562484289536.000000,155738742916587585536.000000,83185132659401162752.000000,-306114719950822.625000,6580248878683.753906,1018.868112,1015.959493,1015.964538,1016.053283,1013.246981,1012.299182,1012.014455,1015.016705,1016.083189,1015.781815,1018.287792,1019.666414,1020.440416,1020.713216,1021.411422,1023.113894,1022.577812,1022.411945,1023.002501,1035.421109,92668.092960,-611785197.974117,-18536339088.069809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5231789646917433823581962240.000000,661485291835627571154780160.000000,154421405337486359116382208.000000,-12571218177229071757344768.000000,-2592495206737025144193024.000000,87277530769010697699328.000000,-15228513203370088988672.000000,1955148075324561424384.000000,4549928461751699374080.000000,3760784008030159110144.000000,988250534847629361152.000000,75381591990149660672.000000,-2194255866938640.250000,846845678652.195923,1017.927036,1015.227898,1013.611207,1013.188073,1013.083499,1011.548947,1013.014175,1013.330791,1013.208415,1015.446637,1017.031523,1017.931872,1018.297178,1019.421083,1019.731010,1020.588987,1022.296173,1018.545870,1016.485997,1014.454130,-918634.962918,-26159208781.440521,-360111144951.743530,1129780701377.954102,27467960874888.683594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2889932848016633244892004352.000000,-7346445983291783303305101312.000000,-9428999650256243675493302272.000000,-2535581853627685606258638848.000000,105616993241370466099134464.000000,2048872951664667495759872.000000,71517823704842629021696.000000,329857652011693535920128.000000,73422755380420430266368.000000,7643745763821086572544.000000,-802129199832899780608.000000,-1373219621510809124864.000000,-531719794037728870400.000000,-57752825555786080256.000000,378641247995987.937500,-5703093933889.986328,1014.245126,1013.506833,1012.547514,1011.253887,1011.159038,1011.602323,1011.335306,1010.998091,1012.343807,1014.127068,1014.551135,1015.082020,1016.413227,1017.542359,1017.421071,1016.859085,1019.241427,1019.338325,1019.215902,1019.402988,-3882302.286241,-266600533651.737305,-63937521709.843697,121691334501268.984375,42007411964348792.000000,534294419429649088.000000,1264927418292450099200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-573179117574925595573223424.000000,-1532910056812216964094099456.000000,-6250253344722301681382981632.000000,-890220877069111583676825600.000000,4024120801727393351314964480.000000,862046163387829543749287936.000000,-18182302016605114249248768.000000,-681946015150136507760640.000000,-3028945605704593986027520.000000,-210256929670507987468288.000000,-93486411841060483366912.000000,-7017668105618933678080.000000,29430505954544263168.000000,777201655927475072.000000,204433046724301536.000000,19680271780247620.000000,1549024405323433.000000,979346056114.727905,1012.535399,1010.430504,1010.098250,1009.628196,1009.239722,1009.610961,1009.649188,1009.871127,1010.791873,1011.504270,1012.281542,1013.384049,1014.367312,1015.013127,1016.103781,1016.057419,1015.810926,1016.390918,1016.010659,1017.895917,41627131.304940,700419952048.073242,-4429252876646.401367,-79710217730840400.000000,-897946538548137856.000000,-4377429207377430016.000000,7115678950708303888384.000000,-4231805926155206531219456.000000,8750111781456690202804224.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-70446148259516713097232384.000000,176915824481750933009596416.000000,927144773025220736600506368.000000,3296761338317395065227444224.000000,9475354894969279911628374016.000000,18773433596606270991962734592.000000,4956811625420067537795678208.000000,566231267813159091090489344.000000,-39555873926195992143593472.000000,354149794671031629119488.000000,-3710064982103060471873536.000000,-687594023674444163055616.000000,-46075868992823464296448.000000,-47983751881972873428992.000000,157346669746699501568.000000,448927214702758400.000000,38026867910606048.000000,-802410693682644.875000,-7251734649085.862305,897629149659.619385,1010.178083,1009.018624,1007.827467,1007.821712,1007.936028,1008.354610,1008.552651,1008.588144,1008.572881,1009.347856,1010.672700,1011.757775,1012.125770,1012.312238,1014.083809,1015.176358,1015.112982,1015.447633,1014.128545,1013.952675,-227454105.945255,-73418594549887.687500,-999378100631469.500000,-75390947836420656.000000,-2787642190467732992.000000,5326241449887361024.000000,-301639355225493232156672.000000,-19304743150829125442207744.000000,31391073941885201642684416.000000,-5163735229903086087569408.000000,38990686613640010490970112.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-86020747649355253547008.000000,-3783079001545484015763456.000000,-27088611991620107880103936.000000,-98087167028901915175944192.000000,-534468092956303017195339776.000000,-1147556516990176546850340864.000000,-4185769812481067236609490944.000000,-9130306904038340266303684608.000000,-3080912192076606687351406592.000000,-360730495873956472850219008.000000,18113161635226383080751104.000000,12803781409728715137482752.000000,14174192551699968788791296.000000,2236735289657976479023104.000000,-39731346809871721824256.000000,44670779777312991739904.000000,-157268504150440476672.000000,-545333640670048768.000000,-45734695833331544.000000,63491729758404.812500,2881403497320.389160,308510321588.451477,1009.331344,1006.573450,1005.887899,1006.453428,1006.680882,1007.289980,1007.476688,1007.394585,1007.452418,1008.007984,1008.798592,1009.393898,1010.194050,1010.648917,1010.992128,1011.543507,1011.887670,1013.177998,1014.636751,1014.549679,278241386.607882,315734589545977.250000,1624439597467758.250000,1760470638549947392.000000,9362941843154184192.000000,31663584796748599296.000000,707568315926110342742016.000000,860542848178669016317952.000000,5717465829172986005946368.000000,35520401978831347124273152.000000,203477300862769875157778432.000000,139143717462246432478068736.000000,-10834675086733613589331968.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
