0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,986.619363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020.473296,1021.679154,1021.805912,1019.856774,1018.034832,1016.328102,1012.343620,1010.145587,1019.275676,1028.295161,1019.663908,1007.723125,1009.323183,1014.533411,1016.810666,1018.836098,1020.350570,1021.127199,1018.896917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5095939.696653,1022155.060678,1055.558871,1023.880952,1015.968271,1023.967484,1023.202129,1022.719695,1021.187798,1019.900328,1019.424704,1019.273328,1016.703403,1010.892000,1006.457720,1009.194029,1014.516186,1017.635188,1018.473240,1019.055420,1020.501320,1021.874714,1022.822848,1023.589329,1023.419461,1021.533351,1022.249461,1032.576384,1009.460842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-78803348800390.421875,-225848675825.194092,-11322226528.807018,-954727035.671394,6660241.468019,1025.002089,1004.081607,1031.166653,1020.568369,1021.003520,1020.008199,1020.370345,1019.323649,1017.019430,1016.508336,1016.344113,1013.869918,1012.912874,1012.554595,1015.016623,1016.014308,1016.044555,1018.448026,1019.794780,1020.568294,1020.909358,1021.559434,1023.339871,1022.855096,1022.847743,1023.034386,1034.074562,1032.175850,1041.261454,1002.662364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10022726761831208.000000,-5052556479506373.000000,374655560891094.250000,-298743433082.232910,10843381858.388609,-1777048608.996017,-11963925.017099,1054.448273,1042.251546,1028.548568,1014.585903,1018.202271,1017.426893,1017.704435,1017.669716,1016.540068,1014.720297,1013.829535,1013.522437,1012.171453,1013.255512,1013.468430,1013.550092,1015.657465,1017.116388,1018.055081,1018.504231,1019.632521,1020.013738,1020.800334,1022.265370,1019.173852,1017.324818,1016.392226,1018.617426,1023.885766,1040.771290,1046.204181,1009.086910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24504988449181384.000000,59572265009890616.000000,-55033377175529824.000000,8106747385597486.000000,810439936498119.375000,2065254313100.660645,183492781163.144073,6128416407.813089,-11477793.870758,1150.041951,1029.456258,994.563202,1009.605293,1018.196612,1016.155189,1015.154440,1014.468988,1014.518590,1013.485303,1012.039192,1011.712136,1011.974578,1011.686988,1011.381757,1012.576161,1014.185404,1014.695251,1015.346665,1016.655266,1017.726762,1017.710736,1017.283974,1019.382216,1019.689869,1019.533266,1019.765710,1016.914622,1012.962460,1015.053688,1021.606684,1036.347135,1047.370725,1001.477988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-370620521383642.500000,-26551178516779192.000000,55424333349792992.000000,109191888642114800.000000,-97250096870747504.000000,52787903978290696.000000,2057867013493737.000000,7432364022698.972656,-537179157956.921021,10961377010.815767,-41073960.382187,1103.515397,985.711649,1000.161961,1023.379314,1016.139966,1012.060748,1013.128589,1012.069059,1011.817038,1011.166907,1010.408560,1009.923625,1010.176021,1010.124036,1010.255989,1011.009583,1011.722833,1012.603631,1013.658481,1014.574108,1015.191826,1016.241279,1016.401284,1016.267679,1016.927318,1016.619972,1018.325048,1019.521844,1017.750715,1016.747936,1016.610077,1016.458400,1024.160617,1034.013770,11215.060992,132037.548845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7041067956.601688,-3375987364867.824219,-158443272130241.156250,-3996543454626877.000000,43384423031135056.000000,-157871555292366080.000000,-14226937591973936.000000,60397962395086072.000000,-15968446819894580.000000,-17053697494500.595703,-1083975249498.272461,16343310161.947937,-109128443.793194,1093.857774,1001.111012,1022.733041,1016.549327,1003.443231,1008.661027,1011.543412,1010.544138,1009.894871,1009.005230,1008.603094,1008.670492,1008.957020,1009.094592,1009.043184,1008.967122,1009.709067,1010.962338,1011.963622,1012.372391,1012.671373,1014.326453,1015.431309,1015.452102,1015.873247,1014.743174,1014.868894,1017.112375,1019.000575,1018.983844,1021.005625,1017.656728,1016.275151,1013.393516,38256.874894,-25349307.729541,-3285762653.000585,-51687316463.675194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4848934.696059,-3964092.952588,-6744574468.337860,-341123331002.105530,-225677166493972.406250,4049992175962997.000000,15857943908913782.000000,-48506267413604904.000000,83038564106167184.000000,-6460080876817217.000000,-16861348082895566.000000,217824290833.975311,2352041067216.853027,8381366658.787101,-172887468.501812,1028.753219,1008.911831,1009.490243,999.667344,1005.108584,1012.885381,1009.542712,1007.998329,1007.967177,1007.407029,1007.363566,1007.542594,1007.968254,1008.096456,1007.957721,1007.947274,1008.404129,1009.117931,1009.705729,1010.504361,1011.026038,1011.379607,1011.925204,1012.344897,1013.604904,1014.859967,1015.268360,1015.743024,1016.077371,1016.933001,1018.070529,1018.333489,1014.721112,1018.756730,125481.331227,-466065085.419192,-12582332401.084867,198792347306.165680,5813525814539.953125,-3019185721249.127930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
