0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-82759012519467952.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29219888641077574613134821294080.000000,45767043677254213842813000351744.000000,81423611910844443511576894373888.000000,72693767215572135330848721338368.000000,36503181863928424629294889697280.000000,3630260908900451720731604025344.000000,59829904489873439458353741824.000000,-2747822866273816381331865600.000000,20511737350720401178624.000000,-541724328429720704.000000,-387104154838744.000000,1011.014075,1008.145395,1014.247208,1016.402648,1018.452720,1020.043795,58511095.813354,-20328815640749.308594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-814526985997797868900914462457856.000000,-8581730027901262606951349443624960.000000,-24428965627416686147049650711953408.000000,-10892125440202655121609765819514880.000000,-1434602871393889010211688927985664.000000,-116513458898085605836329511288832.000000,567263748145738758973411142139904.000000,2217216534117180641500755128221696.000000,938200506140852846659469238599680.000000,89297843875001468944328517746688.000000,983897903379505837552512794624.000000,-102955102032224135412384268288.000000,1362532575715106994505383936.000000,24645059877317992513536.000000,138344229235703680.000000,226642696470713.531250,1015.157437,1017.966561,1018.304443,1018.646232,1019.918254,1021.718864,2061458281.412091,-105798738954493.328125,1787841848955388.250000,5210936934726258688.000000,-1588271806813234688.000000,389814818085597216768.000000,188484968427318658727936.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28907050705444338206351155850641408.000000,-4868372694274782333242534539558912.000000,741665141348173361320934166757376.000000,3495243164283719444352869664292864.000000,9387911240002023780220404366311424.000000,34494942300755110055389326949220352.000000,19685303538933161579264340171685888.000000,3220675480247826439366880176111616.000000,174413785726251990530857262645248.000000,-1857994732189021114283232092749824.000000,-4772672399847130529276625936187392.000000,-1515636331094856878695368611594240.000000,-132910371235125107738919147929600.000000,-9194364100408083320017371791360.000000,-13762073246594936428828819456.000000,1970479795054274619860058112.000000,-15815306767064115445760.000000,1222438553901677056.000000,177030042681823.250000,1014.864587,1016.027179,1015.261216,1017.952967,1019.344830,1020.300104,-3645444664.090385,-270003221794301.031250,-16851733568984810.000000,30813133888982290432.000000,-227990641984868483072.000000,16837768116297327968256.000000,577880219985835651497984.000000,556225856036671487117099008.000000,4381902181337181552488216526848.000000,20365491618974882397552581279744.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18575203198961127929113714140588802048.000000,10867016058728452426543508380113174528.000000,-102516095752011075066603008604241920.000000,40867691220865295134847273789292544.000000,-13920401060556682376704999093698560.000000,20090139651973926887814530068381696.000000,-302531691093786337246143899966111744.000000,-2213887361804765716195894450578259968.000000,-1657100620903967033331695701656076288.000000,-187842367178340515112397007256289280.000000,172863704835601900037846186590208.000000,1263299099435610898911193930399744.000000,2391395935924481557062645062828032.000000,567641759114627766602609041866752.000000,36007185954841639275966610014208.000000,3039667430225733883971126689792.000000,93949831747979490530995208192.000000,-1404838726860863236950982656.000000,-25800921092062107926528.000000,76012303125037744.000000,1055886046552716.500000,1013.843903,1012.382200,1014.883028,1016.731556,1017.594276,1017.801238,29755243168.696541,-169216100248537.625000,-1855794577523550976.000000,-82852268381794549760.000000,157865944144009527296.000000,9565428667076476665856.000000,-47652047558708985509969920.000000,41996412886415049700163977216.000000,5357947088466606898976854638592.000000,115420248651003004832751172976640.000000,2338875407427481437108733311188992.000000,17323777415590804360584229755551744.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,221786902674968616581563076058482126092238848.000000,17200849116944622632236201309076580531699712.000000,98933368367650269073813588993191706624.000000,139970692942752524743326162023488684032.000000,41081869701718210266137869813263892480.000000,1684719799572998113535565051438563328.000000,-103722060878912332172395893122662400.000000,-357989693243720172699677996588466176.000000,1059308482120624191987629053343432704.000000,4944876304311331326717229769590571008.000000,1779332297261178960363704703390842880.000000,426129632048513415243815223142907904.000000,-65162275499337471209480709472256.000000,-84156480033381154314901870608384.000000,-93127962987505476955440133701632.000000,-46084287847780155603397887655936.000000,-5164002060215793036278257156096.000000,-203488969593438065888189218816.000000,-16917809860787143865855377408.000000,-3335921815104457881419776.000000,-55376057978120979873792.000000,-1010585813828078848.000000,869815922137539.750000,1008.607549,1011.744152,1013.840182,1014.209128,1014.575082,1015.938234,-138918750734.004578,1041310349646741.125000,3349419954903254528.000000,3971441695909811200.000000,-7907057154171782299648.000000,-99107339532313355616256.000000,-1021264373075941706528980992.000000,103627537190826146748071673856.000000,-34541264571906007002760452505600.000000,880494172390147251463780487397376.000000,-1388913863002147696820918601908224.000000,38046746162603141361812485894569984.000000,303774467635717251657199047682293760.000000,1078914792072946045096426634498539520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-140764578948162573278548757734800789801533440.000000,-344518530041169330324217704649995647107203072.000000,-415756550897559398097408793662814734390394880.000000,-104960332724564409891663074273904989640327168.000000,197869608292552534582681035703876321280.000000,-727782332495800782680042829528122261504.000000,-338046511870456252052352891512019746816.000000,-44437007728882392419339433352494055424.000000,539382470719334787349852201794142208.000000,1046891155284620793202148096765591552.000000,-6489240954428706331056960950966943744.000000,-747437757231597332309599381151023104.000000,286714917363458884791793511248691200.000000,167576079875872514104017874656952320.000000,3303864286849873064246363815936.000000,54015765601364155143225868288000.000000,46632470012063581898702887845888.000000,19424216936801295556046034567168.000000,3490415353763337881200151756800.000000,205989621459086764769223376896.000000,1423214087012119539055853568.000000,-240518256133215493963120640.000000,-30839492828365972307968.000000,172894702134058016.000000,-1001828553541778.000000,1009.143015,1010.236122,1010.971193,1011.651394,1012.821837,1013.812633,-205234276248.883911,3069710831435570.000000,10572702014320279552.000000,-130396252382023680000.000000,947855139591367459602432.000000,11805232641631213093650432.000000,11989297232609263565307641856.000000,333154631123588087856721035264.000000,-209686148957969342691889253449728.000000,9968801213950818444669191731544064.000000,123125500158924643561271846487719936.000000,654465178882556097433309929568993280.000000,1569724379077167476647002620752297984.000000,731019959892911788156831893421031424.000000,3967043156323942355748947220553007104.000000,46625364986769141430670128689155407872.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-127894086440102012293329023565712850944.000000,-53162277471647771844761227443251502030782464.000000,-286295628258676673889758515948447517942743040.000000,-14228332075096924504815234079315096214962176.000000,219180844862906759227954115438710843515076608.000000,44265726950215870383854528953245975495835648.000000,195792779332073775671826839782490636288.000000,1659004093877906707224120753606329630720.000000,861077846367869168263215102610787794944.000000,100612315313270039897735468693747400704.000000,3228276588243374043162671259026718720.000000,17571707745719485882352656498038931456.000000,-3751314438180059914976267195104886784.000000,-3893736733583456380483561670741852160.000000,-1257661677843712859602742748972580864.000000,-159162492660972998018877741506494464.000000,-6960088806997621056700518760448.000000,731919745746218579260476489728.000000,6566010749091932182211985408.000000,-17205784666966411688215052288.000000,-5037141868581996071892287488.000000,1974923799233442018528067584.000000,997764347155344928500875264.000000,118171328740092862816845824.000000,11458354023203854090240.000000,19046012356088252.000000,-717961329954303.125000,1007.466860,1007.819501,1008.670582,1010.131861,1011.341783,1011.631250,696861237127.134766,188476347803633.968750,-4515089536835784704.000000,-324185586413696712704.000000,273765941619248780145539940352.000000,4342209655636635048642363785216.000000,32659397072635970044293743116288.000000,123631214764383302403506200117248.000000,-392807767008223507464935289389056.000000,-5485319493714700088106812040540061696.000000,-77768209706769035399554800484809179136.000000,-477706627460143057058323376200686239744.000000,-1527980617862117132957094644193265975296.000000,-2193072738270168235919165173120186187776.000000,-2294216286454367962688689281016837177344.000000,12916314967358952515795550869419058003968.000000,42138765888364593679339160122067519537152.000000,53649486285789393406774340397445758844928.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6950256448271435926320324088891965440.000000,8136926241283322777133626744365849247744.000000,-4886121935083460765522156087753647849472.000000,111952098381463375177758776198414962838732800.000000,463582007678175490299715918701600517629411328.000000,856857002142849076766870014373935741598171136.000000,210822808565019514380768818511952807595081728.000000,30521536388912262098977677920594451266273280.000000,-560080521448434781475035306087323533312.000000,-1650012904814676615924504288006647054336.000000,-627287159272019531849356283032983568384.000000,-61744096073017352692379517808216637440.000000,5300345202961780916070626554114211840.000000,-14166538137136097196349044356982767616.000000,3616859843652501176434839486247993344.000000,6434774507810191072574264784657055744.000000,334489932953059878596548161324449792.000000,-19422166709806470895316577135099904.000000,1027415604733338675083766398976.000000,-7760981240827069910587482832896.000000,-1055323516795029223302001328128.000000,487195510747295733675720704.000000,694755021547762404623908864.000000,287990211223724033002438656.000000,57328759413459642237321216.000000,4457245187741240499634176.000000,24776291059311749103616.000000,18814897160392352.000000,-19419117837372.273438,1006.541816,1006.588337,1007.287681,1008.215616,1008.812810,1009.573563,52261833796.514374,1194924187234828.000000,6379243540688888832.000000,-19380387550682136576.000000,1735687358069908795164729540608.000000,20663215436896348965864806023168.000000,57740194220402107187595891965952.000000,288305616980452765230888881487872.000000,2059145923402624820991093603565568.000000,-29346962831551752379840936205942259712.000000,-2630106982920145256707994813290092953600.000000,-24313612372844008923315243059622948372480.000000,-13144821834929377846721197344132322820096.000000,-75978327171668731500240805950567573618688.000000,-132520117226881081318588065865042050940928.000000,-719851331119092037754530937233066858565861376.000000,-8507848487164825395526805014581227121341890560.000000,17076129707843579526639918156373924402742427648.000000,-4798408475549438059319061438968718573415956480.000000,-3077142136036432507713238988396987504203399168.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
