0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,984.748931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13186472303.488325,1029.085569,1021.447438,1019.062731,1017.555812,1016.004607,1011.923366,1010.116577,1020.848107,1030.928153,1021.418139,1007.948433,1009.178813,1014.565299,1016.777770,1018.822298,1020.300996,1021.106933,1018.699812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24468094128076480.000000,174178088495927.062500,-5357682621793.578125,-9501588236.587036,641157456055.045288,83905727568.728271,1018.279094,1021.960891,1020.495029,1019.397049,1019.096472,1019.168162,1016.534741,1010.431029,1005.825278,1008.799353,1014.496765,1017.773394,1018.500048,1018.999466,1020.444585,1021.829123,1022.753318,1023.558634,1023.382334,1021.410457,1022.471432,1033.508464,1009.712718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1196104704357416566784.000000,-43154661672473542656.000000,11103357856943058944.000000,-141710951771378736.000000,-6597599477648255.000000,-5575969682242.824219,-176603225723.810791,-1196292554263.165283,-167794385457.707703,1027.094438,1018.692819,1019.749506,1018.736465,1016.536581,1016.280788,1016.236263,1013.585317,1012.626841,1012.297949,1015.037436,1016.065631,1015.918283,1018.373838,1019.736616,1020.507439,1020.813910,1021.479087,1023.258845,1022.713514,1022.672199,1023.047740,1034.970629,1032.336111,1044.631553,995.520539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-43273975976180911702016.000000,-13082486509002226139136.000000,-333966050569150660608.000000,6149279969700335616.000000,20578016763629428736.000000,39938512958322936.000000,19069062190461568.000000,-26059964983890.957031,4831339743743.597656,156238981259.291748,69781868484.457993,1029.849707,1015.306456,1016.787251,1017.003104,1016.007526,1014.247312,1013.563982,1013.340729,1011.882990,1013.157174,1013.418075,1013.388525,1015.561481,1017.082929,1018.000099,1018.403237,1019.529734,1019.875036,1020.716104,1022.278485,1018.890775,1016.890077,1015.769437,1018.494266,1024.508229,1042.487389,24485.733089,-32635750.192520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46043389066725627527168.000000,-434809224372967041925120.000000,-135378646634162072584192.000000,31109989825739799658496.000000,-13535236523242461069312.000000,-590130789366090432512.000000,-14300324293677580288.000000,50212146269180760.000000,5032263542114896.000000,20587408958511.968750,4388956381268.372070,944486092447.848755,79761388921.196075,1033.440624,1014.332067,1014.453650,1013.724267,1014.095534,1013.093782,1011.687928,1011.464687,1011.809556,1011.524906,1011.197997,1012.469661,1014.167579,1014.628776,1015.215228,1016.534724,1017.637325,1017.565364,1017.070594,1019.313260,1019.540410,1019.342616,1019.588357,1016.558671,1011.883354,1014.628377,97095.053953,-454928798.880036,-23271221709.174271,-320870824934.733948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-78106831149110451503104.000000,482479977986299931918336.000000,315999593581694702059520.000000,1011349881528723420741632.000000,155631685744369749458944.000000,6243806806704307306496.000000,-8866762708003489579008.000000,1686120188711052247040.000000,-4684097567396337664.000000,166949844287078528.000000,29792731736814920.000000,251440991581861.375000,4034216780189.454102,-462061508531.265137,-54403213531.676842,1025.886495,1008.398806,1011.904413,1010.938152,1011.263876,1010.740538,1010.069012,1009.610893,1009.908840,1009.893776,1010.067992,1010.906972,1011.618183,1012.442613,1013.521784,1014.473013,1015.107896,1016.179498,1016.235156,1016.037749,1016.682352,1016.285951,1018.129765,1019.404333,1017.204640,1016.181599,179106.435997,-3734353743.455348,-162806805405.529602,-1273682504676.856689,26521078395403.417969,-4482943139304461.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124829748927008102940672.000000,661255269097579705532416.000000,238800679376922274168832.000000,-454023359022986059317248.000000,-416231734662242611757056.000000,-627725875665821625221120.000000,-59624220767581770874880.000000,9734096781582268366848.000000,3589897155301724389376.000000,4432993682087604649984.000000,62676041611368652800.000000,9340947543774104.000000,-31176130909202580.000000,-583669387844452.375000,9722250780195.183594,51629402462.005188,-428345580.688658,997.152461,1002.782418,1011.200853,1009.670302,1009.431652,1008.513667,1008.238413,1008.324446,1008.662238,1008.824485,1008.812703,1008.765661,1009.525427,1010.816177,1011.861667,1012.249183,1012.490736,1014.208719,1015.312610,1015.278527,1015.680136,1014.414933,1014.411592,1016.850980,1018.656233,1018.580017,-5765524.221012,-129283207894.810074,-3492815913100.680664,-40410117944778.039062,-43511556715522.953125,-6757391999055947.000000,570587221230401552384.000000,7707989201939597361152.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2033479986781210.750000,-43602628525414232.000000,-90840034310132512849920.000000,-670243985281162074390528.000000,-1096357230632959031115776.000000,-227580722266583448158208.000000,87124018871094181101568.000000,132450841360684569067520.000000,93990770794262415015936.000000,2263982654125641302016.000000,-2418539108724258111488.000000,4077482078613645295616.000000,7007508384331595776.000000,137977432452373872.000000,-101781890729817408.000000,-1138410925460232.250000,18857436727976.023438,52655259878.683258,-577861234.018450,997.228794,1017.243864,1010.173783,1006.801132,1007.367377,1006.783865,1006.935579,1007.133830,1007.631376,1007.784142,1007.666854,1007.689249,1008.198938,1008.953877,1009.546526,1010.346868,1010.834430,1011.182183,1011.739135,1012.112511,1013.410845,1014.737228,1014.961534,1015.402852,1015.297915,1015.981668,2935669.144209,711084451579.868530,4664830602680.901367,-614630759801138.250000,170320512278293920.000000,1773168260685396992.000000,-738436835203533504512.000000,15198318855051781603328.000000,39281644858213000019968.000000,-167129469309657756467200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
