0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,976.444222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-245620339724528721163628576768.000000,3308849552492149424701571072.000000,8157177386601723868882141184.000000,4003097942434861488162209792.000000,535012813205749564369272832.000000,11084013564585492141309952.000000,-877410904524722929664.000000,23113833804252760.000000,-143668161394517.718750,1044.488385,1025.894801,1008.298029,1008.489097,1014.426551,1016.536020,1018.611270,1019.909449,1021.133144,1015.453285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4179413010153193099849740845056.000000,-12222280612338673527908684791808.000000,-47980909771602971585289572581376.000000,-17252485995025570683573445328896.000000,-5510378478551221122868807991296.000000,92868846518137624755148161024.000000,-19368078707070865114522451968.000000,-23280996359921794098082611200.000000,-8739193522818049436452651008.000000,-998292214332579858375245824.000000,836714383617879827283968.000000,1944058031679171461120.000000,-28131942998652240.000000,-33897758234802.414062,1005.205879,1007.405871,1014.144097,1017.945861,1018.404035,1018.740610,1020.131399,1021.709823,1022.340684,1023.932431,57542164.779051,-13111785023254.539062,-92124424977742.062500,1341321565716020736.000000,12762809585029300224.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-189769200849903418070094965637120.000000,-7857389966841303114220172214272.000000,-7889705957494677410556846014464.000000,5680112224332763380538710949888.000000,29622718329422822248401080418304.000000,89706918840749201545520935337984.000000,44133537307194604262122508517376.000000,8181228484830479208300140298240.000000,301406687769431905603334176768.000000,26824420269472954420241104896.000000,15715355400183291493776097280.000000,3089535232135853837205372928.000000,181244437747454774450585600.000000,3027733532070745833734144.000000,13442968120123212169216.000000,-18520547989468760.000000,105210462249155.843750,1009.522577,1011.274331,1014.866236,1016.047535,1015.436155,1018.062078,1019.468245,1020.320678,1020.455176,1021.600717,243482072.309146,-78666972014639.890625,628001267581456.250000,7998977315382264832.000000,55761379882575069184.000000,217888351144064122880.000000,264938969809648097427456.000000,-232372017253104898698903552.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4399527278945169368776524299239424.000000,3621475632850002741556375959109632.000000,-116124582575617075023737654345728.000000,85015076493187578584812740411392.000000,-6052328343648836408185140019200.000000,3710601355089989373126802145280.000000,5514479690629442804970795565056.000000,-5762328242495737334966293364736.000000,-12144343389809626485200701620224.000000,-2569108162530916607200589774848.000000,-91255187466097134249518825472.000000,-5690093988083080299573936128.000000,5307682172309718131214909440.000000,3395080946128817595749498880.000000,355764824171875462461521920.000000,-19387415863510653036658688.000000,-9636796067582566203392.000000,18709508675948872.000000,151333495444767.312500,1011.711269,1012.500935,1012.982380,1012.705770,1015.109934,1016.855816,1017.728328,1018.025915,1019.121094,1019.191465,4272223870.539342,-183341992615845.531250,-1429385432255540.750000,4794251045778339840.000000,-63032566216363999232.000000,3918652761895398801408.000000,333888712452824625053696.000000,1550702569518830209667694592.000000,4814048894634352063842787262464.000000,45747015571539826047230448500736.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130394025911683837958401363131846623232.000000,9431262940441139223364016343621828608.000000,-29015660895046563308119103209734144.000000,-8720081895692633167620247178444800.000000,-302241426263256197418365363421184.000000,-123546645378352851196431023734784.000000,-345099269339662167442938686078976.000000,647800735918867714861116078161920.000000,23858456161440559429674501931008.000000,-87004982547297403292829840572416.000000,-25327974406183938178075257208832.000000,-2748253660468766993806069334016.000000,-45698769263931290126278197248.000000,-3834464993637466205667196928.000000,-6255101446850904149144371200.000000,-2137486570340730354205196288.000000,-195082896024796028116926464.000000,592756588477844618739712.000000,-13970712424668742025216.000000,-4106220392446802.000000,524733761289068.250000,1011.242615,1010.757483,1010.448567,1011.980113,1013.963486,1014.335194,1014.755629,1016.124729,1017.293161,1017.038958,1170796803.539408,-119187011894326.140625,-38018863284145400.000000,-61640972761103556608.000000,282946918391419437056.000000,12395577101876371390464.000000,-3660070070518587049639936.000000,1634644900255916441703809024.000000,-13684290038272440007981707296768.000000,69977334884519870500836994973696.000000,-148876641133632456607212098289664.000000,37138657855540856752267413422080.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-87782768663823732188818281700727455744.000000,-215349661235605160149144967707841527808.000000,-246767241656891628296600111119522070528.000000,-64154059554517971899712568071800487936.000000,162550878544510393874061781612101632.000000,-44823045064064179789967225247498240.000000,-9651348474736681786839543826087936.000000,-950646363471232000180549587042304.000000,-1963657987975489261391874917138432.000000,1599521703572366109984570015219712.000000,-287426174584583689078225145692160.000000,826723269963097559272161017856.000000,14195532914755868685300683243520.000000,1254207978666893247869528047616.000000,2790302978501900623583117312.000000,340113085749611466883858432.000000,381594010400188234788241408.000000,326685098568994562410283008.000000,104884014277715070803771392.000000,10355486406248862811422720.000000,-21526834767304199241728.000000,-10758485236779052.000000,-112727680150651.062500,1008.922651,1008.945952,1009.316504,1010.451504,1011.185745,1011.884409,1013.037116,1014.092943,1014.721841,1015.803449,-16666924262.145042,1496988011912117.000000,4425165511107294208.000000,-30715144032284708864.000000,878575103013043044352.000000,-85818145923744233684992.000000,-403660582082635053924352.000000,119604584449589855603587547136.000000,-39927848727057455820907795709952.000000,39158252285003312516847569469440.000000,5667819547779493527928078073856.000000,173669738230477867725752310431744.000000,-22255364149782767919118281605120.000000,11650415307150598844078025080832.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,348784537583655200876959995927724032.000000,-28691458751099636164720017308267839488.000000,-166769908504628275954040202368598933504.000000,322359282693311722040098640627761152.000000,135757580103004594635574405002172563456.000000,29022238250268466797236743330450112512.000000,236398024952999439937217081045417984.000000,21351765634343829843054508724191232.000000,30431149044343149689825322462085120.000000,4437928771229579222572146494537728.000000,614527382947206495044851569000448.000000,3252234428379930892252307588644864.000000,-911778358088053590955372958449664.000000,37852015773036845947510765649920.000000,40272704577970691678033412096.000000,8183391150671238377827729408.000000,402577508154375273262874624.000000,-301042832769469518031355904.000000,26597243169765139027066880.000000,-3109104126253642389913600.000000,-1870573055484183906877440.000000,-262483333786770906021888.000000,6205050570650657226752.000000,3578954942164020.000000,-437195613410000.937500,1005.811770,1007.804780,1008.015672,1008.103599,1008.918080,1010.326036,1011.495731,1011.834916,1011.860689,1013.730104,-79070383633.905548,2156840903302649.750000,-12339567768830226432.000000,-12103769550982686720.000000,-34857316740631982243840.000000,-643696445996515345825792.000000,-4665726577381118439250198528.000000,188559512188647182125703888896.000000,22621818175348597716891375501312.000000,225145213986603287134853042012160.000000,8046655096425560399778209222098944.000000,155366234553464595189218100335607808.000000,612419712746509858484215343845736448.000000,52600316521627474749750256383033344.000000,-663645884178702070171137487763668992.000000,-677446568006539547339786766631567360.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-55432705561849707321402327040.000000,-97812946767569324368601380372348928.000000,-619379733602517808829498172626698240.000000,67010078166196473112327993583793602560.000000,283349522801047171399870384019278397440.000000,519188083876225898719430912173919961088.000000,126506661937639109302387887101316169728.000000,18630344439796244539706409084906373120.000000,25395918526598518887346779285618688.000000,20676352502714589821750488862818304.000000,-21124957002429902628071375420522496.000000,-4955233080031122639278832523149312.000000,-3963137839802857249019599494578176.000000,201165478615223210626050751987712.000000,-807838586027460536918530360082432.000000,172130886518384012980183258628096.000000,4353332732610296650783522816.000000,-6086733778558433388696436736.000000,-2007263994237705545360343040.000000,-476512245538674644472561664.000000,-31725191849588804246568960.000000,891392037318875137703936.000000,659059700002793596125184.000000,222859320699683367550976.000000,25126434307982439219200.000000,11554152218444200.000000,-13021619884477.515625,1006.070176,1006.678331,1006.727613,1006.898312,1007.557982,1008.430783,1009.028422,1009.839672,1010.193912,1010.414754,151963099335.860321,51838605706259.343750,-3837364422951312896.000000,-31008105888922116096.000000,3072414881385954840412160.000000,37267369331125847748247552.000000,48313514942618908153396330496.000000,55934909629031068826970619904.000000,-184609530845599995742238353129472.000000,32846456768709738018637092004823040.000000,249962187591523889319521168151019520.000000,572957545763091951298904800201015296.000000,889828153107059451788167094191783936.000000,3625069930143217307010136498870681600.000000,-2623996832780141214164371520461209600.000000,-15871342998977587696940379997321822208.000000,-55176847435204228234709344817596334080.000000,-70749666448382683552456388023920099328.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
