0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,987.388854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020.134474,1022.041015,1021.971375,1020.035616,1018.159041,1016.405541,1012.477033,1010.127303,1018.583938,1027.147659,1018.892496,1007.612839,1009.369966,1014.507470,1016.815590,1018.833075,1020.361797,1021.128906,1018.950901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,764.201777,1222.123859,1051.633733,1021.422051,1018.416749,1024.307632,1023.525959,1022.893784,1021.388981,1020.048116,1019.512024,1019.279880,1016.740331,1011.060104,1006.708613,1009.346187,1014.507050,1017.562019,1018.451450,1019.072057,1020.517938,1021.887756,1022.844590,1023.602500,1023.444716,1021.586168,1022.160455,1032.097873,1009.644682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,173623692.517333,8218110.856116,1271564.585079,1301.768346,1041.778563,1002.822649,1012.451161,1028.846899,1021.122741,1021.140189,1020.334800,1020.558799,1019.499513,1017.179397,1016.570388,1016.361976,1013.964867,1013.012878,1012.646636,1014.992984,1015.981401,1016.090375,1018.472464,1019.813047,1020.588746,1020.945109,1021.591462,1023.360463,1022.909160,1022.909852,1023.014249,1033.611904,1031.762946,1040.102320,1003.801714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120090313302.184204,-11209976265.234091,257200066.093468,43665754.646389,-722048.018550,1103.535277,940.436244,987.771250,1036.309225,1026.179023,1016.614251,1018.759624,1017.901109,1017.954597,1017.845403,1016.701443,1014.875338,1013.909567,1013.574590,1012.273338,1013.280372,1013.476006,1013.607435,1015.688542,1017.122981,1018.071903,1018.542332,1019.671127,1020.067771,1020.825155,1022.254589,1019.283329,1017.506867,1016.624643,1018.732771,1023.692075,1039.788232,1044.362714,1010.456549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2973730676182.035645,7032556963011.566406,-782278739954.145996,-239522094149.179749,-19763776664.801414,-1173410446.265906,-3331400.748038,1314.509639,991.600979,1026.794969,1026.048725,1002.154138,1012.511944,1018.236604,1016.531225,1015.390906,1014.676183,1014.641122,1013.606853,1012.158054,1011.795837,1012.028940,1011.743643,1011.450089,1012.611809,1014.184307,1014.717468,1015.398008,1016.702564,1017.760002,1017.768456,1017.370887,1019.405493,1019.739666,1019.608325,1019.823493,1017.097922,1013.360961,1015.335386,1021.673322,1035.916655,1044.350612,1006.346857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5557778225.437289,-863205518777.546875,3337181728082.444336,-935606068354.538574,-5973845603951.432617,512300236154.982910,48296544453.721718,3664315472.884384,-2678030.580882,1280.940071,1014.227362,1012.973802,996.514828,1006.355254,1021.160439,1015.804238,1012.827897,1013.453615,1012.381923,1011.986408,1011.296242,1010.522935,1010.036743,1010.276810,1010.213862,1010.329875,1011.047316,1011.761744,1012.667695,1013.712618,1014.612734,1015.221739,1016.260173,1016.464472,1016.358823,1017.018324,1016.754054,1018.390068,1019.560822,1017.911668,1016.968503,1016.873652,1016.811079,1024.108035,1034.823327,1042.573423,1021.698527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3078325.159430,-1558511.681351,2841422475.010370,186510941939.107971,2185804068488.367188,-5756646438982.289062,128139598935.169357,2354425707947.832520,-8135826298.559967,5744664016.429680,-6497277.712352,1224.083915,1005.272704,1004.208229,1006.830958,1020.179573,1015.471377,1006.103981,1009.726221,1011.705997,1010.790894,1010.060091,1009.168443,1008.737802,1008.802862,1009.074650,1009.205113,1009.139665,1009.052293,1009.785391,1011.021889,1012.003709,1012.421016,1012.743971,1014.370023,1015.473326,1015.519848,1015.945421,1014.875402,1015.033784,1017.225561,1019.094754,1019.137351,1021.112032,1017.984738,1016.591112,1013.912447,1019.636848,1026.826723,5644.939111,199570.357893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,954.515278,88218.364728,325038.390261,3565413.447821,-4913905599.845531,3082828573.863511,-134003384982.987152,-382109079077.949829,3132233564808.379883,419593773978.347229,-295106996000.736938,2649553173.834379,-136630662.195484,1057.012055,1007.876581,1006.162865,1010.080656,1009.791928,1003.191711,1007.045825,1012.197562,1009.541237,1008.318718,1008.164756,1007.612545,1007.526661,1007.701933,1008.106032,1008.226915,1008.083274,1008.059913,1008.492470,1009.187259,1009.771927,1010.568711,1011.104681,1011.460619,1011.997750,1012.437144,1013.676188,1014.902915,1015.361782,1015.878962,1016.312549,1017.157316,1018.330710,1018.519399,1015.251212,1018.969901,1009.660551,998.594655,22995.892153,438314.834121,475136804.174714,7718953155.813531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
