0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,987.740144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020.050451,1022.162187,1022.034258,1020.100442,1018.205814,1016.432608,1012.531523,1010.113604,1018.258850,1026.610179,1018.529870,1007.558704,1009.388390,1014.492722,1016.815812,1018.829724,1020.364914,1021.127981,1018.971528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,841.123039,1185.926933,1046.949533,1020.972447,1019.195032,1024.433030,1023.648264,1022.960716,1021.467000,1020.106342,1019.543919,1019.276272,1016.750942,1011.132765,1006.821433,1009.413420,1014.499025,1017.524910,1018.439055,1019.078190,1020.524037,1021.892262,1022.853022,1023.607899,1023.457152,1021.610383,1022.118485,1031.864610,1009.755811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-79714.156513,6826.914882,1166.668955,1200.291770,1037.614408,1006.765768,1014.720688,1028.136050,1021.312410,1021.205596,1020.457761,1020.632990,1019.569091,1017.245695,1016.593130,1016.364946,1014.003711,1013.054843,1012.685702,1014.978848,1015.963747,1016.109861,1018.482225,1019.820109,1020.596923,1020.960607,1021.605573,1023.367747,1022.932792,1022.936884,1023.002616,1033.386498,1031.539518,1039.570409,1004.219279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10353663065.685215,943773749.451928,29615963.453795,1302927.347000,1056.665852,968.724190,956.603807,994.807667,1034.396504,1025.498408,1017.273348,1018.963664,1018.074491,1018.050884,1017.912407,1016.766269,1014.939836,1013.941145,1013.594208,1012.316537,1013.288534,1013.476709,1013.631594,1015.700823,1017.124381,1018.078296,1018.558991,1019.687946,1020.091843,1020.834786,1022.248134,1019.332687,1017.590774,1016.728991,1018.787829,1023.603136,1039.324095,1043.630489,1010.800554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7035300846.017946,-22177105817.497330,-25492970334.039314,-4980759776.726222,-61875314.309585,-6891081.851042,1493.395503,1005.556066,999.501364,1025.656863,1024.834575,1004.609148,1013.433881,1018.265877,1016.671248,1015.486856,1014.757444,1014.688857,1013.655924,1012.207963,1011.830924,1012.051357,1011.767650,1011.479901,1012.626380,1014.182013,1014.726473,1015.420852,1016.723654,1017.774392,1017.794341,1017.410459,1019.414867,1019.760358,1019.641235,1019.847562,1017.183329,1013.538742,1015.462255,1021.689196,1035.675165,1043.423357,1007.325381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99810.370865,-3632456759.242531,-16788190957.753416,1864854594.128502,14931558239.093262,3354931232.395843,272377168.153539,8445608.385071,1531.165144,997.938756,1015.181366,1013.731190,999.801831,1008.211986,1020.468603,1015.716250,1013.104048,1013.580005,1012.505183,1012.055261,1011.348453,1010.571239,1010.086159,1010.321546,1010.254311,1010.363236,1011.063831,1011.778772,1012.696530,1013.736901,1014.629753,1015.234438,1016.267334,1016.492267,1016.399708,1017.058342,1016.814083,1018.417235,1019.574788,1017.977719,1017.063578,1016.983718,1016.962926,1024.067139,1034.770851,1040.758544,1023.055686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20040.446671,-1033839.950404,1585847.847249,5041509859.563034,27410609838.570587,50769031464.872887,15724300024.063522,754419593.920004,459404387.638616,11360028.666034,1080.809749,1008.007717,1008.012365,1005.960989,1008.335139,1019.424834,1015.180792,1007.020899,1010.100216,1011.774997,1010.889157,1010.130686,1009.237597,1008.797262,1008.862341,1009.128292,1009.256033,1009.184554,1009.092052,1009.820645,1011.049046,1012.021681,1012.442765,1012.776762,1014.388809,1015.491072,1015.549857,1015.977283,1014.934939,1015.106039,1017.274411,1019.131463,1019.201378,1021.145252,1018.119605,1016.722356,1014.267479,1019.761030,1025.027235,1104.857827,1147.214117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,912.151467,770.806053,21860.971558,177535.529164,-155692.586150,-736094718.487260,-10583125865.178917,-26823176283.205593,-11774931039.324717,-2000365119.572260,285467680.654299,-118521165.025194,1023.954688,1005.165250,1009.607986,1007.376834,1010.281278,1009.943129,1004.370885,1007.690646,1011.980091,1009.557505,1008.444899,1008.248134,1007.699910,1007.599819,1007.774185,1008.169607,1008.287579,1008.142429,1008.113170,1008.533981,1009.219511,1009.802454,1010.598046,1011.140583,1011.497593,1012.030143,1012.478493,1013.707337,1014.920577,1015.399880,1015.937745,1016.412187,1017.259657,1018.434019,1018.600031,1015.456519,1018.891366,1010.333914,1001.195846,1007.166627,14421.386003,258980.983251,3071249.917293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
