0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12693782304268295745484266617152609452032.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,252729113920009614689210962939921042681888768.000000,1130688231334472143267099932686924489313746944.000000,1909268562533464132030504558070030182022905856.000000,892754860461534580040191536109066838226239488.000000,149373945326056048704829045806055519403638784.000000,-27312692052059924533108490904576794732527616.000000,-1401027390087722907157099203321094301810688.000000,-1423422742220616000741864810778999916593152.000000,810029648132265560301246345724874452893696.000000,35776583793471947393580939562056310325248.000000,-1558627796643039757498786619196440576.000000,1738465319914135734007275320246272.000000,309419209114077098881735423164416.000000,30482433845320367913363774111744.000000,5752413537053115664039936.000000,5094183316964572249005752320.000000,95818050226116036797308862464.000000,919060544759413392780031950848.000000,5657471972552956300512764887040.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1331956531516159692613578825949098220275630080.000000,8336293633164471110014029863409966474992812032.000000,46405704820387608632021610387662265937601495040.000000,105920668069569128818125543399251903594180378624.000000,102681607028915021017503527152689318849111130112.000000,9891450378902836734719611260958324895632064512.000000,-138653143295389448250417315462301822191700803584.000000,-707151234879364448768288678914895887999776587776.000000,-221238657745738631609265512823282612474312916992.000000,-741162035914130914295956294013779771454914560.000000,218077362252829227795329350903992725293498368.000000,-32146039635882598133046790346037210109706240.000000,-4394663983879960449500650993402214638157824.000000,-285899078414805952217339101630728272609280.000000,76139957179496340173183988991346689966080.000000,7080981726617377902284366628454924288.000000,-1846055557163337710112151292608512.000000,275466804803410639146993552719872.000000,121698686942345693865762027995136.000000,-10574801488435119663349760.000000,47693350777017163097969786880.000000,827482310772636556162454519808.000000,6393002712788812413562460831744.000000,29157939034862069935853233242112.000000,-451547066388421213410337868480512.000000,-213357697332057286817228497929942073344.000000,-2513234470861509728147235800777918251008.000000,-7562993773245902841004784587155733217280.000000,-3370961771002695297338489099034701070336.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,824751208390669245319076134452509964590213234688.000000,-120883791832983168207552155576138143426156691456.000000,24566352190816537105394091964452023877469470720.000000,-6729511011521074962899346004579886992858284032.000000,-16608209805562673523814467759327269964451470639104.000000,-301338644068274413363339892069770303009180646113280.000000,-1152858156272238814312436732558348136259313714855936.000000,-638664968443261935247165060676584992937465736069120.000000,-68705940792935382288772469314997964415434852663296.000000,384084600474493029944600737301653414652760031232.000000,1415341156382161075347567043183343513469206921216.000000,354916736332512352519628293836929862035637796864.000000,1602645485323344712910740138698184268766511104.000000,10829863803564302768668861496540367729721344.000000,60063412239166305334693878150264895288901632.000000,27948332987692638839659420137908227824156672.000000,4976342728522445068480389429910750170710016.000000,338934166752010625977603606774489574014976.000000,-10761270907269519894454927958778839040.000000,-7997819075693959573031730513182720.000000,-1993347670051156916674889567436800.000000,-69027187012383434927001957302272.000000,-3053821693652075437621248.000000,241356873117615502580611284992.000000,296499000783395994885428086833152.000000,-976269903231157278518388975468544.000000,15741163576314533787212041030729728.000000,-192639806295374982551924481998201028608.000000,-623002966770690800897078296822239199232.000000,4634051723283675258866662699592428027904.000000,-69468503556122926877257552872986738950144.000000,-831962284000622636085707825150586318225408.000000,6417945471557066033377132809480251675508736.000000,54160657151647660883421142641498290317688832.000000,-3514222759955560565145808492904954590215205289984.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42822829321501947153596802050517805471123384179884032.000000,22854544661767530762112966736628279592022055034290176.000000,-3219454675030067823972560570241864770477617053696.000000,-1743995072970520302680769820708729785963390173184.000000,-143341022170296211979956369369455704974915796992.000000,-6222885554375856449315138232758312563634077696.000000,81080638867980230978554219686913756364297220390912.000000,691359122632113185722149602790572646381749777989632.000000,2291799622755179291219862620972776968722629972197376.000000,987856152235505966146652235311320142713753729761280.000000,169322195805045780557281665748233231078582237790208.000000,-262572432703611951205548868776328358228056342528.000000,-690148734851594378489106100206718303395957964800.000000,-139155028808300778767780798490071737316176560128.000000,-1132218304039966828504350232925845291261755392.000000,-212531098406324987020468921548588784312909824.000000,-17864298730509282983361550554334787650191360.000000,-21785356918643833626311642899634533162811392.000000,-5209455393640898406729647638170910437933056.000000,-644839712595987122916625866385062723846144.000000,-5785614658397939780081242879438094336.000000,16035292728315724384838486207758336.000000,2980928060546496220399971084533760.000000,88439506542001802381490705661952.000000,14284047222755394972549120.000000,-530324854845115541797990066814976.000000,-2132777808653113145715239197605888.000000,6013801106045658611515776298909696.000000,483448116953037533304947728204169216.000000,-837987876684662476091318687459602071552.000000,-4591074816258580984734005195277338673152.000000,14542703684863196956574991365626671398912.000000,-2173603456021471120534420344298706443436032.000000,-24663687463840844388791098850105806725054464.000000,-95803379372926484467175821822666583564091392.000000,13657429790898577721543418091649309504402620416.000000,93458684985292614773442816859508753876732325396480.000000,1170948089726825347905990595307418625698317813678080.000000,24866116287054327998647790072614908633906907824783360.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,619708700171893791977059287469470219422195841979971010560.000000,45839604697322757601656256497743049455153253182802493440.000000,-217842831340690715432200634445872831470941016059543552.000000,-176122410755913536940499678181121360293630294060171264.000000,11683773480474773961651192053386806906155473829888.000000,2054902277160074968831393147606683652637675487232.000000,401180909829263706282813629901712446346839982080.000000,-5866212054351103738547947671736507297534312448.000000,23380026858425054091690314432910745881104971988992.000000,70447225124675951703993852940489187994018464661504.000000,52621646486879219441350157773904844017116557344768.000000,-13970229159465701933157544385676336325250370240512.000000,-782920695143506755062387105483863776169620930560.000000,-5973641446198476167472573091729419007514640384.000000,8428302524373224760747959991536057885420158976.000000,-2956226155864598360451125445177282153628565504.000000,-340445845127957886470934051645079364506222592.000000,21604005641172014336759919099991193943015424.000000,-7622311688192417239505833063264837986942976.000000,-14622593065839062306513827981395503450423296.000000,-4116432756889710054873458384616617846767616.000000,-284957254442458271903919946635989850521600.000000,11492519272878204172331730465063960576.000000,-48187000415988546033385541206016.000000,-445552113395925125590771222708224.000000,-168478981999350089571904773947392.000000,-6684226289906766852390912.000000,-5124236666986935926627410659770368.000000,-39302177829541701377082369918369792.000000,-34452697539459266625666626128707584.000000,24162447576641484984101218256511041536.000000,1859085160132487433716579874166299164672.000000,585121349749252087076904076369970855936.000000,-16518812509415476394508650774039531356160.000000,-702533734716992532908562136784522107158528.000000,86581025476792894648487029969232332429721600.000000,787212920235361582857682198770376050900729856.000000,-228052816472660040494905514887774749729459535872.000000,194640188374961213342890759592280215725640343617536.000000,142624900107920002898966275770326867789764125261824.000000,55902876206004606263126398837058156836382689665744896.000000,-357981710049457797687453400908021245982726084299325440.000000,-6071484242550598012250434736857339266705793070082818048.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-415901351974548245616000077008725188591451015940031905792.000000,-1028537055454628746975016213845262802170206232216007081984.000000,-1181095775707587918156310779298204450982663474021432033280.000000,-301896895712335192050226657771804586255114886037471494144.000000,12622976700372924077349179561756220161797764421745901568.000000,2897621774600751940600650000854167032216111524121411584.000000,9792167677771207443270891865221858431490529951744.000000,-2177448559124859502014043667004801748761168576512.000000,-195091332156916459765262008649034085551422046208.000000,120556435788307258644568127672185825126512590848.000000,-186642559225792248942596767899715410125489463885824.000000,-988466286144838929025774006428837066903685032837120.000000,-2273550330891162403647460920611490925118148803821568.000000,-689572162910790557422053470418829140019491456942080.000000,-80471864313097667365471272980633830357957500469248.000000,3468487318261298366336693639499238434427371520.000000,7286594111274857359251025356214352669602480128.000000,1691880529836765620372357699358911370505486336.000000,481324501066672968196281872651044834844344320.000000,35968878358923383297857168519567022409908224.000000,2086155101275838354538579289297562690912256.000000,10758357073177623716335610996342277084807168.000000,4404472468194633826692237659427909520064512.000000,485348118037583756591312662166670055309312.000000,-3263709192323527936832102794788864000.000000,-14159515558661274673108140565725184.000000,-3688594602476909251424652942639104.000000,-272412997673220468906595715121152.000000,-389206698501051810578432.000000,-29068675410717258918545457982472192.000000,-1016943423960475905163993741250265088.000000,-129291347608897804142271387709531488256.000000,11187982715713996851061566814155953930240.000000,98571423367297543630553803004403576209408.000000,236216233437091977749840102872039785758720.000000,201857388178126454879040789659390813667328.000000,19289993346018627418659050299759664467804160.000000,-251110985192009834172218319415885061702025216.000000,-1022049528078626375303942356009779314672271360.000000,481432315807467749589950947709417782508561367040.000000,-780030688285334514105247677148528768191668234062135296.000000,-60674888062463308563614112449180145963827215984526098432.000000,-619411832793294894191583159140418810554263669081034981376.000000,-2369964176359511625254649637732883238093631142086639091712.000000,-2910609772277985972866720432462010249500404838981122916352.000000,1272831066753226373954329036697647666528869440335896379392.000000,-11567780311717357452843665143054554001795858059656869969920.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-408347892267455585203882814470605969526182690468921344.000000,-139274516058564898135538372859504595189793918230225485824.000000,-797753622118230740705275957751201836194271090024470544384.000000,4314139076170704631651393332738040037745000065462697984.000000,651870427820131785737013273207816683992318300221184409600.000000,134828483480085527519512543147294010342811544678345736192.000000,-22785718608818353425414498847011748261704524212413136896.000000,-5940596362189478683148984734006822960043580116130856960.000000,-29980585088123601321545850372890694442017125040128.000000,11118453254537482423252755519462194262159464071168.000000,3764829298158483855587979152735107094862656176128.000000,519290541447474839561810359230907545800358756352.000000,60568387310168676037637827730547188137352455258112.000000,600786157859065542239277488443064572981202670059520.000000,1085827421264548536587398229750972993282980842569728.000000,281889280247104213514516583659718599137289102688256.000000,14701089154514870142337559883029863980894154391552.000000,38446726734865756228794158768482248237122584576.000000,3010218345319626669567815795518863759336538112.000000,-3402773141777203174206016097312202511351808.000000,1541252749490708033616227950194233582813184.000000,864632529668990581344735201640599942856704.000000,-193552118322533335727716027851279765078016.000000,-31011738295729632595150838528032871809024.000000,-33229123201373950067785902122037755772928.000000,-3974829927160044519241451715457242365952.000000,-123310375585806819333660617377579008.000000,6676309061959985261507379845922816.000000,2839701024459017534941482121691136.000000,307470316363384588517871473131520.000000,-607674684596271433383936.000000,-4697479672325844990491243715873472512.000000,-86200417920287774231100500419532554240.000000,-3036575019357606120333076964179741507584.000000,-8410053662805400203595385221895243694080.000000,1092202900875796964691007942039959502848.000000,-364613105288356248556193451239532077776896.000000,172535355724842880372513795311388814475264.000000,-761984453521479245430930564217890194587648.000000,-421843682429761734921654507779949504243957760.000000,-429372613180913872346778883061013648106323968.000000,934275323171509223256840930157821257393595482112.000000,1546925458292421158712782682963026657630012399983525888.000000,-48049967815482118911953267152327780160153637679974580224.000000,1251599833954709122985829574779838983087262729161488203776.000000,1144886851866390346216988504225512029649095450882943746048.000000,-6972807386179024122466305955991666646182121325702995247104.000000,21420297614496706544805452427928617151158612946076812967936.000000,-12470235405543935820186435069073719600415691259091806584832.000000,-274608536743591413402345145657335281176113923121068252332032.000000,-1308855391062942873255159912427153817544512673652812432801792.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-76281446693946978227742500640967627393998541291520.000000,33240074606654618873326862919551429183518268907847680.000000,-795305687616372352667259292132601885416917604849680384.000000,319042341925327673520262137915759533898589699991159177216.000000,1353774342693484700283383013912509805379580667291672510464.000000,2476114348145680817961954141243961733706526037471530057728.000000,603374240420784711957027812091830800837886297419053793280.000000,90208709495660813913514232667601931754542438318832877568.000000,11764243217347310739238660280811890435726304390823280640.000000,3024535691746016884957098318474772725340432511623233536.000000,18192599055989766253537425575285630778342207651840.000000,-23243815557314566190880867574811065534149816221696.000000,-11607152698681107542494923075174944938913039384576.000000,-1532868707926057630403319787649085511428342808576.000000,-248129950973270715651289302595562093725263855616.000000,-164937090842252018780922600404360757877548253184.000000,-48683507872088595937472144652466137077135704064.000000,-39404572499076708954795658963242145096023408640.000000,-79920365053865560532855602723514645194530095104.000000,-35859254546391908484783117299857949497338363904.000000,-4709151033503220099529391501238737054126309376.000000,47209960560640666080285240659130370228224.000000,705789888749485190880080724569435947401216.000000,-52256258954300358544942591266498656862208.000000,-119193727794110447379256874974653311877120.000000,-27931553669490103835528394201781545992192.000000,-4960790845087485408105645198918253805568.000000,-319921497478335060225247545536429424640.000000,-38340884391091927847897478618677248.000000,513207001626265468569618466471936.000000,-194432675735392118018219435884544.000000,-28375941070009357731900275294208.000000,-5796104259419530997006336.000000,-50025790111725399758774077400232755200.000000,-657669774188078680992540539359892340736.000000,-1706355226741425772743466972258456567808.000000,82512041435212639602088524432648901230592.000000,-146352414770425697970415517820692362952704.000000,-7531243012681968512826975964310703007858688.000000,-66896909598648021615594711937403965841342464.000000,-147851045962657524395610147402006696350973952.000000,361147375993128635157867636720163494513606656.000000,-5864837269143137124662913072456571692286738432.000000,921396721088486360180045574433305160081880383488.000000,6793851573443793005184094502439154648093898597277368320.000000,721746846746864385017441626757531872523549032752833626112.000000,-4542473349717977763181937036789296208066325754602504323072.000000,-8443330444253566338210447172888961525712199329636719710437376.000000,-119403345184173009383090218265381599463712904746167492054876160.000000,-275159678091150122980593154594350926381116312315001095491420160.000000,-96487000535335089829868055757660819382977294361960497773805568.000000,481367777551729000152948113250224877118661488464792865734656.000000,172493377014665990902244798675850382488821734849351221115879424.000000,32096114727500583363360684741436341940980411404519977877766144.000000,-44206210525984474482598148130902939977928492355340680556445696.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
