0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,988.071510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1019.993966,1022.258357,1022.086793,1020.153497,1018.244812,1016.453746,1012.579369,1010.097666,1017.946631,1026.094912,1018.181478,1007.505368,1009.403880,1014.476967,1016.814753,1018.825328,1020.366594,1021.125977,1018.988895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,876.998046,1160.160852,1043.247468,1020.744841,1019.804299,1024.536532,1023.750618,1023.017470,1021.533424,1020.156380,1019.569714,1019.269106,1016.757314,1011.198901,1006.926824,1009.475448,1014.489056,1017.487552,1018.425830,1019.083024,1020.528850,1021.895601,1022.860047,1023.612475,1023.469170,1021.633243,1022.077826,1031.636291,1009.872594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1700.775885,865.494419,1131.485139,1169.771980,1035.096116,1009.675199,1016.347585,1027.593525,1021.464234,1021.265444,1020.561263,1020.696670,1019.629158,1017.304651,1016.611518,1016.364737,1014.037702,1013.092227,1012.720771,1014.963429,1015.945454,1016.127362,1018.490572,1019.825948,1020.603929,1020.974729,1021.618482,1023.373443,1022.954409,1022.961678,1022.990215,1033.166013,1031.312309,1039.062764,1004.576101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-889498.579376,-184231.788996,2013.968604,1332.989114,1003.564962,977.052369,967.880391,999.785773,1032.908195,1024.990089,1017.790465,1019.132698,1018.218519,1018.132875,1017.969082,1016.822855,1014.997376,1013.968200,1013.610334,1012.355391,1013.294333,1013.475671,1013.653149,1015.711242,1017.124744,1018.083508,1018.574225,1019.703308,1020.114210,1020.842901,1022.241026,1019.378967,1017.670485,1016.826910,1018.840175,1023.517218,1038.876473,1042.968898,1011.037771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26577079.997177,122933824.781874,39893016.909229,-19165995.288561,-2429714.445101,1681.607828,1003.282066,1004.859982,1003.683922,1024.927987,1023.949373,1006.512023,1014.149878,1018.294978,1016.788770,1015.571088,1014.827531,1014.729551,1013.698784,1012.252702,1011.862315,1012.071135,1011.789253,1011.507253,1012.639118,1014.178705,1014.734275,1015.442053,1016.743219,1017.787485,1017.818476,1017.447743,1019.422958,1019.778717,1019.671400,1019.869034,1017.264353,1013.704718,1015.580372,1021.696115,1035.426443,1042.674671,1007.955246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-595387.437439,915433.324916,73737988.675972,-9719579.035643,-404748307.021140,4637558.741501,15163178.991018,1617.072915,1017.037809,1002.247161,1015.525925,1014.268717,1002.323448,1009.612062,1019.936766,1015.656246,1013.331773,1013.688676,1012.612065,1012.115890,1011.394267,1010.614804,1010.131713,1010.363162,1010.292281,1010.394608,1011.079109,1011.794404,1012.723487,1013.759587,1014.645449,1015.245860,1016.273209,1016.517829,1016.437861,1017.095271,1016.869991,1018.441420,1019.585662,1018.036430,1017.149815,1017.082443,1017.100459,1024.034061,1034.649333,1039.482253,1023.632075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1401.106668,49279.039561,-69516.953331,-1000501.305922,6878999.708417,-300839572.437883,-9913740.017432,288159618.582538,-6541181.110056,1303.721463,1002.604561,1008.870154,1009.499357,1007.399811,1009.453331,1018.854854,1014.978995,1007.759976,1010.405424,1011.836549,1010.974938,1010.194728,1009.300276,1008.852490,1008.918202,1009.179120,1009.304534,1009.227564,1009.130226,1009.854234,1011.074733,1012.038453,1012.463009,1012.807452,1014.405846,1015.506938,1015.577561,1016.006740,1014.990623,1015.172606,1017.318553,1019.162781,1019.257903,1021.169732,1018.239397,1016.844437,1014.562455,1019.870359,1024.824271,1096.505664,929.262981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,998.495563,1041.873742,882.073531,10959.322948,75216.768336,797774.804480,-15010870.864989,-7079076.090800,400929242.639971,22150358.079064,-61249439.494010,1057.655194,1016.246101,1007.093815,1010.162281,1008.271365,1010.441885,1010.080765,1005.308702,1008.202315,1011.814138,1009.578896,1008.554623,1008.323467,1007.779351,1007.668426,1007.842428,1008.230194,1008.345707,1008.199524,1008.164677,1008.573955,1009.250370,1009.831488,1010.625709,1011.174448,1011.532460,1012.060304,1012.517046,1013.735987,1014.936072,1015.433381,1015.991102,1016.502667,1017.355020,1018.524600,1018.671297,1015.632627,1018.826449,1010.935599,1002.897504,1010.115075,1076.008237,4237.963710,-15410.034088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
