0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,989.478375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1019.880252,1022.527139,1022.243239,1020.305966,1018.360365,1016.499008,1012.744640,1009.996241,1016.555888,1023.808398,1016.627353,1007.251126,1009.445551,1014.386483,1016.794138,1018.791035,1020.358252,1021.102723,1019.041571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,952.259699,1097.102835,1032.930121,1020.613454,1021.533421,1024.846570,1024.069459,1023.198377,1021.748213,1020.321786,1019.636216,1019.198104,1016.742894,1011.452536,1007.363118,1009.722185,1014.416763,1017.299601,1018.350456,1019.091780,1020.537683,1021.897796,1022.878302,1023.623841,1023.520129,1021.729391,1021.890373,1030.575164,1010.464966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1018.465351,1046.607206,1079.929312,1099.893960,1029.416947,1016.935669,1020.246839,1026.106734,1021.904278,1021.482716,1020.894204,1020.907529,1019.831600,1017.520389,1016.658810,1016.330433,1014.151067,1013.224819,1012.847587,1014.872251,1015.847581,1016.190768,1018.515154,1019.840900,1020.624239,1021.028588,1021.668183,1023.384854,1023.038014,1023.059015,1022.921327,1032.143796,1030.198320,1036.805992,1005.858671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1043.312343,1060.699399,1033.896136,1029.914897,1015.872812,998.220888,994.219999,1011.370055,1028.731254,1023.634540,1019.256683,1019.659723,1018.673193,1018.403341,1018.150422,1017.019578,1015.209200,1014.055228,1013.652343,1012.498672,1013.296654,1013.451400,1013.729580,1015.741151,1017.114265,1018.095851,1018.633201,1019.762329,1020.205097,1020.866730,1022.198141,1019.573515,1018.016315,1017.242222,1019.059261,1023.117059,1036.856697,1040.239190,1011.579434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,215.715627,1564.262234,1064.605664,1023.936366,1015.543448,1018.889095,1015.869712,1011.384461,1012.545575,1023.067723,1021.805233,1011.757509,1016.145073,1018.405499,1017.168491,1015.870900,1015.067295,1014.861384,1013.847325,1012.419438,1011.978981,1012.141770,1011.870512,1011.615407,1012.681926,1014.151582,1014.759194,1015.527718,1016.822868,1017.837335,1017.917651,1017.605701,1019.448332,1019.844072,1019.789276,1019.947268,1017.609470,1014.398854,1016.063783,1021.650721,1034.191726,1040.007708,1009.379625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1155.431827,1353.682350,1595.984549,1029.712004,931.775954,974.416725,1024.389200,1017.269848,1017.428955,1011.008922,1016.589222,1015.676870,1009.153016,1013.294775,1018.471839,1015.534951,1014.043434,1014.059581,1012.986315,1012.334563,1011.557194,1010.782413,1010.317753,1010.537121,1010.454256,1010.529245,1011.141594,1011.856899,1012.835628,1013.853661,1014.708151,1015.287770,1016.287396,1016.618561,1016.594842,1017.243326,1017.099397,1018.528582,1019.606425,1018.253193,1017.479667,1017.458336,1017.627220,1023.881781,1033.732902,1036.309094,1023.367703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1018.128136,1044.153286,1072.657872,1006.725336,862.722423,838.245292,913.868945,1041.542062,1024.160745,1007.286084,1011.951313,1012.897298,1012.696403,1011.408585,1012.377155,1017.336966,1014.554572,1009.969478,1011.344362,1012.059208,1011.279970,1010.443718,1009.546096,1009.083111,1009.158051,1009.401533,1009.519552,1009.421620,1009.303192,1010.002786,1011.185458,1012.108217,1012.545935,1012.934987,1014.469622,1015.563547,1015.687900,1016.125623,1015.222502,1015.439532,1017.482307,1019.261154,1019.454437,1021.211782,1018.679808,1017.342528,1015.553312,1020.251612,1024.055367,1069.398812,965.279224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1004.042601,1052.396052,1039.007015,1034.214456,1019.124417,1005.345945,972.788377,963.059933,1034.088702,1039.249326,982.572824,1001.077533,1013.172567,1011.479598,1011.900334,1010.476318,1010.941356,1010.588437,1008.041528,1009.690420,1011.384129,1009.704915,1008.945526,1008.616424,1008.095398,1007.962031,1008.139591,1008.499285,1008.607253,1008.461275,1008.402079,1008.755810,1009.388167,1009.958269,1010.743478,1011.318722,1011.680798,1012.184043,1012.675598,1013.850096,1014.988787,1015.550501,1016.193101,1016.856523,1017.743095,1018.852691,1018.917146,1016.248017,1018.623650,1012.985503,1008.161412,1011.911025,1062.107995,1057.446913,1026.331100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
