0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,988.384477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1019.954830,1022.335765,1022.130669,1020.197055,1018.277329,1016.469955,1012.621434,1010.079892,1017.646604,1025.600524,1017.846547,1007.452846,1009.416698,1014.460319,1016.812545,1018.819976,1020.367003,1021.122995,1019.003508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,901.767133,1140.991492,1040.297957,1020.634584,1020.292400,1024.622382,1023.836729,1023.065777,1021.590205,1020.199536,1019.590416,1019.259017,1016.760023,1011.259221,1007.025444,1009.532755,1014.477361,1017.450042,1018.411886,1019.086691,1020.532503,1021.897860,1022.865791,1023.616240,1023.480643,1021.654811,1022.038330,1031.413239,1009.992000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1016.400334,1056.526063,1114.921801,1147.835569,1033.322743,1011.880508,1017.556044,1027.167378,1021.587564,1021.319342,1020.649144,1020.751565,1019.681240,1017.357317,1016.626243,1016.361833,1014.067359,1013.125513,1012.752198,1014.946890,1015.926614,1016.143059,1018.497616,1019.830723,1020.609851,1020.987604,1021.630293,1023.377786,1022.974186,1022.984467,1022.977201,1032.950779,1031.084483,1038.576277,1004.888384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59951.129221,777.693868,1306.033912,1041.887153,1009.079905,983.465071,976.096122,1003.433770,1031.724092,1024.596614,1018.204865,1019.274232,1018.339595,1018.203217,1018.017292,1016.872470,1015.048917,1013.991396,1013.623389,1012.390354,1013.298034,1013.473122,1013.672348,1015.719982,1017.124166,1018.087676,1018.588162,1019.717333,1020.135013,1020.849710,1022.233338,1019.422466,1017.746319,1016.919156,1018.889607,1023.433618,1038.444424,1042.358182,1011.208733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,576881.572014,-194921.235866,-200417.909848,-18175.246789,2041.414429,1034.137353,1010.892896,1006.324828,1006.522184,1024.388837,1023.289000,1008.018524,1014.719026,1018.322247,1016.888501,1015.645422,1014.888440,1014.764375,1013.736388,1012.292939,1011.890526,1012.088653,1011.808767,1011.532393,1012.650261,1014.174546,1014.741004,1015.461708,1016.761413,1017.799411,1017.841007,1017.482923,1019.429922,1019.795039,1019.699095,1019.888229,1017.341086,1013.860287,1015.690417,1021.695993,1035.175354,1042.034680,1008.393582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-112180.680914,-617839.417021,-711809.794502,-38036.280754,56963.393621,6384.638167,1798.030522,1007.907401,1017.556885,1005.234035,1015.821836,1014.676855,1004.303825,1010.697053,1019.517268,1015.614422,1013.522166,1013.782959,1012.705613,1012.169631,1011.434684,1010.654344,1010.173958,1010.402107,1010.328090,1010.424246,1011.093260,1011.808801,1012.748747,1013.780838,1014.659952,1015.256129,1016.277933,1016.541355,1016.473503,1017.129427,1016.922150,1018.462984,1019.593871,1018.088977,1017.228208,1017.171651,1017.225325,1024.003660,1034.492096,1038.557561,1023.834304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1075.226510,1032.739638,25364.621083,312964.068066,731893.883962,437715.061351,-142925.302235,35063.933779,862.624749,985.871426,1006.727562,1010.219245,1010.505643,1008.554223,1010.315329,1018.411676,1014.835706,1008.365902,1010.658603,1011.891440,1011.050483,1010.253104,1009.357487,1008.904100,1008.970926,1009.227477,1009.350899,1009.268941,1009.167007,1009.886321,1011.099099,1012.054149,1012.481891,1012.836216,1014.421298,1015.521083,1015.603158,1016.034039,1015.042812,1015.234137,1017.358406,1019.189514,1019.307761,1021.187410,1018.346417,1016.958040,1014.813621,1019.973656,1024.702377,1088.715009,942.442950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1003.208978,1053.487088,1216.593527,1212.784529,1703.450434,-8384.632307,-58569.356062,-146830.537374,-35382.478465,59289.704748,1091.111884,965.965181,1015.219565,1008.631694,1010.616644,1008.941561,1010.575379,1010.204890,1006.069000,1008.616548,1011.685318,1009.602987,1008.651091,1008.392022,1007.852200,1007.733109,1007.907207,1008.288127,1008.401594,1008.254790,1008.214661,1008.612552,1009.279989,1009.859126,1010.651846,1011.206460,1011.565408,1012.088455,1012.553048,1013.762419,1014.949644,1015.462925,1016.039533,1016.585370,1017.443769,1018.604887,1018.733902,1015.785976,1018.772081,1011.465668,1004.319694,1010.601687,1075.219354,1067.276283,1405.887369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
