0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,988.960680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1019.906741,1022.450154,1022.197589,1020.262331,1018.326817,1016.490503,1012.691015,1010.040067,1017.080562,1024.669521,1017.214185,1007.350254,1009.435266,1014.424659,1016.805080,1018.806874,1020.364500,1021.114398,1019.026033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,933.324634,1114.484969,1035.948995,1020.579245,1021.020892,1024.753839,1023.971425,1023.142263,1021.680828,1020.269238,1019.619568,1019.231988,1016.756315,1011.364577,1007.204703,1009.634768,1014.449512,1017.374839,1018.382167,1019.090959,1020.536802,1021.899469,1022.873936,1023.621467,1023.501702,1021.694312,1021.962478,1030.983384,1010.231408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1026.851754,1051.205796,1093.567240,1118.493789,1030.952225,1014.947808,1019.202504,1026.542567,1021.773435,1021.410449,1020.789100,1020.840279,1019.766264,1017.447097,1016.646972,1016.349484,1014.115462,1013.181290,1012.805389,1014.911031,1015.887689,1016.169657,1018.508307,1019.837401,1020.618743,1021.010022,1021.650991,1023.383108,1023.008881,1023.024747,1022.949859,1032.536536,1030.634413,1037.658698,1005.418038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1137.002476,1079.149899,1033.048839,1033.562837,1013.837908,992.444619,987.175102,1008.321427,1029.967600,1024.027341,1018.822728,1019.495979,1018.530615,1018.316728,1018.093783,1016.954801,1015.137025,1014.028307,1013.641911,1012.450159,1013.300199,1013.464273,1013.704485,1015.733073,1017.120554,1018.093284,1018.612621,1019.741860,1020.172451,1020.860031,1022.216512,1019.502186,1017.887499,1017.088950,1018.979792,1023.272070,1037.623806,1041.245747,1011.435929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.471737,1351.040013,348.863101,1044.700566,1010.293747,1020.910719,1014.513768,1009.242007,1010.231682,1023.613489,1022.385688,1010.230308,1015.560028,1018.369047,1017.047828,1015.770347,1014.988698,1014.820031,1013.798652,1012.362219,1011.938994,1012.118170,1011.842501,1011.577032,1012.668369,1014.164180,1014.751673,1015.497037,1016.794228,1017.820120,1017.881817,1017.547620,1019.440805,1019.822435,1019.747969,1019.920875,1017.482511,1014.144633,1015.889201,1021.680337,1034.676746,1040.945850,1008.979335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1523.062967,1554.683074,-816.350063,-224.215363,1588.648081,928.286496,1031.805717,1015.199555,1017.199082,1008.866050,1016.279216,1015.267072,1007.184447,1012.251342,1018.901016,1015.563043,1013.821042,1013.937950,1012.861530,1012.260605,1011.502541,1010.723556,1010.250183,1010.473263,1010.394146,1010.479124,1011.118808,1011.834525,1012.794751,1013.819440,1014.685842,1015.273637,1016.284343,1016.583064,1016.538067,1017.190457,1017.016499,1018.499466,1019.603640,1018.179072,1017.364949,1017.327081,1017.443246,1023.943537,1034.125966,1037.253414,1023.720987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1027.877187,1048.871503,1091.655903,801.287608,2306.202851,2922.503889,1209.261112,1055.167545,1031.974551,1000.482136,1010.327724,1011.953569,1011.839596,1010.248654,1011.548190,1017.772266,1014.655360,1009.295068,1011.052890,1011.984336,1011.177369,1010.355848,1009.458642,1008.998314,1009.068615,1009.317846,1009.438193,1009.347535,1009.237017,1009.946684,1011.144269,1012.082757,1012.516017,1012.888611,1014.447901,1015.544887,1015.648806,1016.083036,1015.137943,1015.344169,1017.426755,1019.231526,1019.390407,1021.207254,1018.529375,1017.162856,1015.224967,1020.138833,1024.395476,1077.428976,956.572871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1004.014148,1054.493571,1047.144217,1048.185386,1031.542312,974.558010,921.300304,897.025471,1021.725805,1063.253524,955.456742,990.734834,1013.576367,1010.460945,1011.357653,1009.869477,1010.784908,1010.416762,1007.219282,1009.242704,1011.502827,1009.654120,1008.813417,1008.512730,1007.982001,1007.852785,1008.028082,1008.397378,1008.507614,1008.360656,1008.310618,1008.686173,1009.335943,1009.910776,1010.700049,1011.265497,1011.626147,1012.139346,1012.618258,1013.809491,1014.971871,1015.512090,1016.123539,1016.731436,1017.603545,1018.741193,1018.837080,1016.041727,1018.686623,1012.327889,1006.533853,1011.319639,1068.337080,1064.210332,1028.444470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
