0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,981.494368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-382019346242315420172288.000000,-299249363911384634490880.000000,-30424199473417070575616.000000,-507580535303365459968.000000,917989191846760.000000,-8811905189466.843750,1018.502609,1009.796011,1023.227711,1035.019627,1024.076590,1008.209956,1008.847845,1014.535235,1016.667516,1018.739720,1020.143847,1021.056371,1017.861127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14033561332694227705921536.000000,498264680593965092700160.000000,3840060559552663257088.000000,-512327135416829974937600.000000,-225525399847522942320640.000000,422084083238118944145408.000000,435311888535918420688896.000000,67701115408665267929088.000000,-177739259378411700224.000000,-1437509182661510.750000,19163859363982.242188,1022.506579,1015.983733,1009.388547,1004.640638,1008.047243,1014.351521,1017.909491,1018.477512,1018.866569,1020.300263,1021.732488,1022.580971,1023.635360,1023.583671,1021.216331,1022.673659,-190491.408675,-6955503338.008382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1875560639054692766321737728.000000,-5212221856680751067612315648.000000,-950069377968573425244962816.000000,-27213609591846878140432384.000000,437043654532479978569728.000000,5852152214682874251575296.000000,2173789032330994269552640.000000,483439703488184211996672.000000,431486060601376996589568.000000,69543277269291882250240.000000,-4097419467183134081024.000000,236994315491235299328.000000,-615867789417719.750000,-60608887895442.039062,1015.190570,1015.847414,1012.944006,1011.998908,1011.764173,1014.976647,1016.079464,1015.663578,1018.210914,1019.601749,1020.386320,1020.626658,1021.384402,1022.885843,1022.515804,1022.207182,-1270405.164108,-68769004327.966660,143601169896669.906250,1224546550171693.000000,11096201879510514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772213212826672568156205088768.000000,121936608675590161485768163328.000000,19788494548706765667540402176.000000,-13881770732259885270924525568.000000,4406201068958832528558391296.000000,128220465018103377915019264.000000,1463903582137853931421696.000000,-12254180148265966322581504.000000,-1735556194276802153152512.000000,312293186345697410023424.000000,-881375500885575753269248.000000,-313047405180912628924416.000000,-32394689786233925664768.000000,331400151529574367232.000000,914586210438727.500000,73797628722412.468750,1012.028192,1012.760894,1012.795278,1011.230675,1012.862064,1013.233193,1013.046621,1015.339790,1016.978424,1017.867449,1018.205845,1019.325992,1019.603457,1020.419913,1022.364767,1018.075662,88083966.989759,-317703984225.947205,-207868428327500.375000,-18856951976884660.000000,-211471094682612416.000000,-799462572385207680.000000,8263338525355730272256.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1342252261893828534111412682752.000000,-3253611834793812703778799878144.000000,-3413448760415034801174869966848.000000,-788991369537996491320759156736.000000,43213854886582231213019234304.000000,-12507643949102099058795741184.000000,5293138267239481108380778496.000000,40845859935484388631904256.000000,28085192704843603718963200.000000,7254176110458555743600640.000000,333697176786962195939328.000000,-417697472411442970886144.000000,212232181986244624908288.000000,116483644332401821220864.000000,12314896734990337310720.000000,9246585592977672192.000000,-5694768338237625.000000,38819443160720.468750,1012.565793,1010.828803,1010.854002,1011.394538,1011.156254,1010.819293,1012.226905,1014.079905,1014.480364,1014.970300,1016.312184,1017.460128,1017.304231,1016.670670,1019.200605,1019.138179,21250284.942094,-78616410801724.093750,-1931649415889404.750000,4102496130676656128.000000,33483065988007874560.000000,-159051859749419483136.000000,36742770769119718408192.000000,128533700481817992333623296.000000,3468973725111602108472229888.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2241365229071114874994775031808.000000,-35938185766895051454874250117120.000000,-19732937345737526477871393013760.000000,252922758967899958751195561984.000000,1754219268359110881714288721920.000000,490764832761631021952357367808.000000,27861086597255663867781971968.000000,-11770146233425473923455123456.000000,1282162912275403218094129152.000000,104490404341818057379807232.000000,-45855242602947901216784384.000000,-6227984814820855132454912.000000,-264360323709725694754816.000000,-169473862729328299606016.000000,9268295248765752705024.000000,3183350933716403224576.000000,146103471505108369408.000000,-58756484024255782912.000000,961731844284623.000000,-66634095333680.546875,1013.070383,1009.154307,1008.869416,1009.327922,1009.427763,1009.695899,1010.685536,1011.402062,1012.146621,1013.267733,1014.276001,1014.925222,1016.037247,1015.890050,1015.630163,1016.084336,-913468107.764094,-93457037022059.328125,-1484115120795013.000000,-24123987276439404544.000000,92322780646334365696.000000,461265039381749039104.000000,-158625085071325954834432.000000,-1084828074025133048359550976.000000,9634259738209468245082112000.000000,-18125891778157683193879199744.000000,75738584958639169669819269120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6949086953852841046558375936.000000,-14013949765321067551399084032.000000,15718523156273761390715989917696.000000,80742174126509181237074629492736.000000,19779657924631672907077446008832.000000,7315980354230056511548514369536.000000,1797655056148262015077164515328.000000,143494480153583804447427919872.000000,-63543347356652678833363746816.000000,-20848002740278525248833323008.000000,4638169009610510859094720512.000000,1018745120891287775435816960.000000,119556025887197166395457536.000000,-23403523019436514154119168.000000,-235972512449322809294848.000000,85583830122871172104192.000000,-3056091509229106495488.000000,-1325753513011734118400.000000,-291981163447445061632.000000,-24947963752017375232.000000,4048521224930284.000000,1028394987717.464233,1007.234261,1007.428193,1007.554617,1008.079906,1008.316004,1008.398632,1008.413585,1009.201141,1010.553774,1011.669508,1012.023487,1012.162784,1013.978099,1015.043238,1015.011916,1015.461245,8726626.911761,1000287553946821.250000,2664638126608033.000000,4065952208373646336.000000,-232010437264472113152.000000,731204956012408209408.000000,-703977383661896688730112.000000,-5128146978941355472281665536.000000,-10962822239573718114263629824.000000,-35708850527695242815556550656.000000,75972503376081680805230804992.000000,-206746693373057462812421390336.000000,-14677349150580720517884411904.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-47930220543421797275533312.000000,172328177602001015224139776.000000,4744722827711034399288983552.000000,-37073963347323822216998551552.000000,-17739217313632440732364558041088.000000,-36016368293490098615553798176768.000000,-4251763069100999394352189931520.000000,-4017729656874802528280771559424.000000,-1325232542192272359743698239488.000000,-10322002252667637023528452096.000000,101660724238009205893711790080.000000,40602076230328502775520952320.000000,43961285806568383541411840.000000,-1507510863227763088250896384.000000,-173960358926746582339551232.000000,21924257300486804973027328.000000,1502322647702193662066688.000000,124815187660107971297280.000000,-69024699730948857856.000000,-40779772385695688.000000,-12397787124754108.000000,9268589277263806.000000,702653269556063.250000,1510498866207.388184,1006.010887,1005.990790,1006.232814,1006.987482,1007.211711,1007.171233,1007.262246,1007.853698,1008.672278,1009.268938,1010.069343,1010.495987,1010.838833,1011.363229,1011.724590,1013.055871,4097960174.944180,122468352633300.515625,-772702988100662.500000,14298209588148449280.000000,-182585530540955074560.000000,-210811969840793157632.000000,3658983850248040966258688.000000,-1785167677679087700928364544.000000,3217966371257089845314453504.000000,-65453931794718069317588484096.000000,5356692616141459453267645825024.000000,64932487790966736942306047295488.000000,-66232046131056486877118077075456.000000,-2903340057819628656683428872192.000000,15234007494629219271055146745856.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
