0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,985.264849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1027.778183,1020.458760,1021.427151,1019.355259,1017.721781,1016.117841,1012.055326,1010.136072,1020.429315,1030.222895,1020.950671,1007.892001,1009.222474,1014.560472,1016.789481,1018.828814,1020.317608,1021.114292,1018.765701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,324101782825600.062500,-5738432157341.376953,-1020882420481.028564,-9454965238.344360,-1682330959.259044,1014.681429,1022.221982,1022.278731,1020.716522,1019.559664,1019.205252,1019.210778,1016.592673,1010.565957,1006.002954,1008.911459,1014.507451,1017.740322,1018.495995,1019.016820,1020.462335,1021.843274,1022.774711,1023.565822,1023.387472,1021.443111,1022.406048,1033.292960,1009.484458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12743433755475046400.000000,1087142720041330944.000000,13949724596774536.000000,835837377964504.125000,-4221141323156.596191,283864128032.405457,-751836833.689483,1067672113.183331,1025.266473,1020.984285,1019.164805,1019.944353,1018.922837,1016.683475,1016.354903,1016.275037,1013.671225,1012.711592,1012.373061,1015.036421,1016.055159,1015.954972,1018.396145,1019.754404,1020.525504,1020.841337,1021.501109,1023.286378,1022.753579,1022.725551,1023.050359,1034.765200,1032.482212,1043.514782,998.768911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16310141218532228071424.000000,1537951582743495704576.000000,-5192737362403416064.000000,5871076626419117056.000000,-135262440111383536.000000,-2222508599632305.000000,-11145241977785.386719,4461771887180.849609,9035487373.009476,504134506.549722,1016.531146,1016.704161,1016.085435,1017.093576,1017.231975,1016.177892,1014.393564,1013.648376,1013.398948,1011.968443,1013.189504,1013.436278,1013.435960,1015.590598,1017.094372,1018.017078,1018.432167,1019.559208,1019.914349,1020.743154,1022.275959,1018.972631,1017.009017,1015.954552,1018.482290,1024.310650,1042.374941,1050.099603,6029.245016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9631995904046512734208.000000,-24080232994531618848768.000000,-30417087272229571395584.000000,-6677767077008255221760.000000,94515096712093433856.000000,6112077494197356544.000000,35312198047210160.000000,5306953120767378.000000,-19983972091610.667969,3242103920131.477539,8996138530.753593,-479653755.569588,1021.771172,1018.758984,1015.103062,1014.650889,1013.974377,1014.232254,1013.217178,1011.794474,1011.539633,1011.859956,1011.573139,1011.251210,1012.501708,1014.175196,1014.648732,1015.252320,1016.568700,1017.663090,1017.606121,1017.129865,1019.333670,1019.586209,1019.394787,1019.643831,1016.632103,1012.211862,1014.598674,1020.625792,49349.013305,-67759442.061856,-1292101257.828171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138587228195117023232.000000,-4048960065027514040320.000000,-19755553221157733793792.000000,-2763114234283832639488.000000,13445942174540051251200.000000,2334352432929047576576.000000,59002297668075061248.000000,-36537166520199639040.000000,-95653252794690144.000000,19963392893509268.000000,44657293871039.296875,-1455362631944.733398,32227704376.361248,-189384468.089768,1058.841713,1017.957711,1009.816914,1012.327410,1011.318869,1011.440892,1010.877240,1010.172789,1009.703505,1009.986309,1009.959408,1010.121352,1010.936940,1011.648488,1012.487763,1013.560217,1014.501874,1015.132584,1016.198562,1016.282741,1016.102237,1016.754025,1016.377810,1018.190034,1019.434557,1017.386984,1016.345586,1015.547306,139066.269366,-850340695.551479,-49506606044.538177,-690012994853.223389,6406140943318.940430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27254612207647024.000000,-95299341387126898688.000000,-249623754329782222848.000000,7055948948889581649920.000000,32367565196890432602112.000000,62242672786604430458880.000000,15710180550573566197760.000000,1491358496247729094656.000000,429197205660051308544.000000,11882381579192590336.000000,481965962337812224.000000,-23826807801942768.000000,39749326289789.875000,5618463308549.250977,40074482209.110573,-319884731.840195,1038.280117,995.023546,1005.237477,1011.261406,1009.963796,1009.566901,1008.665976,1008.345358,1008.424524,1008.745559,1008.899813,1008.876243,1008.820857,1009.576071,1010.856796,1011.890447,1012.283816,1012.541114,1014.242666,1015.347612,1015.327279,1015.736526,1014.505586,1014.549042,1016.911024,1018.770134,1018.691971,1020.524906,337783.995122,-5959620916.887054,-319545243538.788818,-3008827002908.623535,60762603070591.007812,-7761966523668560.000000,-101564890214395440.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5935668882328.888672,-1122952612990294.750000,23939940579210060.000000,25041312865533911040.000000,205595758040946475008.000000,-919029616257402142720.000000,-14079004925093732155392.000000,-30756506570322471813120.000000,-10149898421122178744320.000000,-137551434864306946048.000000,71701434710629662720.000000,-73666153534672551936.000000,225985304955588288.000000,-80051127158230528.000000,-571334018250016.750000,13944086409666.923828,38197913265.145111,-447226715.981295,1002.418881,998.284372,1015.450253,1009.834750,1007.214842,1007.553780,1006.978538,1007.059579,1007.251141,1007.725430,1007.870395,1007.745769,1007.758820,1008.254599,1008.998740,1009.590331,1010.390485,1010.887411,1011.236751,1011.791972,1012.177558,1013.467824,1014.772473,1015.061480,1015.491730,1015.561290,1016.599635,1017.484573,-6924564.759602,-30716637051.073360,-1059593379734.105469,-42363863908750.671875,-219810917947872.687500,-1537961419892657.500000,751902662827607719936.000000,12578034003694036451328.000000,19932621332251259437056.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
