0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-247774886837221255423821662811166072635392.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12610443347990672921759582580847045213140784513024.000000,-124763960612300403218432654081857299625885984358400.000000,-342207297719445575610007482898194402485844540653568.000000,-144751717270001543359166556334297731142300746121216.000000,-15132647794355411518726103334311996995388290629632.000000,-664947133961203950676044448461049397493366784.000000,-2595154544946411634759540630107541139848429568.000000,-648678261974246281972522894354773464286494720.000000,-26954204732943340132991928902149443130753024.000000,2404230834162981165144498264306621670752256.000000,332982946774273900865550349039426020048896.000000,-1047674172688295503400580464997564416.000000,74436322865086795313844859174912.000000,41412546169062177462836663418880.000000,16137420937348715761678526971904.000000,467719393742498193132320980992.000000,3888566243532029182620697886720.000000,19917039855813001738162796494848.000000,-112016522716967377707684369268736.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13200234576477643105401898337907813901437058940928.000000,-282821307772483010743570045701736790035210323361792.000000,-1674797856606584181807926628655615182794788970692608.000000,-3317967834361114962366916667341811679404860890939392.000000,921703465574510726981875691685732861854795956224000.000000,-157349499299511422109558669771950374402378038247424.000000,163879193338368667458389790398688397330027982618624.000000,668995562423648517037759252965733059868605458415616.000000,290795194489688745810998389103534958302816924336128.000000,35461493902997002344667628819494544599664161718272.000000,142578571011246450485184173496208388740087808.000000,6395583041607854359715815522527343830236135424.000000,2279531246678257155713896104471530220241813504.000000,201458492680927833934250594142322108548513792.000000,53284006359968318327694759740277644066816.000000,123082154375112111969771320107971905585152.000000,5796832392125331999819238503490781184.000000,-7107416341373514470257057293402112.000000,-1086458468458196866348464683876352.000000,79434917630986169950819307225088.000000,153133756513533960502628107419648.000000,-240523807530922767635243058855936.000000,41226634271515101947218571160453120.000000,-125412767154056427499539603378166300672.000000,-728387200251780798796892634364097069056.000000,2188850025012185138141616034350427537408.000000,-39378220823786945936358839021185087307776.000000,-431867106750994654720044355043245951025152.000000,10010064888025494061825681444620194084290560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16289158326911639211584159763546056549791597909245952.000000,-5099809133012787333221465304903381713514257186816.000000,-1457934476754624361972224567616333007382189703168.000000,-729843355298268982993619009595785296468851011092480.000000,29781350964817029644760331833843094571771977701261312.000000,293145577607678466099753025864881912526376976515072000.000000,726079168884571133523436001233356957277890045752115200.000000,299975877452302797779513638863011172292629826193326080.000000,28485218932460844290815092920132540210756933153456128.000000,37819034361697454332323701598554922546193942708224.000000,10022883734826441883736346621729929620931940974592.000000,-34730244678290854838673821773179264828834505031680.000000,-8752407553876968275945174756096747092042840014848.000000,314485193794433962403340058248005576000798720.000000,-35660735043543187483054725931067726318534656.000000,-1292529245745023361058097568250948942752120832.000000,-227311745002539946628104454193095861354889216.000000,-2437944898339007096320780384601171162038272.000000,-153314321837836355223391675202691561160704.000000,-6097478722487079470604882826764484608.000000,8099709155587852198834495935217664.000000,2785295032955708431730635918278656.000000,215991031427294840563836527837184.000000,-1119059861114322781959186093703168.000000,-1228722586284812696532412429269729280.000000,-8857660202133718190829015586758983680.000000,-2081731409708395605846460669767194771456.000000,-15742547981908484688968463739611502346240.000000,-25008188446425361442982365212205310279680.000000,-1375453508409259650721486630459720230502400.000000,-14295090482003271968203874612924998267961344.000000,-47179471673676711231530991995671020157534208.000000,-6323101721334857978246208599913869033030549504.000000,51327603298309012506563157966029671670245226446848.000000,716626805851955457998288094694698104739178987126784.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33335215761575517316449815338709249706932635457539801088.000000,504512364529705808480877362192787541437697393250271232.000000,-10587285338821056188051344738753509539277346600648704.000000,-6020447421348826282652846371550193627628228837376.000000,1921755733091784661161582992321714277711242854400.000000,-1213745657903947561640163007481724572790179560947712.000000,-44387643919519408916610057834644499775089048339611648.000000,-460087062340511339811513511475966067882768268083068928.000000,-1267889775024987807483430918099993289640507411097714688.000000,-645944718833373913592131485816033942453435334934921216.000000,-117640461418680887869635950400927404574453299366854656.000000,-2464376170654136686139981997484042692132776456486912.000000,-664094525679883977045919525917147195161188616896512.000000,-231358912316396246979509602299808503661847002480640.000000,-22676881564039973420185631421046155744526334951424.000000,-958263852664117954814739654075940566472851456.000000,-6254129972046699973803816953019500911180906496.000000,-2046627861544354681024707304116048412794683392.000000,-142634357863567767444160899891657716074020864.000000,2878435364172971519409578510588662851305472.000000,-449540593885924969676338003592963858366464.000000,-7493355469480615331190429577461628928.000000,-204979350559595389210628132748394496.000000,-547571054991270559009357319634944.000000,-3088075434737160057898884522835968.000000,-21971077273104978214328054367387648.000000,1007892772161392857006359493050630144.000000,15873449761832043994130641731801055232.000000,2912882928347887978500090069438156505088.000000,17971690001891279899515249998936410161152.000000,22937072371729699339114946256026206208000.000000,-4861846335568573458608134297476565970190336.000000,-28644746165495603669702870713038121149136896.000000,7340646129641481281322109022420578953330688.000000,-63139234002304185553265758002033319473439571968.000000,303779288953061154493126748582909398874783798525952.000000,2709482640151290143968316559070380145686595156049920.000000,120738943117351648988575639217209454764705561433866240.000000,1287991878007577295755761264604764686140762586810941440.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1000547459263395829948354329073749937254178901835961597952.000000,670860186175827290121842219170940852595036968961234173952.000000,2430457415160613542432970592647707051279160601262153531392.000000,817005265439905592301727286444429497890241183940796743680.000000,61674126201620276319933229939782842591842287738565951488.000000,-5744268863418212628657979671755622584078397603840.000000,3051259715162116167452795817511978593339152793600.000000,3900603520662191598513941248308368846568859824553984.000000,-55118271600003752721132967943939690857600549105172480.000000,-249800230931496600232340344388790907466326195142918144.000000,-155373098836184935089320753086044260141174901732016128.000000,179207889727349383642517494932433503288450379306500096.000000,61139586034947281678625706715952903616781346668544000.000000,4632503832140363806907007294530142407366877342859264.000000,323735277523527872228701856691375099558867752714240.000000,119357068105690465298582270451791155223274209673216.000000,11565686626718347795170167757068171644568604770304.000000,-499193833763403076806738168979193512771715072.000000,2591815756149149792686090803734863875997171712.000000,1679121387683663447109964883676253161720381440.000000,222527053890936364208099698350636361851076608.000000,-2360111976971112771849519422248397578436608.000000,-408643304977605755581305548041756692447232.000000,5808454351250536526076966591862407168.000000,991504727575479435972531123893829632.000000,6633351177525914042332881931468800.000000,-17167667426435077592613837531512832.000000,-529228413495682001497702879014682624.000000,-68200707860542629950809223446185115648.000000,8251274372899737305290247099801879445504.000000,66094775149728746516845281205611770413056.000000,207825341458904990188074182896345119981568.000000,457079236169878706960037514110196747599872.000000,11235931885419227125687372372000235382112256.000000,219936821364294005080351329456915050458513408.000000,156278945016748915278046465221842129895030784.000000,41480819203763712004233092320532726129383964672.000000,-435763991203059558398664974499999784761546192170516480.000000,-34202061855588984999694088312799482630257116802648637440.000000,-351759460139859218648874875847080843217512387881958637568.000000,-1658758116340689307261493033256361974834656509181825122304.000000,-3575193108092700335513694068183161005127776742436797153280.000000,2891379386649056870379830483520366635602188268495454601216.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54330223760052862999947462328285349245617872828625753997312.000000,566759453920915365578446666333349042205898799903220139294720.000000,257400437258934925525662695311601991994096727590679244439552.000000,-613340689722304775614123494397891968169255293388901580800.000000,-5273345223082651257534777305824357876254148647295989579776.000000,-2561410959824049158009541326669776979100795390724895932416.000000,-351438712329522998927910499514062109238368156956015722496.000000,59332886785086072150246101704842886884488336375808.000000,11233004486529751429669356766099911536803655450624.000000,5483607265875829812932496882980478060257111342841856.000000,102228416263777852566341516855715234102851447061217280.000000,676291563339341185026888640272785317667966958994194432.000000,1323684667303878435133497399766213842654308768099074048.000000,421003160214320435092183743922928957692158277608013824.000000,39798359468010453365263485200223298485163075548741632.000000,-675982765912504757748723061708606110384741769281536.000000,-2817359940105961530876602364741823268518065340416.000000,122291694043371050201322668127128757114664648704.000000,-1965185966047271922639011396739482490861780992.000000,649076063605775456489315567626960770699362304.000000,136048457732816876136090047661105523653083136.000000,-49092080615684634313585885893212989143646208.000000,-26525198185304662602606615738683184639901696.000000,-3174704785830124802162592969964134563053568.000000,244238627572243184635882666980079160000512.000000,168098995956332461683170019633004544.000000,-953546759309241764110693694707859456.000000,-14294213850871072406181591430201344.000000,-2407892408648982155874184755920502784.000000,-45621232719771068185671611962089275392.000000,-2215737266533699258612383365427892322304.000000,17292326493815849840068255330180471455744.000000,-23221437092834645207299626564917458370560.000000,-1403323343915855467392705572111096477646848.000000,2085436843952702468681251193479150505558016.000000,7278254698590661318493887868663684441047040.000000,-739267860040606050276456009897315632062398464.000000,-1300512144061271597787116011751967771305443328.000000,44024426356125778661596818453013152706332721152.000000,-1273086481997880031740924538905352611541553185074184192.000000,-82028673613369338944488904757346556909514952763968061440.000000,-1275805231839758013687610848133018319730744135804862332928.000000,-15940745747631391266846113963833909898492689074069115502592.000000,20442480074838013372127989552197236367490654409377158529024.000000,164181325436800719829550011325319364241799352643661605109760.000000,-123425026343160280674175144845889474745360435510253866450944.000000,-38843272523427786147810977836909163514213725083287123132416.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-63103805489472864791496004426592603105296092870339461120.000000,-928785805476498774645742985059451373740065441946001211392.000000,-258932108793331843581929071517183823690973992143179403493376.000000,-1226458507520661629710920541550982964552420397319786539778048.000000,-261146895878643696779128679278135801099085108081759923208192.000000,-1202803660318231726406210760766485052727196991991643635712.000000,-4873066665610732842203308022233132070351861257091416064.000000,1574530456975529477885381518833487792033858287310710243328.000000,375590832802602005597769152120721165891115986866239700992.000000,-331289899465566579908589943149850460903750091407360.000000,-64906106831464939491368766316270290283416304746496.000000,-2285282356515112668709353030235598689184349111189504.000000,-42080897996563156176224483198415704442987065271910400.000000,-263371132527351499191110776065049873199364238326366208.000000,-618871038470986930751022391632627661875107065053052928.000000,-242917367884974507039986640558079145730875637278703616.000000,-24643730421653079042468854692822319538128424479490048.000000,203320216390405113594586412132850320713637930467328.000000,-108611622758359872283792918062855113431178018816.000000,11053080335579480592554785516660228445955948544.000000,1322096048009104710927202562270652000259538944.000000,371135542716666699501007449002315993573228544.000000,46415777949452400757268639755243376795975680.000000,16567897772896576624728501081012969718939648.000000,13486397541482682504219948449482952541208576.000000,3445979128398866832925928353326516427292672.000000,332612900410011202068667545237552214573056.000000,1454229858398376862577948985386860544.000000,-13070290927166802245709886086184960.000000,1115345405819838631557940184612864.000000,-26735822459397050210969961417093939200.000000,-383552252683210090164581007045880184832.000000,-4235576309449759059203599317011156434944.000000,43492704190401086102478080993186549858304.000000,4401169571117564367393633227236884812398592.000000,-7473841834494808575025779630994718814371840.000000,-36496590998017576132011124354061981683023872.000000,-108714791631669326262942238031138030689976320.000000,-248530338460240479527014069992718164385857536.000000,-1064101687580406795398470342971611527707099136.000000,3648521750587436771022022143613069826041978028032.000000,10789327708950094235288659158697851154980969589657042944.000000,145629206930777454051929345381616473686615874267764490240.000000,20852477731042338087263135065769821154130792564276290650112.000000,-5912580630549953188262672694063141743078618405075512350212096.000000,-77144733710778001365791827095186905121537119901814710253649920.000000,-393601675560985529370856830033032428928957151929369528576770048.000000,-461100276392816888736676074017900999430660987094741149858922496.000000,-220724102490578249536096891892613651357081112227218564352835584.000000,-98725755692640722976761015442076248876561511064531872193183744.000000,380096426406920523182652353468998606614183124652931639737843712.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-90719425590588238137222839729687409707694404954750976.000000,-2414164382691461839803615091121828782399427514545995776.000000,451696836211315040854458552589887756185591735159133044736.000000,-411810865981533658292442960516715366544033642786855059456.000000,253291095299689606905678854767671330994884090683665405706240.000000,561141083407508053839274741977919588827660220006346967220224.000000,50390771966930599356680675725731123038312835287236338515968.000000,2756852349686244599592283958779541099498350953471116574720.000000,5090621880943890382380422464248974327679408144026309754880.000000,1271581685250593092562804318949065414407827246991271788544.000000,49486947190420349632313232777196109856147672903087816704.000000,1463140368575221857204862059050699240086619585249280.000000,642172728490985659483317248435769474254793754017792.000000,46304253924109537979942654096508149128413952606208.000000,201238019218501077503693691771023374775200344178688.000000,1603932228782028228926906035730931748815126342402048.000000,1951052895186815895820039145349746018263571799998464.000000,929346570202719195118814114357207189998672917037056.000000,169684217363021833435543830090035560005302419980288.000000,3662282925770735613583058994636064440820254638080.000000,26946802877796757396545308246463432724018364416.000000,-406756609164679972884904496356923022046658560.000000,-27110395487944112416476630613620581688410112.000000,-16446642892975257028216608023960670529650688.000000,648854069759954400949863659307864929861632.000000,514392246655486751012288000629383450591232.000000,-30567134881689930697865879633743730180096.000000,-13305347510515029579663053294391655399424.000000,-1526140824650201228625224319182233927680.000000,-1243873447856997805130102088161820672.000000,28244965160696928742267465651716096.000000,4738609159101706948275504754458624.000000,-133211796687820091293788729735490043904.000000,11921292656532069734604067976697513771008.000000,96179456601362570071157444103504534700032.000000,-266713159665288965274609772133463831347200.000000,-9123427370857357007584924579776779633295360.000000,-83135266725581807315059631452785598779097088.000000,-448775007551382886514583642614916096437780480.000000,-1261746376982056526494348466821128698088914944.000000,-5454176153361795361518026637011547114902126592.000000,-3019410467202070389537937088934875914060823527424.000000,-22582930866207220931770336460534583282332591980544.000000,2555963962774978172027680710145871892837654415294857216.000000,1207178188354416242854619434985874127675259349321151152128.000000,-39505972741450892220580652760996661169483603466672928718848.000000,13113309516664978812594069520867242487923037628618318888828928.000000,163102487785912680238980453812085041686625634318142216721137664.000000,594384341774044170437359424784873939933265384262190412379193344.000000,838728051870371446357269405481049753236443414742497350268223488.000000,807332596467252931174452175119162350933061136295312629344239616.000000,-334047095617548583034005840630278169468182313749881288570961920.000000,-177347449893306219159506175903692638611964725625462412883787776.000000,-653101872591067699001036342550669194833772112672240642448949248.000000,74103856585528875852486755870214958006641491283302915036413952.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
