0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,983.598425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,328885474074890176.000000,-18715540960898.570312,166252893624.294556,1026.332134,1017.192377,1015.657017,1011.565065,1010.032827,1021.741658,1032.445511,1022.416568,1008.059433,1009.072291,1014.566233,1016.745440,1018.801062,1020.256110,1021.087737,1018.507015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-248880460234225057792.000000,-6646920276835252224.000000,-809032829444938368.000000,-11574674415471984640.000000,10851327515321808896.000000,235112213647116800.000000,299865125962220.687500,163502722342.653442,1020.254209,1018.956989,1018.797868,1019.028302,1016.372148,1010.105586,1005.419586,1008.541531,1014.459900,1017.834962,1018.501038,1018.956490,1020.399749,1021.794874,1022.699862,1023.552607,1023.394662,1021.343070,1022.655925,1033.781180,1011.217175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,466706066418809773752320.000000,59772237266019625730048.000000,1408101763430301564928.000000,2963510454644015890432.000000,28941614691118817280.000000,1843955157796146432.000000,11355104034664126464.000000,-634026243635156096.000000,-1623824366951718144.000000,-532524580426052.062500,-388649104081.715637,1023.948460,1018.264415,1016.180472,1016.086355,1016.126695,1013.374857,1012.422524,1012.119888,1015.028179,1016.080022,1015.832191,1018.320022,1019.692971,1020.464908,1020.750212,1021.433194,1023.177134,1022.624502,1022.525223,1023.011861,1035.247002,1031.688201,34699.431542,-113153196.922309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13475324852977397133213696.000000,-2970929677784179439304704.000000,-1492632332168336733372416.000000,95563117879617975746560.000000,6318838791522148679680.000000,-6211755288104993292288.000000,15840433158275112960.000000,-247948190772077440.000000,-2725685143530620416.000000,-5653938363595863040.000000,-1091278721938904064.000000,-173189993041910.062500,-1314297927137.964844,1020.652035,1016.287180,1015.546205,1013.865565,1013.339420,1013.186399,1011.675706,1013.070994,1013.366333,1013.275629,1015.490138,1017.051880,1017.957903,1018.336155,1019.461122,1019.784112,1020.641838,1022.286241,1018.685874,1016.629012,1015.269025,1018.681504,137760.344525,-1153177554.590324,-42744364006.172203,-236460206463.214661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77695428531695645311893504.000000,435789126081822785875738624.000000,215335966874703237620957184.000000,396613970931086463598592.000000,-4763744860314081557479424.000000,176331950740701320314880.000000,-31706600113384336654336.000000,-8860006918850024046592.000000,109545245915349254144.000000,-7966867204989519872.000000,166283546952363776.000000,124343308562121840.000000,23047128688335600.000000,277180481862778.031250,94003368488.269562,1015.260414,1012.899355,1013.731209,1012.767501,1011.421140,1011.277152,1011.682586,1011.407306,1011.072469,1012.391432,1014.143987,1014.580361,1015.130489,1016.457348,1017.577310,1017.473183,1016.936404,1019.266384,1019.420706,1019.244378,1019.437128,1016.661740,-2001611.542029,-48398476566.756340,-765646819527.607666,-7787199336046.321289,-150499896991235.156250,6617336964057842.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149819693975811784779497472.000000,-74747481122783749115740160.000000,-214511566616245755678031872.000000,-902318914758283298869346304.000000,-227805110966829725368975360.000000,-5064695802859738848296960.000000,3054823632502546518507520.000000,1181737498924783077687296.000000,428142229866771065602048.000000,151661451526371071229952.000000,11741193977624625414144.000000,6609273682657280000.000000,-32143266607228684.000000,-5633258209054055.000000,-713514754930653.000000,-12341919823305.892578,833623134881.962158,1012.866130,1009.810240,1010.773396,1010.364557,1009.802854,1009.382690,1009.723497,1009.740159,1009.943976,1010.835148,1011.546689,1012.340042,1013.434205,1014.406151,1015.048749,1016.132357,1016.123739,1015.892155,1016.505386,1016.097932,1017.963227,1019.083126,-4758456.660363,-131154487839.571884,-5151743487035.697266,129880644060228.296875,77050939778194480.000000,810669626088764032.000000,437102369485499400192.000000,2549911500563547684864.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10088067605611689086550016.000000,-82784409667669408838844416.000000,-179148459637902589898522624.000000,-8719076046670879919177728.000000,153184518548925966339538944.000000,375583035125121104438362112.000000,31304844282087569058955264.000000,18472417550069432619892736.000000,6400453955245788018769920.000000,-925290838349210617643008.000000,-1157117974168597111504896.000000,-354550423575928504320000.000000,-51546048848847985180672.000000,89577879690678272000.000000,-59757034280247040.000000,-1852258860554185.000000,31066362041938.285156,3586424285487.494629,441632552505.142334,1015.720998,1008.718176,1009.138739,1008.109051,1007.979449,1008.083799,1008.468630,1008.652328,1008.669640,1008.642373,1009.411935,1010.724587,1011.795726,1012.170524,1012.376917,1014.129667,1015.228073,1015.170364,1015.540075,1014.222922,1014.049357,1016.663294,-2517331.471421,704387735676.850342,7680966498197.692383,-160210280410336000.000000,-1912077964244280320.000000,-11256070228419641344.000000,-11820810861842893111296.000000,-18763978315138471034880.000000,-5149772308278360043159552.000000,-4110178618757875039731712.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33456159875182436024320.000000,592452021892656694034432.000000,1355976084949735527415808.000000,10637878519188650440261632.000000,111514660881559245926957056.000000,83737007571824254822383616.000000,12470141291142419950075904.000000,65943773752772211893075968.000000,40628503959330435698262016.000000,3536912921404082797674496.000000,-3763062763025940801912832.000000,-620656100153672700264448.000000,-70131652584804257366016.000000,191919882138300610248704.000000,42671061871756186746880.000000,-107947872739320856576.000000,-143846820029021184.000000,-2795932261020754.500000,49340316860050.289062,-125562688235.934387,-14731231065.836151,1011.115729,1005.438636,1006.875014,1006.257508,1006.636892,1006.853141,1007.415669,1007.588848,1007.492284,1007.536809,1008.076214,1008.854284,1009.448780,1010.249068,1010.715755,1011.060349,1011.616205,1011.967037,1013.269917,1014.667522,1014.665120,1014.936858,21875856.550707,-2634539505566.841797,48027304873640.734375,35892318336286800.000000,3776685993866595328.000000,23435484141719027712.000000,-465280282791802979745792.000000,1277975778567959810670592.000000,10312226928024484755537920.000000,15755922173176958135828480.000000,10603734739660680749645824.000000,1037009961441374901370880.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
