0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-74085222622045.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6447836843410320164426327523328.000000,-20536072943011137449676786106368.000000,-24068423498253709997263458140160.000000,-9502186402346117506070407544832.000000,-1132938022089925103278952022016.000000,-22127721228530024631509188608.000000,60800091352822552784273408.000000,2588716648887938449408.000000,-261069935625975680.000000,-280268782581984.000000,1028.443731,1008.356893,1008.313360,1014.353633,1016.474508,1018.539687,1019.785151,1021.210931,21956023.211096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14776410969312623927844895981568.000000,64996528605862793777922231500800.000000,43416496319051030024276202749952.000000,55637116626198514732675566141440.000000,27637205798224222411916230787072.000000,7391415322476609995224077303808.000000,40911311182662508210469315018752.000000,46088830469775004586235454816256.000000,16252607494361341155146026975232.000000,2081626542610692202837521203200.000000,31821366892327750857192898560.000000,-44471804506920533180284928.000000,14717768497261728235520.000000,449414544717200064.000000,136212590026516.765625,1010.016232,1014.075253,1017.946273,1018.360970,1018.692503,1020.043445,1021.752154,1021.559165,95737512.423451,-45839092108453.257812,498925690049738.000000,5311349805589575680.000000,32928625166008004608.000000,43177166504615591936.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1074948443395193423761398074179584.000000,-424332758753212237966906304233472.000000,28105580859024918135345155932160.000000,-56349049585061472392274304303104.000000,-170101877805037070238096312762368.000000,-652401216014095914505604228448256.000000,-302505605359671015338798863089664.000000,-61452312752450308361328978296832.000000,-738890725135927851666418696192.000000,1813770304811197674388272971776.000000,374247424102108739987606339584.000000,471068892684367038264782094336.000000,116399500809970272652264210432.000000,13105579633073485523642744832.000000,-16526755600324749558808576.000000,11793546781907268665344.000000,95087793364891872.000000,88584375106263.843750,1010.642317,1014.801235,1016.035833,1015.348738,1018.006249,1019.411130,1020.328150,1020.396779,3566121049.238378,-169324832722879.562500,48488529440996.601562,16686622978436833280.000000,107730379986180669440.000000,824804524449665253376.000000,511289960301550096089088.000000,56570841975018093090439168.000000,3904549480367974790748230909952.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7939524616492883833460337020464267264.000000,-21163644348196552800480651762466816.000000,14333358748471565756462569080487936.000000,-1420480660376766339355060130021376.000000,530005520544118478280822297198592.000000,1023247109837328086987697104617472.000000,-195336286728462949593482350559232.000000,1154496546887301783084715913248768.000000,377398968443761986445932702466048.000000,15667438194498557382670719909888.000000,-10539827497402907314469218549760.000000,-43114385647188739824146546950144.000000,-42990237657328084518408476950528.000000,-12768500154790803200666081689600.000000,-1357847899478563466308086661120.000000,-19700990028179522612015136768.000000,3452821214499472901406720.000000,-31752223394868450295808.000000,-392493640767227136.000000,537052887135660.125000,1012.089467,1012.864017,1012.552032,1015.006107,1016.799025,1017.666040,1017.950022,1019.093642,10722862894.165693,-158571713030060.031250,-18809028788123976.000000,-34082560677480402944.000000,-328978136361974235136.000000,24629818565361737400320.000000,-932877413873937322868736.000000,2804342538283816744715812864.000000,5771043798315816340349675110400.000000,57913092913498019105182274551808.000000,-266443336433942956650506689183744.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-236758518108370795838391081930638491648.000000,-106812720005173297097113551427543760896.000000,-18072017565520522551101487403411439616.000000,105666959288870399659343625911795712.000000,-41087631846041198998705911650844672.000000,-197738886446670269956298677157888.000000,997779947311217408183426250440704.000000,69871522586349533916517015486464.000000,-1264881196216574560361793961590784.000000,2702670986983921345765397923627008.000000,2196831027157628029129077072855040.000000,15251571561119968979157824569344.000000,7402409671998352403701438611456.000000,21824916454907483286002584256512.000000,20458759132399985175796935294976.000000,5353507092174094587253909094400.000000,417178276441855695752276213760.000000,2358431616873134323107102720.000000,-22016355516094411974901760.000000,-11032664482178622554112.000000,107641421769025088.000000,512900511019572.875000,1009.908941,1010.273089,1011.874430,1013.907978,1014.274761,1014.668342,1016.051849,1017.304982,-28142405990.493912,229227126189066.312500,-1725185751670514688.000000,-71914948435783524352.000000,970741232181687484416.000000,6551522118934727753728.000000,-13091026517892395069079552.000000,60436681111891345217142390784.000000,-49717019469507840172722034311168.000000,236596998856910572159058241912832.000000,421292239031656545198475283791872.000000,542255455845849234700765434478592.000000,189650721737037054016301029130240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30692212750297291718975256860452202741760.000000,331355174226239270754392835484084189790208.000000,149890148465823441843213094112024273616896.000000,137613355266136911077547329140513832960.000000,-61728438618414285990199049648997400576.000000,29443493379501921133932884322689220608.000000,6341895993898968959958833889821065216.000000,414896709424977362911122961115119616.000000,-107089448568806997265848617393979392.000000,-218026030030017792374782573408157696.000000,-24075751749410455685379806724096000.000000,-8636069081076550516947927980572672.000000,-1068601563940017968133919853248512.000000,-23478585635133615847530733502464.000000,-1966445509534379241380155228160.000000,-74139949250650162574816968704.000000,-12896285845536677300289929216.000000,-8629327926876935999969034240.000000,-1839916764101288455569408000.000000,-10392278513349515188109312.000000,23038725051820246873145344.000000,-25811808334270221516800.000000,-59118860705600560.000000,-509313231231496.250000,1010.664572,1009.150764,1010.344266,1011.087989,1011.775224,1012.937519,1014.011244,1014.653175,-434406046018.258179,1592040788179706.250000,13950702273574309888.000000,-78535875095709237248.000000,-16283188076636255813632.000000,-396131065014459442397184.000000,-2412340077360297324870369280.000000,168905747890798411489638088704.000000,-17672576611067830048400479354880.000000,526950329772517161258512449273856.000000,6805298653841251554710151145455616.000000,75633733609077114975798586461126656.000000,359383649030424525736838938079789056.000000,1214017516252274463158708609145110528.000000,-169741320121309475154626220088360960.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30950068026915273233837737422218067968.000000,-182619553070959401220965149393964498944.000000,-151598825417180225285913986334108302704640.000000,-718025174868107763439157745030387877281792.000000,-151971550661769358166387005374774856646656.000000,109095392101604997895991236560420864000.000000,1471755747536195914201898136067112960.000000,-64998813125236909802534189886687150080.000000,-30248924291725483844918481562699300864.000000,-2749214288911963508496453495699800064.000000,524009695605294774599228282250461184.000000,-27156806235002626576019241295675392.000000,68177089251682112356611735529979904.000000,2838070955033266127144027802304512.000000,8078471308956416332238881292288.000000,13253707322977471580683099963392.000000,896902077174583263357694902272.000000,-9597679120385495010604220416.000000,400040295803813865837297664.000000,627576789830504111623110656.000000,372230612686828148367556608.000000,90643071236469680014098432.000000,7856109723872423013515264.000000,-16935653182594518876160.000000,24069229993930288.000000,-352721162223472.625000,1007.458383,1007.826846,1007.974068,1008.801406,1010.233610,1011.422878,1011.763925,1011.868009,1272672014807.730469,3939293740268227.500000,-12319647083370840064.000000,-47892186529038524416.000000,1755398222512923441364992.000000,20308197903913069435682816.000000,24535776840496126475836063744.000000,-90993346055241653762564030464.000000,-141118490320564143516978952273920.000000,18856395787863862751598175439552512.000000,201424508944289762767394164969570304.000000,917281362531122314758416051071877120.000000,1068410752708801105610252272963420160.000000,1112528244454051697250271271594229760.000000,-12792044595905033575847726114788081664.000000,9331796158806218281257847230310645760.000000,-32744045311995088397300717035920031744.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2785724531302760891470688125995450368.000000,17730115163290990264460982076542287872.000000,118004332282157371960073691899325579264.000000,-92070359942624668941535339012792778752.000000,149020614143130971078073234053754053984256.000000,330189951290238116669078701573686832398336.000000,29787115382666160505703151176945298833408.000000,38068111447515184260248378939061305344.000000,23642518112781088345895018698748461056.000000,1574889136831943278008782194693111808.000000,27757478946705986505352364202850779136.000000,5504002981863121288337737064799797248.000000,24651712476067248910651054725529600.000000,4966563293723635543610141158932480.000000,101811013897955630844971356944072704.000000,-1346023009501001694277373121265664.000000,173905167690845625090008422547456.000000,210853990606863206543171518464.000000,93571202482431650083536633856.000000,5423008647229502090412818432.000000,-1212983879242660928485851136.000000,-48864463992858942807998464.000000,-4156902423411284527546368.000000,-1815342885164406747955200.000000,-68374038705060429430784.000000,39884835298580730216448.000000,36042325181582392.000000,-31797581112596.203125,1006.965521,1006.534153,1006.745460,1007.433069,1008.330316,1008.927514,1009.750394,1010.140894,-421223133470.145569,-744701166363617.250000,-11948791334788089856.000000,110312901705418719232.000000,526244314152164048231831961600.000000,7960226970264023317789576003584.000000,54040539393798036879792035332096.000000,238907243219410133892887476174848.000000,467876754486546071504056622252032.000000,-10522425666417738040134051439719743488.000000,-140505931228794232542889767334192349184.000000,-842368454190663722173791104647848525824.000000,-2979166062483299861734489990261836349440.000000,-2858443517030856289007380208918936420352.000000,7760988349234791613465174891639913578496.000000,21172728690393854494341461534946625585152.000000,41425241929159290758293847400137776693248.000000,37311371901720369082984713258005304442880.000000,46845516878965800424582743088765524246528.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
