0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,985.746477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1021.535177,1020.985113,1021.569206,1019.570232,1017.850097,1016.205240,1012.166547,1010.145963,1020.028200,1029.550327,1020.503157,1007.835475,1009.260705,1014.553341,1016.798697,1018.833097,1020.331134,1021.120086,1018.818515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-504020727184.265503,-126007116819.171082,-1373283279.950528,3423614.088859,1003.788076,1023.146546,1022.717940,1022.464296,1020.902402,1019.694015,1019.293714,1019.240864,1016.638791,1010.686417,1006.166567,1009.013950,1014.513891,1017.706128,1018.489994,1019.031766,1020.477514,1021.855511,1022.793196,1023.573768,1023.396339,1021.474579,1022.349113,1033.059541,1009.403780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24952215343390896.000000,5865649385222054.000000,463727397660586.375000,-7409056109911.050781,-967000107765.769043,-3440717555.860161,-805869.534723,1060.784987,1019.553409,1020.936636,1019.513962,1020.109822,1019.079810,1016.811259,1016.416224,1016.305071,1013.746398,1012.786747,1012.440299,1015.032332,1016.042949,1015.988012,1018.415763,1019.769866,1020.541579,1020.866221,1021.521932,1023.308220,1022.790451,1022.771374,1023.047886,1034.541009,1032.459953,1042.642903,1000.618738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-49438271543132577792.000000,-31879151576754130944.000000,1129370778643136000.000000,-63179017445143904.000000,2534350471955083.000000,-2804408803786.454590,3191592957451.827148,1542500464.321560,1651458.206978,1066.641658,1010.502784,1017.334179,1016.662910,1017.339997,1017.410550,1016.319637,1014.518517,1013.719136,1013.447603,1012.044136,1013.216140,1013.450353,1013.478338,1015.616034,1017.103588,1018.031736,1018.458462,1019.585978,1019.950316,1020.765609,1022.273102,1019.045935,1017.120728,1016.116375,1018.512294,1024.133983,1041.837958,1049.215556,1004.843246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,152443147084608765952.000000,690547985592517394432.000000,318619094014595563520.000000,79008598291899006976.000000,5437174315074660352.000000,47982598715872704.000000,-746788790375666.250000,10831816140942.011719,1974397960994.154541,8877540839.412123,-10625219.721134,1017.485907,1003.083730,1018.313951,1015.561997,1014.840396,1014.173273,1014.345473,1013.321221,1011.887070,1011.604871,1011.903573,1011.615726,1011.299156,1012.529820,1014.180504,1014.666287,1015.286397,1016.599938,1017.686415,1017.643736,1017.184870,1019.351897,1019.625596,1019.444428,1019.690590,1016.722405,1012.488397,1014.742907,1021.475763,1037.888076,16979.752318,-6487916.993584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9936754535377565696.000000,-16530314030372222976.000000,-229675108733286514688.000000,-1435633342898791251968.000000,-439398407585334362112.000000,100239543255154655232.000000,-13109908052489203712.000000,53700332082335256.000000,3142887283658086.000000,-74707169684330.234375,-3543594977260.755859,24397100609.246811,-174559970.240819,1019.120538,1028.004848,1016.993862,1010.793435,1012.654849,1011.621580,1011.587879,1010.990654,1010.262296,1009.785288,1010.055864,1010.019088,1010.170060,1010.963725,1011.675800,1012.529390,1013.595600,1014.528166,1015.154580,1016.215028,1016.325942,1016.161735,1016.817847,1016.464352,1018.241393,1019.466565,1017.531471,1016.485998,1016.258557,1015.698962,60954.884388,-129900942.348360,-3280430482.773720,14962841380.915028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2225758232171633.000000,-58848380192709264.000000,11993511228543188.000000,6490479123142309888.000000,258482052672908099584.000000,499685129077498511360.000000,46826273826582790144.000000,13076178375050031104.000000,-41151700404764327936.000000,353371855675366208.000000,3573367691211934.000000,225449547103003.750000,2797888665574.823730,29926397344.078938,-244025732.352230,1062.462756,1019.035885,998.743137,1006.794547,1011.353241,1010.196687,1009.688753,1008.795596,1008.440533,1008.514422,1008.821770,1008.969408,1008.935447,1008.872541,1009.623300,1010.894490,1011.916865,1012.315724,1012.587782,1014.273392,1015.378749,1015.372317,1015.786781,1014.590522,1014.668247,1016.979696,1018.864638,1018.796566,1020.786872,1017.251359,167917.214546,-1538019245.611309,-112156615348.110062,-1140489633928.977051,5744861904339.241211,103955816056573.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1582421038.213338,-5223628058004.411133,-339279454155765.812500,42703839462349184.000000,-3775337001226263552.000000,19961653687369625600.000000,33584792297369432064.000000,8720266187238040576.000000,156788416127870304256.000000,-14883374450151813120.000000,-16079562897593884672.000000,606414700938246400.000000,-73354344573834528.000000,-214521766633636.375000,12485471990587.298828,26186241290.719963,-320986439.485624,1015.166354,992.756205,1001.421509,1014.248301,1009.663099,1007.534887,1007.712096,1007.142888,1007.170838,1007.357083,1007.812237,1007.950638,1007.820176,1007.824712,1008.307100,1009.040848,1009.631257,1010.431063,1010.936769,1011.287613,1011.840203,1012.237729,1013.518444,1014.804914,1015.142656,1015.580642,1015.767139,1016.704848,1017.697741,1017.849731,603098.973302,-8892659061.186031,-705517039903.604126,-8933864360648.587891,110385614847878.296875,-11746462769684728.000000,-182052829185289120.000000,-497163635774192896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
