0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980.656956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5883595088667293087956992.000000,-608259150055014462914560.000000,1220921434061073331257344.000000,204462414386452483801088.000000,-589619787438676770816.000000,255386468246863.250000,-10129414991255.332031,1015.947243,1023.879691,1035.967146,1024.665812,1008.249985,1008.748467,1014.511288,1016.631014,1018.707262,1020.086124,1021.054827,1017.405218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-483113095624091075694559232.000000,429657566481581509217091584.000000,1685838077440925513862348800.000000,663224926527968139527847936.000000,98399225896854816821346304.000000,1386938507865990635716608.000000,-4128370143647338319577088.000000,-1261326532451608026939392.000000,-265709168551263719129088.000000,-448836874687761219584.000000,-4661323657118202.000000,-52165994316616.750000,1017.373257,1009.067316,1004.317491,1007.845715,1014.295770,1017.927099,1018.460166,1018.828635,1020.254541,1021.713579,1022.525530,1023.743438,1023.749231,1020.911210,-638516.418630,-37188096569.693779,105745585176504.578125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-117148786630684339496399405056.000000,-54680267332350011484105867264.000000,-870877703801524436766556160.000000,504486930666914276643438592.000000,-1111312474393673880672665600.000000,-3223237484311018795996020736.000000,-1589156433084362047761678336.000000,-266820014186514033460379648.000000,-2405402826295705937641472.000000,-3718396096981248077987840.000000,367306373537566124146688.000000,210514316885899834556416.000000,516006345513535733760.000000,-579763577116205.500000,22675891623164.625000,1016.561177,1012.773270,1011.817280,1011.617524,1014.946811,1016.071972,1015.594649,1018.165680,1019.562702,1020.358816,1020.575976,1021.393708,1022.660641,1022.718167,51668882.213452,-86088483588.603943,401134485583393.812500,-8448560704186737.000000,-111067046422940560.000000,-393170913177309440.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3521417476272752998811894284288.000000,-759737196280978393078104588288.000000,-383383600198733654252339593216.000000,199730600105517909117239296000.000000,-40891298949912787184657629184.000000,3961767012943703674921680896.000000,-323595315946484805465538560.000000,-34669839712309297591353344.000000,299075439335936917317353472.000000,68072771382993716326170624.000000,2780186813816533503967232.000000,6527136548560865964589056.000000,2233312054551660541771776.000000,67850948315770156744704.000000,323673128785627643904.000000,10737971414477446.000000,164058569461046.437500,1013.945112,1012.602900,1011.028394,1012.760073,1013.166854,1012.948685,1015.274142,1016.944220,1017.827686,1018.152232,1019.268472,1019.524434,1020.274987,1022.438058,177794827.804395,-46349907292932.187500,-1700777250527579.750000,3871914746585146368.000000,38541435282979463168.000000,77423513892271407104.000000,30351524122106475315200.000000,-64652049672090259497680896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56134448403656385959963050081517568.000000,4487037833223434421796038493863936.000000,45312420047368873738079190384640.000000,465173580552818226984569012224.000000,-1149913903342489073980306096128.000000,109112973378605188545022787584.000000,-100062340736399333120425328640.000000,8206967299363790605170769920.000000,2082823965382625734011387904.000000,3700928554735228538224377856.000000,1145299997943590592404520960.000000,125352308097217241383174144.000000,-4928080986214599185399808.000000,-2597486637044943227453440.000000,-782667558492062743527424.000000,-133407207983366826622976.000000,507157683698323357696.000000,-8000243293036318.000000,-51063577808504.796875,1008.937371,1010.639199,1011.257358,1011.044728,1010.711420,1012.155373,1014.048175,1014.437733,1014.905783,1016.254588,1017.411282,1017.241065,1016.553976,1019.162866,-1015286137.024579,-153757700274085.750000,-3474855116204508.000000,-6245914013219567616.000000,-28682849319779192832.000000,-128422811751452164096.000000,179489142959708294873088.000000,405085722303485547141660672.000000,-1420158542233706604510838784.000000,1802088937864681217851392000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-38039960026960170798702820979638272.000000,-83513987901659662578225737715679232.000000,-94945054330912237957833198864957440.000000,-26677586702888290623281901665779712.000000,-45877113978817387721894236520448.000000,158702148494733209018042417152.000000,365573003077119763122504073216.000000,-12562506171366674341040226304.000000,-29421162570604220218421018624.000000,11864149681707589951266226176.000000,187637084251933218906832896.000000,-1727772410086463401564831744.000000,-599839847892244515493249024.000000,-34743685561389826231500800.000000,386894143970519409491968.000000,-41043830763500154650624.000000,83377682678985424633856.000000,9714454227874410921984.000000,251679509856084000768.000000,-4536254540120811.000000,-85574939980048.953125,1009.100363,1008.643606,1009.145417,1009.290381,1009.588852,1010.619576,1011.340050,1012.068422,1013.199755,1014.222092,1014.869759,1016.002166,1015.778497,1015.319805,910275636.733527,164927302716647.656250,-823534178177308.375000,-13653709339228078080.000000,283643386945446674432.000000,-103702286339518644224.000000,-1850171970647815954104320.000000,604039759935216887781130240.000000,-461367365476908930523201536.000000,-221869937985400616189654204416.000000,-9868026515333889398663020544.000000,-249365818429451284252268167168.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-74907248606109233755520499712.000000,-10096516210941194149867395397713920.000000,-63018002945086131175787724003082240.000000,-3170300540197281264621924307173376.000000,48015706872365084518078818142912512.000000,8309902749964097903247610425114624.000000,5357917990837799698679556210688.000000,4681293249231498695348561379328.000000,7760907252473540461808121282560.000000,2420992423481952579416330600448.000000,42153541518153510860856754176.000000,17037610856827243309194805248.000000,415088580370642398603116544.000000,191063930866039357316268032.000000,-9407212560603704186634240.000000,-9871556240012156323495936.000000,-1952181224601685535490048.000000,8817399097921916370944.000000,-4478450379286672572416.000000,-3392329327300212948992.000000,-489508073997480493056.000000,5918668252252276.000000,7835266318787.155273,1007.814712,1007.291139,1007.913724,1008.173210,1008.287023,1008.321280,1009.116463,1010.485280,1011.617932,1011.965240,1012.074773,1013.918787,1014.956785,1014.872893,301335811.868191,1248464072019483.500000,-15325247112757210.000000,-33573823444872450048.000000,-675062747119829385216.000000,7741469869934903296000.000000,-694838357730360263966720.000000,-8723599867930383165371187200.000000,91932363063269137848601673728.000000,-169937588741220022763737055232.000000,7889328035509154131047755022336.000000,85050043223105476882780842360832.000000,39590718023910728847652189896704.000000,-106044671804091679371076172775424.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,181846330249843649323991040.000000,7571055341829389653016313856.000000,-85420986810633606081332379648.000000,28309847570742856322491509383364608.000000,107407244061263351503169641687023616.000000,203059079971653770407949469839523840.000000,49421548281722118864848115409616896.000000,7962411916106914706804622248378368.000000,9929758587121723864045116719104.000000,1843571189254816877947199160320.000000,-9933233695838256401977041747968.000000,-4135685737840219986153388900352.000000,-878610542951037790843905769472.000000,180687383367413342587848753152.000000,-5435464408487044140016599040.000000,-821173396729726403807805440.000000,-16729560574119360807829504.000000,-10562031603474929264099328.000000,-171611247580766416142336.000000,-2905490286704063938560.000000,-932758274137451134976.000000,-174270719798950199296.000000,-13441451475446652928.000000,352456233634230.625000,2280666037649.022461,1005.105996,1005.935893,1006.800524,1007.051948,1007.041291,1007.153618,1007.765417,1008.599924,1009.197137,1009.998639,1010.407247,1010.753158,1011.248149,1011.471423,-2025628037.505375,1368086532658247.250000,-548742325340439.500000,44300109050546372608.000000,331760920916621262848.000000,7389163290772111360000.000000,65288436262501265390436352.000000,389342635595674115669024047104.000000,4885652839598826337333736898560.000000,29932366952860216515433448079360.000000,-64838916409320076695448192024576.000000,123093184510360929626852159389696.000000,-713632232038893531975401512894464.000000,-783732321744652823124961824604160.000000,-592747839931825707700905370976256.000000,-1566972703409642246617795408166912.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
