0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,986.197043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020.833416,1021.395148,1021.697835,1019.731689,1017.952110,1016.273804,1012.261606,1010.148580,1019.643929,1028.908398,1020.074570,1007.779110,1009.294114,1014.544235,1016.805672,1018.835445,1020.342014,1021.124364,1018.861511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5846430946.309440,-160831313.328255,2600591.765938,1029.945748,1013.610135,1023.722145,1022.987646,1022.605387,1021.057798,1019.806079,1019.365822,1019.261058,1016.675168,1010.794544,1006.317726,1009.107854,1014.516651,1017.671020,1018.482333,1019.044558,1020.490423,1021.865944,1022.809139,1023.581736,1023.407337,1021.504695,1022.297493,1032.818789,1009.407486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2183542075394630.500000,-37427904024637.007812,-2500217368565.379395,-219054264332.229462,-2317686484.968549,-256815.165159,1008.046256,1033.139766,1020.148179,1020.949798,1019.788240,1020.250677,1019.211970,1016.922420,1016.466767,1016.327706,1013.812220,1012.853494,1012.500547,1015.025609,1016.029257,1016.017762,1018.432971,1019.783252,1020.555791,1020.888810,1021.541388,1023.325734,1022.824220,1022.811710,1023.042227,1034.308802,1032.344195,1041.911619,1001.818530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12848987705326645248.000000,859254448367026816.000000,-17697479899902508.000000,1402854333725398.750000,2783220674807.642578,762587230870.855347,-960343750.973585,-7189680.072393,1068.392823,1030.739362,1012.937131,1017.817329,1017.094422,1017.540182,1017.553424,1016.438850,1014.626381,1013.778858,1013.488335,1012.111420,1013.237910,1013.460901,1013.516224,1015.638200,1017.110858,1018.044328,1018.482406,1019.610342,1019.983338,1020.784453,1022.269608,1019.112603,1017.225791,1016.260953,1018.561155,1023.998416,1041.293915,1047.490724,1007.641979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9899762307517093888.000000,-23632585996618928128.000000,-25187176584382062592.000000,-5685420926438166528.000000,71638538265454360.000000,1566778404872889.250000,3971984355552.774902,451612291012.888672,8268170723.149725,34171654.458534,1107.317831,988.941265,1007.145264,1018.212852,1015.896157,1015.008400,1014.335124,1014.439712,1013.409646,1011.968012,1011.661960,1011.941505,1011.653458,1011.342480,1012.554501,1014.183818,1014.681711,1015.317760,1016.628712,1017.707571,1017.678515,1017.236103,1019.368026,1019.659847,1019.490649,1019.730756,1016.818455,1012.736649,1014.900039,1021.554839,1036.570181,1049.050032,4257.590034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-49617191652713128.000000,-2816412056439002624.000000,-14703823207485054976.000000,1857817700447865344.000000,13476731108056965120.000000,2734939238102106112.000000,77620914416449728.000000,-2306509817177890.000000,-5566736573380.476562,-1810533361064.442383,16450233456.263514,-126677719.921016,1061.182969,994.789172,1025.255332,1016.463073,1011.513354,1012.915822,1011.866848,1011.711641,1011.085959,1010.340199,1009.858171,1010.118758,1010.073729,1010.214763,1010.987814,1011.700477,1012.567908,1013.628253,1014.552161,1015.174229,1016.229182,1016.365304,1016.216743,1016.875263,1016.545040,1018.285972,1019.496175,1017.650495,1016.621503,1016.451506,1016.242648,1022.076799,33361.108621,-12920256.795490,-1570166909.417214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4093012401607.837402,-1270095326960148.750000,-52305089902958520.000000,6330537828125563904.000000,28527136486742040576.000000,53776161835592589312.000000,13478651833788749824.000000,1372940815116029952.000000,130485680698553280.000000,2586148385341888.000000,-7312746470417.964844,-1093688058953.694336,22005215945.353676,-181994930.677520,1043.332413,1025.242646,1017.549853,1001.452184,1007.873166,1011.450423,1010.386465,1009.797642,1008.907475,1008.525914,1008.595936,1008.891943,1009.034101,1008.990928,1008.921163,1009.667512,1010.929576,1011.941183,1012.345166,1012.631096,1014.301226,1015.406513,1015.413846,1015.832084,1014.669618,1014.773922,1017.047996,1018.939471,1018.893942,1020.918590,1017.453476,1015.697956,94894.502285,-249224947.794476,-10285989848.851978,-65463919020.559959,599856293399.350098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30568937.483099,-4653134068.352005,-3093305750153.272949,-369111984371076.250000,16238680219349502.000000,-864243150045799296.000000,-13207315781602629632.000000,-29239037154363916288.000000,-10005346295719407616.000000,-462625405507232064.000000,16819255805052786.000000,-51097557871722224.000000,-26332417347912.335938,8525320226670.256836,17275050796.639603,-226460376.129624,1024.451802,1009.701037,996.904745,1003.590051,1013.442653,1009.578774,1007.790018,1007.848406,1007.284020,1007.271577,1007.453708,1007.892885,1008.025755,1007.890657,1007.887390,1008.356837,1009.080485,1009.669632,1010.468932,1010.982872,1011.335119,1011.884450,1012.293372,1013.563861,1014.834068,1015.210522,1015.665033,1015.934846,1016.815819,1017.901401,1018.227983,1014.403547,338841.400927,-2487562627.120172,-209510695480.873688,-2931827509171.281738,20529440631533.531250,164114562528207.031250,692036743415411.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28194211.188072,-66350941.873733,-12710857789.990124,337826378679.861755,-80429118493716.968750,2883573268212636.500000,-9545661811185332.000000,-14344165710551220.000000,9209651698471024.000000,271279527033637952.000000,177603449843832992.000000,-75235911572906608.000000,-34632123845255468.000000,28268102749823.527344,1554294421444.077881,8352510839.651147,-345507970.228258,976.716444,1002.192095,1004.125023,1012.870499,1009.004502,1002.940631,1005.484476,1006.294054,1006.208650,1006.540876,1006.785523,1007.189957,1007.305347,1007.358170,1007.306628,1007.124236,1007.272759,1007.512460,1008.245238,1009.194961,1009.072396,1009.655414,1010.613994,1011.390631,1013.135738,1014.640522,1015.874611,1016.066025,1014.548655,1013.489572,1015.626546,1012.326915,1291136.378956,-14877742925.931314,590826897048.233765,-9663229683393.642578,127623539112776.578125,-9216851867982608.000000,-170746211527988512.000000,-370962410264011136.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2162092.419713,177548.294509,25193789.707162,-53487100.722095,-1377973334.133418,137329136784.552048,20254519761156.734375,699013435088059.875000,-1715576290781663.000000,-3431937649199577.000000,-8684250030296077.000000,6844318600215230.000000,-4628413876328995.000000,-13272512606262884.000000,-3889475976360033.000000,-3614125610038.040039,-1589386264289.328857,-811259216.075459,-360981846.357608,980.723195,1004.378056,1006.753122,1005.739352,1001.072096,1004.034800,1007.670930,1005.804038,1005.273036,1005.686232,1006.049572,1006.427417,1006.722075,1006.864952,1006.638967,1006.386635,1006.466988,1006.461717,1006.499482,1007.009194,1007.493412,1008.576015,1009.862142,1010.925016,1011.619359,1012.086720,1012.660243,1013.679897,1014.082392,1013.519658,1016.039856,1011.451391,11204931.218958,216291315631.872284,8577199517451.302734,-63861590691026.671875,-365135735778590.125000,90451884922788736.000000,1651855796643718.250000,-2446087590011106304.000000,-12452464536161366016.000000,-27868403087179583488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,126078088.227813,-2707873.165668,-1532334.483821,18106717.817436,-46911682.077686,332895376.562564,3565257422.543055,55980698280.303627,-174584253.394050,593209316704.299561,4820532526051.100586,18927445778828.636719,21267593062244.699219,8445371529558.989258,1694541829869.215088,166709718371.367157,-1010208809876.972290,-280235448783.618958,-11842773142.318932,-210702511.629052,939.211665,1000.555156,1003.671044,1002.240931,1003.834336,1006.955165,1005.052194,1002.789974,1004.185549,1004.744511,1005.077546,1005.575325,1005.932341,1006.038850,1005.835728,1005.418924,1005.321154,1005.516451,1005.596364,1005.677907,1006.070890,1006.579566,1007.493314,1008.850006,1010.297178,1011.106047,1010.792240,1011.131573,1011.987388,1010.234236,1014.263177,1020.543950,-67715471.738669,-107539190412.652237,-8641631075250.791016,6815763092655.892578,98000498871908704.000000,1796214914573105408.000000,-651343972797903360.000000,417277389864130304.000000,11683874132737277952.000000,111982571076393205760.000000,544000900078819278848.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
